word,hiragana,katakana,NETFLIX_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
間違いなく,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,4,3,4,4,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
わる,わる,ワル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,4,3,4,4,3,4,3,4,4,4,2,2,3,3,2,2,2,3,1,4,3,3,1,3,3,4,3,3,2,4,3,3,3,4,4,4,4,4,4,3,4,4,4,3,4,4,2,2,4,2,3,3
あむ,あむ,アム,4,2,3,2,3,4,3,3,3,3,3,2,2,2,3,1,4,1,3,3,3,4,4,2,2,3,2,2,3,2,2,2,4,1,1,1,2,1,4,3,3,1,2,3,3,3,2,2,3,4,3,4,4,4,2,4,4,3,3,3,3,3,3,3,1,2,1,4,2,3,3
闘士,とうし,トウシ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,4,4,4,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,3,1,1
アパート,アパート,アパート,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,4,1,4,4,4,4,4,4,1,4,1,1,4,1,2,3,3,4,4,3,3,2,4,3,3,4,4,3,3,4,4,3,2,3,2,3,4,4,2,4,4,3,3,4,4,5,3,2,1,4,3,3,3,2,3
攻める,せめる,セメル,4,4,4,4,4,4,4,3,4,4,4,2,4,4,4,2,4,1,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,1,1,2,4,1,4,4,4,3,4,4,4,4,3,4,4,4,4,4,2,3,3,3,3,3,4,4,3,4,3,4,1,4,2,4,3,4,4
瞬,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,3,4,1,1,2,1,1,3,3,4,4,3,2,2,1,3,1,2,2,2,3,1,2,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1
お邪魔,おじゃま,オジャマ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,4,4,1,1,2,1,1,1,1,1,1,4,1,1,2,3,1,3,3,4,3,4,4,4,4,2,3,3,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3
小野田,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1
サイト,サイト,サイト,4,4,4,5,5,4,3,4,3,4,4,4,5,5,4,5,3,1,4,4,5,4,4,4,1,2,1,1,3,2,2,4,3,4,4,5,1,3,2,3,3,4,3,3,4,3,4,3,2,3,2,3,4,4,4,3,4,3,3,4,4,3,5,3,1,4,5,3,5,4,4
コート,コート,コート,4,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,3,1,4,4,4,3,4,4,1,4,1,1,4,4,4,3,3,4,4,3,1,4,4,3,3,3,3,3,3,3,3,4,3,3,4,3,4,4,3,4,3,3,3,4,3,3,4,4,3,4,4,4,4,3,3
トラブル,トラブル,トラブル,4,3,3,4,4,4,3,3,3,3,3,2,4,3,4,4,4,1,4,4,5,4,4,4,1,3,1,1,3,3,3,3,3,4,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,3,4,4,5,4,3,4,3,4,4,5,3,5,4,4,3,3,4,3,3,4,4
名字,みょうじ,ミョウジ,4,3,4,3,3,4,3,3,3,3,4,3,2,3,4,2,3,2,3,3,2,3,3,3,3,2,2,3,1,2,2,3,2,3,3,2,2,1,2,3,3,1,3,3,3,3,2,2,1,2,2,3,1,2,2,2,2,2,3,2,4,2,3,3,1,2,2,3,2,2,2
生まれ,うまれ,ウマレ,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,5,4,1,3,4,4,1,4,4,4,3,3,3,1,3,3,3,3,5,5,5,3,5,1,3,4,1,4,4,4,4,4,3,4,3,3,3,1,4,3,4,4,5,3,4,5,4,3,3,1,4,5,3,4,3,4
受,じゅ,ジュ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,2,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,3,2,2,1,1,1,1,2,1,3,3,1,3,3,2,3,3,3,2,1,1,1,2,1,2,1,2
度目,どめ,ドメ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,3,3,4,1,1,4,1,1,3,1,1,1,4,1,1,3,4,1,2,3,3,4,3,3,3,3,3,4,3,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,3
わり,わり,ワリ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,3,5,4,3,4,3,4,3,4,4,4,3,3,4,4,2,2,3,4,1,3,3,2,4,2,2,4,2,3,2,2,2,2,4,4,4,5,5,4,5,4,4,4,4,4,4,3,3,3,4,2,5,2
中央,ちゅうおう,チュウオウ,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,3,5,4,4,3,4,4,4,4,4,4,4,3,4,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4
そのうち,そのうち,ソノウチ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,4,1,1,4,1,1,1,1,1,1,4,1,1,4,4,4,4,2,2,1,2,2,2,2,2,2,2,2,2,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1
マキ,まき,マキ,4,4,3,4,3,4,3,5,3,3,2,2,2,3,4,2,3,1,2,3,2,1,4,1,1,2,4,3,1,3,3,3,4,1,1,2,1,2,1,2,2,4,1,1,2,2,2,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1,3,1,1
算,さん,サン,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3,4,2,5,2,2,2,2,2,2,5,2,2,2,5,5,5,5,2,2,3,2,5,2,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,5,5,5,2,5,2,5,5
アップ,アップ,アップ,4,4,4,5,5,4,5,4,4,5,4,4,5,4,4,4,4,1,3,5,5,3,4,4,1,3,1,1,4,4,4,4,3,4,4,5,1,4,3,4,4,1,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,5,4,4,4,5,5,4,4,4,4,4,4,4,5
クルー,クルー,クルー,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,2,2,2,4,4,1,2,1,1,2,3,3,2,1,4,4,2,1,3,2,2,2,1,1,1,1,1,1,1,2,1,1,3,3,3,2,3,3,5,2,3,3,3,2,2,1,2,3,2,3,2,3
ラッキー,ラッキー,ラッキー,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,2,4,1,2,3,3,4,4,4,1,2,1,1,2,4,4,4,3,4,4,3,3,3,2,4,4,1,4,4,4,4,3,3,4,3,3,4,4,3,2,4,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3
ローリー,ローリー,ローリー,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,4,1,2,1,1,1,1,1,2,1,3,3,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,1,1,1,2,2,1,2,1,2
追いつく,おいつく,オイツク,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,3,4,4,1,3,1,1,4,4,4,4,4,1,1,2,3,1,4,4,4,3,4,4,4,3,3,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,3,3
掘る,ほる,ホル,4,4,4,2,4,4,4,4,3,3,4,4,4,4,4,1,4,1,4,3,3,3,4,4,4,4,3,3,4,3,4,3,3,1,1,2,4,1,4,3,3,4,3,3,3,4,3,3,4,3,4,4,4,4,3,4,4,3,5,3,3,3,3,4,3,3,2,3,3,4,4
ホンマ,ホンマ,ホンマ,4,2,1,3,3,4,3,3,3,2,2,2,2,2,2,1,4,1,1,2,1,1,4,4,1,1,1,2,1,3,3,3,2,1,1,1,1,1,1,2,3,1,3,2,3,4,2,1,2,1,1,3,1,2,3,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,3
今頃,いまごろ,イマゴロ,4,3,4,3,3,4,3,3,3,3,3,4,2,3,3,1,4,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,3,1,3,4,4,4,4,4,4,4,1,4,4,4,3,4,3,3,2,3,3,3,4,3,3,3,3,4,1,3,3,4,1,2,2
建設,けんせつ,ケンセツ,4,3,3,2,3,4,3,3,3,3,2,3,3,3,2,5,3,4,4,5,4,4,4,4,4,4,2,2,4,2,3,2,2,4,4,4,2,4,3,3,3,1,4,3,3,4,4,2,4,2,2,3,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,5,4,4
からかう,からかう,カラカウ,4,2,2,2,3,4,3,3,4,2,3,2,2,2,2,1,3,1,3,3,2,2,4,4,4,4,3,4,4,3,3,4,4,1,1,1,4,1,3,3,4,4,4,4,4,4,3,4,4,4,4,4,5,2,2,2,2,2,2,2,2,2,2,4,4,4,1,4,2,2,2
出口,でぐち,デグチ,4,4,4,3,4,4,3,3,5,3,2,3,4,4,3,3,4,4,3,3,4,3,4,4,4,4,4,3,4,4,4,3,3,4,4,3,3,3,3,4,4,1,3,4,4,3,3,4,4,4,4,4,1,3,2,3,3,3,2,3,3,3,3,4,4,3,3,4,3,3,3
勢い,いきおい,イキオイ,4,4,4,4,4,5,3,4,3,4,4,4,4,4,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,1,4,4,4,5,4,4,4,4,4,5,4,5,5,4,3,4,3,4,5,4,3,4,3,3,4,5,3,5,4,5,3,4,4
博,はく,ハク,4,2,2,2,3,4,3,3,3,2,2,2,3,3,2,3,2,4,1,2,2,3,4,3,1,2,3,2,4,3,3,3,3,1,2,3,1,3,2,1,2,1,2,2,3,3,2,1,2,2,1,2,4,2,1,2,2,2,2,2,2,2,2,1,1,2,3,1,4,2,2
果たして,はたして,ハタシテ,4,3,3,4,3,4,3,4,3,3,4,3,4,3,3,2,4,1,4,4,4,1,4,4,4,3,4,3,4,4,4,3,4,2,2,3,3,2,1,4,4,3,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,3,4,2,4,4
ベイビー,ベイビー,ベイビー,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,4,4,1,1,1,1,1,3,3,2,1,4,4,1,1,4,1,2,2,1,2,2,2,2,1,1,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
レベッカ,レベッカ,レベッカ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,4,1,1,1,1,1,1,4,4,1,1,4,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1
油断,ゆだん,ユダン,4,3,3,2,3,4,3,3,3,2,3,3,2,3,2,1,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,1,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,2,2,3,2,2,2,2,2,2,3,4,4,4,3,4,2,3,3
説明し,ときあかし,トキアカシ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,2,1,1,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
世代,せだい,セダイ,4,4,4,4,4,5,5,3,3,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,3,4,3,4,4,4,3,3,4,4,4,3,2,3,3,3,1,4,3,4,3,5,3,3,3,3,3,1,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4
ふり,ふり,フリ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,3,3,3,4,4,4,3,4,3,2,4,4,4,4,4,4,4,3,2,1,4,3,3,4,4,3,3,4,2,3,3,3,3,4,4,3,3,3,3,3,2,3,3,3,3,4,3,4,3,3,2,3,3
レオ,レオ,レオ,4,4,5,4,3,4,3,3,5,2,5,5,2,5,4,3,4,1,2,2,2,1,4,1,1,4,1,1,2,4,4,1,1,4,4,2,1,4,1,2,2,3,2,2,2,2,1,1,2,1,2,1,4,1,1,1,1,1,1,1,1,1,2,1,1,3,3,1,3,3,2
暴れる,あばれる,アバレル,4,3,4,2,3,4,5,3,4,4,3,3,2,3,4,1,4,1,3,3,2,3,4,4,4,3,4,4,4,4,4,4,4,1,1,2,5,1,3,4,4,4,4,4,4,4,2,4,4,4,4,4,3,3,2,3,3,3,4,4,3,3,3,4,4,4,2,4,3,3,3
設定,せってい,セッテイ,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,3,2,4,5,5,3,4,4,4,3,3,4,3,3,4,4,4,4,4,5,4,4,3,4,4,3,4,4,4,3,5,4,4,4,4,4,1,5,5,4,4,4,4,4,5,4,5,4,5,4,5,4,5,5,5
通常,つうじょう,ツウジョウ,4,4,3,4,4,4,4,3,4,3,3,3,4,4,3,5,3,3,4,4,5,3,4,4,4,3,3,3,4,3,3,3,3,4,4,4,5,5,3,3,4,1,4,4,4,3,4,4,4,4,4,4,1,4,5,4,5,5,4,4,4,4,5,4,5,4,4,4,5,4,4
処刑,しょけい,ショケイ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,2,3,2,3,4,4,4,3,4,2,3,4,4,2,3,4,4,2,4,2,3,3,3,1,3,3,3,3,3,3,3,2,3,3,1,2,1,2,2,2,2,2,2,2,2,4,4,3,3,3,3,2,3
モノ,モノ,モノ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,3,3,4,4,1,4,1,1,1,3,3,4,5,4,4,4,1,2,4,3,3,3,2,4,4,3,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,5,4,4,1,3,4,4
保つ,たもつ,タモツ,4,3,3,3,3,4,4,3,3,4,3,4,3,3,3,3,3,1,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,1,1,3,4,2,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4
おびえる,おびえる,オビエル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,2,4,3,3,3,3,3,4,3,3,4,2,1,1,1,3,1,4,3,4,4,4,3,2,4,3,2,3,2,4,3,4,2,1,2,2,2,3,2,2,2,2,4,4,3,2,4,2,2,2
やむ,やむ,ヤム,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,1,1,2,3,1,3,4,4,4,3,4,4,4,3,3,3,3,3,4,4,3,3,4,3,4,3,3,3,4,3,4,3,4,2,4,3,4,3
大切に,たいせつに,タイセツニ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
裏切り者,うらぎりもの,ウラギリモノ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,4,1,1,2,1,1,1,1,1,1,3,1,1,2,3,2,2,3,4,1,3,3,3,3,2,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1
開閉,かいへい,カイヘイ,4,2,2,2,3,4,3,4,3,2,2,2,2,2,2,3,4,2,1,2,2,4,4,2,2,2,2,4,2,2,2,4,2,2,2,2,3,1,2,3,4,1,3,3,2,4,2,2,2,2,2,1,1,2,3,2,2,2,3,2,2,2,3,2,1,2,2,2,2,2,2
剛,ごう,ゴウ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,1,2,1,3,3,3,3,3,2,3,2,2,2,2,3,3,3,3,2,3,2,2,2,1,2,2,2,2,1,2,2,2,2,3,2,1,2,2,1,1,1,1,1,1,2,2,1,3,4,2,4,2,2
芝居,しばい,シバイ,4,2,1,3,4,4,3,4,3,2,2,2,3,3,2,3,4,5,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,2,4,3,3,4,4,3,3,4,3,3,3,3,3,4,2,4,3,4,4,4,4,4,4,4,3,3,1,4,3,4,3,2,3
ノリ,ノリ,ノリ,4,3,3,2,3,4,3,3,3,2,4,3,2,2,3,2,3,1,1,2,2,1,4,3,1,2,1,1,2,3,3,4,4,2,2,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,3,3
感想,かんそう,カンソウ,4,4,4,3,5,4,3,5,5,4,4,2,4,4,4,2,3,4,4,4,4,3,4,4,4,3,3,4,4,3,3,4,4,3,3,4,4,1,3,3,4,4,4,4,4,3,4,4,3,4,4,3,1,4,4,4,4,4,3,4,4,4,5,4,1,4,4,4,2,4,4
祝福,しゅくふく,シュクフク,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,4,4,4,3,3,3,3,3,3,3,4,4,4,3,3,1,3,3,3,3,3,3,3,3,3,3,4,4,3,3,1,2,1,2,2,2,2,2,2,2,3,4,1,3,3,4,2,2,4
舌,した,シタ,4,3,4,3,3,4,3,3,4,4,3,2,3,3,3,2,3,5,4,4,3,5,4,4,4,4,4,3,4,4,4,3,5,4,4,3,5,2,5,4,3,4,3,4,4,3,4,4,4,5,5,4,1,4,4,3,4,4,5,4,4,4,3,4,1,5,4,5,3,3,3
主役,しゅやく,シュヤク,4,3,3,3,3,4,3,3,3,4,3,2,2,3,3,3,4,2,4,3,3,3,4,4,4,3,3,4,3,3,3,4,3,3,3,3,2,2,3,3,4,3,4,4,3,3,4,3,3,3,3,4,1,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3
婚約,こんやく,コンヤク,4,2,2,2,3,4,3,3,3,2,3,3,2,2,2,3,3,3,2,3,3,3,4,4,4,3,3,3,4,3,3,3,2,4,4,3,3,1,3,2,3,1,3,3,3,3,2,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,3,4,1,4,3,3,3,2,2
きゅう,きゅう,キュウ,4,2,3,2,3,4,3,3,4,3,2,2,3,2,2,3,3,5,5,4,4,4,4,3,2,2,5,5,5,2,2,2,3,5,5,2,5,2,4,2,2,4,4,2,2,2,3,4,2,2,3,3,4,4,4,4,4,4,4,4,4,4,2,2,4,2,2,3,3,4,2
だいじょうぶ,だいじょうぶ,ダイジョウブ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,5,5,5,5,4,4,5,3,5,5,5,3,3,3,3,3,3,2,4,2,5,2,3,5,2,3,3,2,4,3,4,3,3,3,4,4,4,5,4,4,4,5,5,5,5,5,5,3,2,5,2,5,2
印,しるし,シルシ,4,3,3,4,3,4,3,3,3,2,4,3,4,3,3,3,3,4,4,3,3,3,4,4,4,4,4,3,4,4,4,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,3,3,3,4,3,3,3,3,3,1,3,3,4,4,3,3
政,まつりごと,マツリゴト,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,3,2,3,4,3,3,3,2,1,3,2,2,1,3,1,1,3,1,2,3,2,2,3,2,2,3,3,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,3,3,2,4,2,2
顧客,こきゃく,コキャク,4,3,3,3,3,4,3,3,3,2,3,4,2,3,3,3,2,2,4,4,4,3,4,4,4,2,1,1,2,1,2,2,1,4,4,4,2,2,2,1,2,1,3,2,2,2,3,2,2,2,1,2,1,3,4,3,3,3,3,3,4,3,4,2,1,3,3,2,3,3,4
おじ,おじ,オジ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,3,3,4,5,5,3,4,4,4,4,4,4,3,4,4,2,2,3,4,4,2,3,2,2,3,3,2,2,2,2,2,3,4,4,3,5,4,5,3,4,5,5,4,5,4,4,3,5,2,2,4
満ちる,みちる,ミチル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,1,1,1,4,1,4,4,4,4,3,4,3,3,4,4,4,4,4,3,3,3,2,3,2,2,2,2,2,2,3,4,4,4,2,4,2,2,3
ヨ,ヨ,ヨ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,4,3,1,3,1,1,1,3,3,3,3,3,3,4,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,1,2,2,2
並ぶ,ならぶ,ナラブ,4,5,5,5,4,4,4,5,4,4,4,5,5,4,5,3,4,1,5,4,4,4,4,4,4,5,4,4,5,4,4,4,4,1,1,3,4,1,5,4,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4,4,5,4,5,5,5,4,4,5,1,5,3,4,4,4,4
ジュン,ジュン,ジュン,4,4,4,2,3,4,3,3,3,3,5,4,2,4,4,2,4,1,2,3,2,1,4,1,1,2,3,4,1,1,1,1,2,3,3,2,1,3,1,2,1,3,2,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1
築く,きずく,キズク,4,2,2,2,3,4,3,3,3,2,3,2,3,2,2,2,3,1,4,4,4,3,4,4,4,3,3,2,4,3,3,2,3,1,1,2,3,1,3,3,4,3,4,4,3,3,4,4,4,3,3,3,2,3,3,3,3,3,4,3,3,4,3,4,3,4,2,3,4,3,4
おまえ,おまえ,オマエ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,2,5,4,4,1,5,1,1,4,4,4,3,5,5,5,3,5,2,5,3,3,4,3,4,5,3,3,4,5,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,5,5,4,1,2,3,4
ベイ,ベイ,ベイ,4,3,4,2,3,4,3,3,3,3,4,2,2,3,3,4,3,1,1,3,2,1,4,4,1,2,1,1,2,2,2,2,3,4,4,3,1,4,1,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,3,2,1,2,3,1,3,2,2
小僧,こぞう,コゾウ,4,2,3,3,3,4,3,3,3,2,3,2,3,3,2,2,4,4,2,3,2,4,4,4,4,4,5,4,4,5,5,4,3,4,4,2,3,1,4,4,4,1,3,3,3,4,1,3,4,2,2,4,2,2,1,2,2,2,2,2,2,2,2,3,1,3,2,3,2,1,2
下す,くだす,クダス,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,4,4,3,4,4,4,4,4,4,3,4,4,4,3,3,1,1,2,4,1,4,3,3,1,3,3,3,3,4,3,3,3,3,4,4,3,3,3,3,3,2,3,3,3,3,4,4,4,2,4,3,3,3
あきらめる,あきらめる,アキラメル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,3,5,4,4,5,4,5,5,4,4,4,4,3,1,1,2,3,1,4,3,3,5,3,3,4,3,4,3,5,3,2,4,4,4,3,4,4,3,3,4,3,3,4,5,3,4,2,5,2,3,3
ロー,ロー,ロー,4,4,4,4,3,4,3,3,3,5,2,2,2,4,4,4,4,1,1,3,2,3,4,4,1,3,1,1,3,4,4,2,3,4,4,4,1,4,3,1,3,1,2,2,4,3,2,2,3,2,2,3,3,3,4,2,3,3,3,3,3,3,3,3,1,3,4,3,3,3,2
対策,たいさく,タイサク,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,3,4,5,5,4,4,4,4,3,4,4,3,4,4,4,3,4,4,5,3,3,3,4,4,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,3,4,4,5,5,4,4,4,4,4,4,4,5
かなえる,かなえる,カナエル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,3,4,4,4,4,4,2,4,4,3,4,4,4,2,1,1,2,3,1,3,4,4,5,4,3,2,4,3,2,3,2,4,4,4,3,2,3,3,3,3,3,3,3,3,4,3,2,2,4,2,3,2
指紋,しもん,シモン,4,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,4,2,3,3,2,4,4,4,4,4,2,2,3,2,2,2,2,4,4,2,2,1,3,2,2,1,3,2,2,3,2,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,3,2
面接,めんせつ,メンセツ,4,4,4,4,4,4,4,5,3,4,3,3,4,4,4,2,3,2,4,4,4,4,4,4,4,2,3,3,3,3,3,3,2,3,3,4,3,1,2,2,3,1,4,3,3,3,3,2,2,2,2,3,1,4,3,4,4,4,4,4,4,4,4,3,1,3,3,3,2,4,3
えらい,えらい,エライ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,1,1,3,5,1,4,4,4,4,4,4,4,4,3,4,4,4,3,4,5,4,3,4,4,4,4,5,5,4,4,4,3,3,3,4,2,3,3
