word,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
誤動作,27600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22960
導通,27601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
コンバーター,27602,-1,-1,-1,-1,-1,22765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ついと,27603,-1,-1,-1,-1,-1,-1,-1,-1,-1,6148,-1,-1,-1,-1,21152,-1,-1,-1,17972,-1,-1,-1,-1,-1,-1,7512,-1,-1,23679,-1,-1,-1,15549,-1,-1
入出力,27604,-1,21649,-1,-1,-1,22795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21777,-1
アキバ,27605,16266,-1,-1,-1,-1,17896,-1,-1,-1,-1,-1,-1,-1,5949,-1,-1,-1,5733,-1,-1,-1,-1,-1,-1,-1,7040,-1,-1,-1,-1,-1,-1,-1,22781,-1
マクロス,27606,-1,11227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8302,-1
大掃除,27607,-1,-1,13569,13941,-1,18447,17657,18004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17048,-1,-1,17911,-1,-1,21075,-1,-1,-1,-1,18665,-1,-1,-1,-1,11549
かたどる,27608,-1,-1,-1,-1,-1,-1,-1,-1,-1,5221,-1,-1,-1,-1,17093,-1,-1,-1,21303,-1,-1,16203,-1,-1,-1,6788,3422,3931,10993,-1,-1,24736,12083,24850,-1
てーん,27609,-1,-1,-1,-1,-1,-1,-1,-1,-1,11863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ルソー,27610,-1,20936,-1,-1,23918,-1,-1,-1,-1,-1,-1,-1,-1,-1,24899,-1,-1,-1,-1,19203,21392,-1,22108,-1,18094,20747,-1,-1,-1,-1,-1,23381,-1,-1,-1
クリストファー,27611,-1,9061,-1,-1,-1,-1,-1,9154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4863,5732,-1,1045,-1,-1,6483,-1,-1,-1,9529,-1,-1,-1,11332,16911
ゆるむ,27612,8967,-1,15813,-1,12048,10105,15516,13954,11582,2003,11880,7590,9517,7342,4244,9517,24686,7066,11490,-1,-1,1894,-1,5398,12333,3637,5972,6474,2737,14429,-1,10936,2058,-1,5847
のど飴,27613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18092
ダークネス,27614,-1,-1,-1,-1,-1,-1,-1,-1,21572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16113,20052,-1,14444,-1,-1,-1,-1,-1,21155,-1,-1,-1,-1,-1,-1
コスモ,27615,-1,15116,11324,-1,-1,16081,18884,16187,14936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17047,-1,24473,10347,-1,-1,-1,16717,-1,-1,-1,12531,-1
持ち寄る,27616,10047,-1,-1,-1,-1,16523,24112,-1,-1,6876,-1,-1,-1,16974,-1,-1,-1,16311,-1,-1,-1,-1,-1,-1,-1,-1,18436,23050,18533,-1,-1,-1,17451,-1,21272
ブロアー,27617,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
けん玉,27618,-1,-1,18174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19447,18227,15967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
かたまる,27619,1551,-1,20824,-1,7810,5741,6923,6330,5475,1594,5609,5481,5784,6339,3500,5784,5402,6106,21335,-1,-1,8170,-1,2821,5600,7595,7035,6124,1598,6600,7738,22673,2069,19067,24118
ファンタ,27620,8120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18401,21336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
監禁,27621,-1,11339,7588,8626,-1,14939,5441,4721,4056,-1,4157,8488,9081,13598,5757,9081,8505,13068,13579,3019,3262,5608,-1,8628,11012,-1,20021,22058,8321,4921,-1,8309,8901,10057,24922
シスター,27622,20704,21641,14195,-1,-1,20379,7879,5414,5434,-1,-1,10859,-1,-1,18504,3246,3029,7545,6570,2436,3140,3482,6124,9391,15452,2136,-1,-1,5448,5649,-1,8137,6559,13647,24245
理士,27623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
莉緒,27624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15524,-1,-1,-1
ジュージュー,27625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16588,-1,-1,-1,-1,-1,-1,-1,-1,-1
拍子木,27626,-1,-1,-1,10317,-1,-1,20561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12797,15516,-1,-1,-1,-1,-1,-1,8751
レッツラ,27627,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ウフッ,27628,-1,-1,3474,-1,-1,-1,6776,3220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14897,17587,-1,-1,-1,2456,2180,-1,-1,-1,3380,-1,-1,-1,-1,-1
慎,27629,-1,21652,6182,3028,-1,-1,3048,5178,-1,-1,-1,6100,-1,-1,-1,-1,-1,24030,-1,15397,1357,-1,-1,19567,-1,-1,14085,11723,-1,5273,-1,13782,-1,8109,-1
スプリント,27630,-1,9773,-1,-1,-1,20876,-1,16050,12988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13232,-1,-1,14423,-1,-1,-1,16568,-1,-1,-1,8667,-1
モツ,27631,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11561,-1,-1,-1,-1,-1,-1,-1,-1,-1
和泉,27632,-1,7324,10109,8191,-1,-1,6133,13289,13715,-1,-1,15197,-1,-1,13994,-1,-1,2526,21117,-1,-1,-1,11170,20439,-1,9182,6994,6833,-1,13754,-1,7011,-1,4767,-1
エイッ,27634,-1,-1,-1,-1,-1,-1,-1,-1,10871,-1,-1,-1,-1,-1,-1,6823,6382,9153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ビネガー,27635,-1,-1,-1,-1,-1,-1,-1,11859,11298,-1,-1,-1,-1,-1,-1,21408,20067,-1,-1,-1,-1,-1,-1,-1,-1,20407,-1,-1,-1,12287,-1,-1,-1,-1,-1
話かける,27636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ぱく,27637,7460,-1,-1,-1,-1,-1,-1,-1,20675,3617,2533,-1,11419,22923,6930,-1,-1,22050,-1,-1,-1,-1,-1,-1,19932,-1,-1,-1,18071,-1,-1,-1,5728,-1,-1
薬膳,27638,16266,-1,22352,-1,-1,17217,-1,-1,-1,-1,-1,-1,17273,-1,-1,17273,16186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
インディー,27639,8120,14166,-1,-1,-1,15090,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24323,-1,-1,21815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15656,-1
道南,27640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
濃いい,27641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
貴,27642,20704,5014,4397,2054,18924,14255,-1,5249,8994,1932,9226,3776,13879,3625,3542,13879,13015,1544,23089,11361,12102,6205,3569,-1,9828,-1,5701,7251,5634,5388,1480,2843,15711,3079,917
青梅,27643,-1,11573,24069,14755,-1,-1,21168,-1,-1,-1,-1,24802,-1,-1,18728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23249,19371,-1,-1,-1,-1,-1,8884,-1
サツキ,27644,3026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13084,-1,12468,11694,-1,-1,-1,17333,-1,-1,-1,-1,11206,-1,-1,-1,-1,-1,16905,-1,-1,16085
満室,27645,16266,-1,-1,-1,-1,16471,-1,22017,18290,-1,18780,-1,-1,19911,-1,-1,-1,19137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24596,22614,-1,-1,-1,-1,-1
変更点,27646,-1,-1,-1,-1,-1,13007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ブリトー,27647,20704,-1,-1,-1,-1,-1,-1,15900,13426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17604,20958,-1,-1,-1,-1,-1,-1,-1,-1,16414,-1,-1,-1,-1,-1
津山市,27648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
つやま,27649,-1,11768,18979,-1,-1,-1,15801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24640,-1,-1,-1,-1,-1,-1,6385,5371
安川,27650,-1,-1,18957,-1,-1,-1,10343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19850,22564
白井,27651,-1,10899,7819,-1,-1,-1,4364,10539,-1,-1,-1,6241,-1,-1,19461,-1,-1,-1,-1,-1,-1,-1,13394,6628,-1,-1,24685,-1,-1,10952,-1,11964,-1,6285,-1
旧来,27652,-1,9401,-1,10060,-1,19450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20476,17588,24555,-1,-1,-1,-1,11457,-1
トック,27653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13526,16457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
韓米,27654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8847
種々,27655,-1,13866,-1,-1,8639,12371,-1,-1,-1,-1,-1,7947,20853,-1,5433,20853,19548,-1,-1,-1,-1,-1,-1,9004,-1,-1,1243,1470,-1,-1,-1,10180,24405,17631,-1
垂訓,27656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
相続人,27657,-1,-1,-1,17238,17180,4285,24610,24927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18513,15271,-1,-1,-1,-1,-1,-1,-1
アトランタ,27658,-1,5617,-1,-1,-1,24564,-1,9341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6671,7532,-1,2856,-1,-1,24955,-1,-1,-1,9725,-1,-1,-1,6624,7950
ストラクチャー,27659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
アンナス,27660,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
忌む,27661,-1,-1,3252,-1,-1,-1,-1,3209,-1,3633,-1,18062,14866,15686,11845,14866,13937,15069,14202,-1,-1,20224,-1,-1,13878,6158,3804,5124,13677,3376,-1,-1,9370,10598,12210
苗床,27662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3311,-1,-1,-1,-1,-1,-1,22888,-1,-1,-1,-1,-1,-1
大城,27663,-1,-1,12587,-1,-1,-1,10218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23559,-1,-1,-1,-1,-1,-1,-1,-1,-1,20056,18742
床材,27664,-1,-1,-1,-1,-1,18105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
参加費,27665,-1,-1,-1,-1,6764,5792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11159
フムス,27666,20704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
カナリア,27667,-1,17113,-1,-1,-1,-1,-1,-1,22901,-1,-1,-1,-1,-1,21671,20101,18842,-1,-1,15764,16338,-1,23424,-1,-1,6068,-1,-1,-1,-1,-1,24690,-1,22464,24124
鉢植え,27668,13446,-1,20570,-1,24943,18967,21699,-1,21264,-1,21836,24476,-1,-1,16412,-1,-1,-1,15365,-1,-1,23926,-1,-1,-1,-1,24025,23285,17917,-1,-1,-1,12703,-1,-1
ディスカウント,27669,16266,-1,-1,-1,-1,16758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22796,-1,-1,-1,-1,-1,-1,-1,-1,24354
カメムシ,27670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17295,-1,21448,-1,-1,-1,-1,-1,-1,-1
目論見,27671,-1,-1,24285,16648,-1,20149,23746,-1,-1,-1,-1,-1,20652,-1,11203,20652,19356,-1,15710,23454,-1,18686,-1,18491,21831,9568,22711,-1,7795,-1,-1,17433,10702,-1,20309
はれる,27672,3704,-1,6863,-1,6795,3830,3723,16771,3761,1335,3861,3011,3807,2721,8322,3807,3553,2629,18500,-1,-1,4585,-1,3295,4087,11831,2560,1836,3088,17304,6871,22305,2126,12075,6904
殺し合う,27673,-1,-1,-1,-1,-1,-1,11269,-1,9757,5151,10009,-1,7661,-1,20401,7661,7168,24589,-1,-1,-1,-1,-1,14392,6258,-1,-1,-1,10508,-1,2512,24557,11591,-1,-1
窓枠,27674,-1,-1,-1,11406,-1,23387,-1,-1,-1,-1,-1,-1,-1,-1,9081,-1,-1,-1,-1,-1,-1,-1,-1,14870,-1,-1,-1,-1,13721,-1,-1,14553,11608,-1,-1
十和田湖,27675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15432,-1,-1,-1,-1,-1,-1,-1,-1
コイキング,27676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
果樹,27677,-1,14198,-1,15741,21242,-1,-1,-1,18122,-1,18609,16704,-1,-1,12476,-1,-1,-1,-1,20287,24174,-1,-1,-1,-1,-1,8083,8804,13719,-1,-1,-1,-1,16830,-1
封入,27678,16266,7760,-1,23070,-1,16823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19310,16492,24746,-1,-1,-1,-1,7878,-1
水回り,27679,20704,-1,-1,-1,-1,12139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20114,-1,13807
営業日,27680,-1,-1,-1,-1,-1,5504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
検,27681,-1,22595,22198,-1,-1,-1,11715,-1,-1,-1,-1,13555,-1,-1,14338,-1,-1,-1,-1,-1,-1,-1,-1,15082,-1,-1,7474,10713,-1,-1,-1,-1,-1,8985,-1
ピッキング,27682,-1,-1,-1,-1,-1,21129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11517,-1,-1,-1,-1,-1,-1,-1,-1,-1
スラグ,27683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
パペット,27684,-1,-1,24274,-1,-1,-1,-1,14005,12584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7886,-1,-1,20718,14486,-1,-1,-1,-1,9888
山北,27685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18095,-1
ワークマン,27686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
デンバー,27687,-1,13084,-1,-1,-1,-1,-1,12751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13768,13188,-1,4999,-1,-1,-1,-1,-1,-1,13208,-1,-1,-1,19638,18062
労働局,27688,-1,-1,-1,-1,-1,21905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
基準線,27689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
コレクティブ,27690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
日本兵,27691,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
年利,27692,-1,-1,-1,-1,-1,17947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
長岡,27693,-1,5648,20814,-1,-1,24014,18592,-1,-1,-1,-1,11042,-1,-1,17983,-1,-1,-1,-1,-1,-1,-1,16102,12503,-1,-1,17725,17138,-1,-1,-1,17392,-1,3852,-1
ハッカソン,27694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
一意,27695,-1,14856,-1,18710,-1,23442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21524,19315,21015,17000,22712,-1,-1,-1,-1,-1,-1,-1
ダカルバジン,27696,16266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
許田,27697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
裕美,27698,-1,-1,19458,-1,-1,-1,15905,17870,-1,-1,-1,-1,-1,-1,12020,-1,-1,12603,-1,-1,-1,-1,9847,-1,-1,13873,3009,6437,-1,18420,-1,-1,-1,12734,-1
科学部,27699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
高遠,27700,-1,23868,11868,12723,-1,-1,12673,15642,12981,-1,-1,19204,-1,-1,22940,-1,-1,-1,-1,-1,-1,-1,-1,20844,-1,-1,7038,15132,-1,16161,-1,15911,-1,20344,-1
母艦,27701,-1,7442,24003,-1,-1,-1,-1,-1,22036,13370,22630,17743,-1,-1,19881,-1,-1,-1,-1,15934,-1,-1,-1,24230,-1,21848,-1,-1,-1,-1,-1,14131,-1,7224,9148
哨戒,27702,-1,4290,-1,-1,-1,-1,-1,-1,15686,-1,-1,21397,-1,-1,18215,-1,-1,-1,-1,24029,18075,-1,-1,-1,-1,22762,-1,-1,14906,-1,-1,11545,-1,5270,-1
巡視船,27703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
尾翼,27704,-1,10764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18784,22693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13135,10607
非核,27705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16734
ホスティング,27706,-1,-1,-1,-1,-1,18590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
総領事館,27707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19652,-1
在外,27708,-1,13872,-1,-1,-1,21568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20580,-1,-1,-1,17002,-1
エビオドリ,27709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
だより,27710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19675,-1,-1,-1,-1,8915,-1,-1,-1,-1
ハイドレート,27711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ミビョーマン,27712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
横須賀線,27713,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
アドオン,27714,-1,-1,-1,-1,-1,13802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
鉱脈,27715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21317,20697,-1,-1,-1,-1,-1,15298,17856,14706,-1,-1,-1,-1,-1,-1
ハナレ,27716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22614,21197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
二十七,27717,-1,-1,-1,-1,7217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
入国者,27718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
門前町,27719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10819,14406,-1,-1,-1,-1,-1,-1,7512
クロパトキン,27720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
