word,hiragana,katakana,WIKIPEDIA_V2_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
世界,せかい,セカイ,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5
関連,かんれん,カンレン,5,4,4,4,4,4,4,3,3,4,3,4,4,4,4,5,3,3,4,5,5,3,3,4,4,3,2,2,4,2,2,2,3,4,4,5,3,2,3,3,3,1,3,3,3,3,5,3,3,3,3,2,1,5,5,4,5,5,4,4,4,4,5,4,3,3,4,5,4,4,4
三,さん,サン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,5,4,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
化,か,カ,5,5,5,4,4,4,4,4,4,5,4,4,5,5,4,5,4,5,5,5,5,3,4,5,5,5,5,4,5,5,5,4,4,5,5,5,4,5,4,4,4,5,4,4,4,3,5,4,4,4,4,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,5,5,4,5,5
せる,せる,セル,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,1,3,3,2,1,2,2,3,2,1,2,2,2,2,4,1,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,2,5,5
前,まえ,マエ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
映画,えいが,エイガ,5,5,5,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,4,5,4,4,4,5,4,5,5,5,4,5,4,4,4,3,4,4,4,4,5,4,3,4,4,4,1,5,4,5,4,4,4,5,5,4,5,3,5,4,4,5,4,5,5
によって,によって,ニヨッテ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,4,1,1,5,1,1,1,1,1,1,5,1,1,5,4,5,2,4,5,4,4,5,5,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,5,1
作品,さくひん,サクヒン,5,4,4,4,5,4,3,3,4,4,4,3,5,5,4,5,4,5,5,5,5,4,5,5,5,4,4,4,4,4,4,4,3,4,4,5,5,5,4,3,4,4,4,4,5,4,5,5,4,3,3,4,1,5,4,5,5,4,4,4,4,4,5,4,4,3,5,5,4,5,5
時代,じだい,ジダイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,3,4,5,4,5,5,5,5,5,5,5,5,5,4,4,5,2,5,5,5,5,5,5,5,4,5,5,4,5,4,5,5,4,5,5
これ,これ,コレ,5,2,3,2,3,4,3,3,3,2,3,2,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
位,くらい,クライ,5,5,5,4,4,4,3,4,3,4,5,5,4,5,4,5,4,5,2,5,5,4,5,5,5,4,5,4,5,5,5,4,4,4,4,5,4,1,4,4,4,5,3,3,4,3,4,3,3,3,3,2,5,4,4,4,4,4,4,4,5,4,5,4,5,3,4,5,4,5,5
版,はん,ハン,5,4,4,4,5,5,4,4,3,4,4,4,4,4,4,5,3,4,2,4,4,3,3,4,4,3,3,4,4,3,3,4,2,3,3,5,3,3,3,2,3,1,3,3,4,3,4,3,3,2,3,4,1,4,4,4,4,4,4,4,4,4,5,4,3,1,4,5,3,5,4
数,かず,カズ,5,4,4,5,5,4,4,4,5,4,4,5,4,5,4,5,5,5,5,5,5,4,5,4,4,5,4,4,5,4,4,4,5,5,5,5,5,3,5,5,4,4,4,4,5,4,5,5,5,4,5,4,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
賞,しょう,ショウ,5,4,4,4,4,4,4,4,3,3,4,4,4,4,4,5,3,4,3,4,4,5,4,4,4,4,3,4,4,3,4,4,3,4,4,4,2,3,5,3,3,4,4,3,4,3,3,3,3,2,2,3,4,4,2,4,4,3,3,3,5,3,4,2,4,4,4,4,3,4,4
本,ほん,ホン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
型,かた,カタ,5,4,4,4,4,4,3,3,5,4,4,4,4,4,4,5,4,5,4,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,3,4,5,5,5,4,5,5,4,4,4,5,4,4,5,4,5,4,5,5
州,しゅう,シュウ,5,2,2,3,3,4,3,3,3,2,2,2,3,2,2,5,4,4,3,4,3,3,5,5,5,4,1,1,4,1,1,3,2,5,5,4,1,3,4,2,2,1,3,2,3,3,4,2,2,1,1,2,2,4,3,4,4,4,4,3,4,3,3,2,5,1,4,4,2,4,3
分,ぶん,ブン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5
上,うえ,ウエ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
話,はなし,ハナシ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
元,もと,モト,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
登場,とうじょう,トウジョウ,5,3,3,4,3,4,3,4,3,2,3,4,4,3,3,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,2,4,4,4,4,4,4,4,4,5,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4
間,あいだ,アイダ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
社,しゃ,シャ,5,4,4,4,4,4,3,3,4,4,4,3,4,4,4,5,4,4,3,5,5,4,4,5,5,4,4,4,5,3,3,4,3,4,4,5,3,4,4,3,3,1,4,3,4,4,5,3,3,2,3,2,4,4,4,5,4,4,4,4,4,4,5,3,4,3,5,5,4,5,4
局,きょく,キョク,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,2,2,4,3,3,1,3,3,4,3,4,2,2,2,1,2,2,4,4,4,5,4,4,4,4,4,4,3,4,1,4,4,3,4,4
項目,こうもく,コウモク,5,4,3,4,5,4,3,4,3,4,3,3,5,4,4,4,2,2,4,4,4,2,2,2,2,2,2,2,3,2,2,2,3,2,2,4,3,1,2,2,2,1,2,3,3,2,4,3,3,2,2,2,1,5,5,4,4,4,4,4,4,4,4,3,2,4,3,4,3,4,4
出演,しゅつえん,シュツエン,5,2,2,2,3,4,3,3,3,3,2,2,3,2,2,5,3,2,4,4,4,3,4,4,4,3,3,3,3,3,3,3,2,3,3,4,3,5,3,3,3,4,3,3,3,3,3,2,2,2,1,3,1,3,3,4,3,4,3,3,5,3,5,2,4,1,3,5,3,4,4
平成,へいせい,ヘイセイ,5,4,4,4,4,4,4,3,4,4,3,5,4,4,4,5,3,1,5,5,5,3,2,1,1,2,1,2,3,1,1,2,1,1,1,5,2,3,3,1,2,1,3,2,4,3,4,2,1,1,2,2,1,4,4,4,5,4,5,4,4,4,5,1,2,3,3,4,1,5,4
地,ち,チ,5,4,5,4,4,4,4,4,5,4,4,5,4,5,4,5,4,5,5,5,4,5,4,5,5,5,5,4,5,5,5,4,4,5,5,5,4,3,5,4,4,3,4,4,4,4,5,4,5,4,5,4,1,5,4,5,4,4,4,4,4,5,5,5,5,5,5,5,5,4,5
目,め,メ,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
道,みち,ミチ,5,5,5,5,3,4,5,3,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,4,4,5,4,4,4,4,5,5,4,5,5,5,5,5
曲,きょく,キョク,5,4,4,3,4,4,5,5,4,4,4,3,4,4,4,5,4,5,5,5,5,4,5,5,5,4,4,5,4,4,4,5,4,4,4,5,3,4,4,4,4,5,4,4,4,4,4,3,4,3,4,4,2,4,4,5,5,4,4,5,4,5,5,3,5,5,4,5,4,4,5
使用,しよう,シヨウ,5,4,3,4,4,4,4,4,3,4,3,4,4,4,4,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,1,5,5,4,5,5,4,4,4,4,5,5,4,5,4,5,4,4,5
他,ほか,ホカ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
持つ,もつ,モツ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
場合,ばあい,バアイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,2,5,5,5,4,5,5,5,5,5,5,5,5,5,5,2,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
性,せい,セイ,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,4,3,4,3,4,4,4,4,5,4,4,4,4,3,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5
監督,かんとく,カントク,5,4,4,3,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,5,3,5,4,3,4,1,4,4,4,4,4,3,3,3,2,4,1,4,3,5,4,4,3,4,5,4,5,3,4,1,4,4,3,5,4
軍,ぐん,グン,5,4,4,2,3,4,3,3,3,3,4,3,3,4,2,5,5,4,4,5,4,4,5,5,5,5,5,3,4,5,5,3,4,5,5,5,3,3,5,4,4,1,3,4,4,4,4,3,4,3,4,4,4,4,3,4,4,4,3,3,4,4,4,5,5,4,5,5,4,5,4
発売,はつばい,ハツバイ,5,3,3,3,3,4,4,3,3,3,2,3,4,3,3,5,3,2,3,4,5,3,3,3,3,3,3,4,3,3,3,4,2,2,2,4,3,4,2,3,3,3,3,3,5,3,3,3,2,2,3,3,1,3,3,4,3,3,3,4,3,3,5,4,3,1,3,5,3,4,4
選手,せんしゅ,センシュ,5,4,4,3,3,4,3,5,4,4,4,4,4,4,4,5,5,3,4,5,5,4,5,5,5,4,5,4,4,5,5,4,4,4,4,5,3,4,4,4,4,1,4,4,4,4,4,3,3,3,3,5,1,5,4,5,4,4,3,4,5,4,5,4,5,1,4,5,4,4,4
新,しん,シン,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,5,4,4,4,5,5,5,5,4,5,5,5,4,4,4,4,5,3,5,4,4,4,4,4,4,5,4,4,4,4,3,3,5,1,4,4,5,5,4,5,4,4,4,5,4,5,4,5,5,4,4,4
大学,だいがく,ダイガク,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,3,5,5,3,4,5,4,5,5,5,3,4,4,4,4,4,5,4,4,5,5,4,3,3,4,4,1,5,5,5,4,5,5,5,5,5,5,4,5,1,5,5,4,5,5
戦,せん,セン,5,4,4,3,3,4,3,4,4,4,4,4,4,4,4,5,5,5,3,5,4,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,3,2,4,4,4,4,3,4,4,4,3,3,4,3,4,3,4,4,3,4,4,4,3,4,4,4,5,5,4,5,5,5,4,4,4
ば,ば,バ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,5,4,4,3,4,4,4,4,4,3,4,3,3,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
代表,だいひょう,ダイヒョウ,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,3,5,4,4,4,3,4,4,4,4,5,4,4,3,4,4,1,5,5,5,5,4,4,4,5,4,5,4,4,3,4,5,4,4,4
所,ところ,トコロ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
活動,かつどう,カツドウ,5,4,4,4,5,4,4,4,4,4,4,3,5,4,4,5,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,1,5,5,5,5,4,5,4,5,5,5,4,4,5,4,5,4,5,5
研究,けんきゅう,ケンキュウ,5,5,5,5,5,5,4,5,4,5,4,4,5,5,5,5,4,5,5,5,5,4,4,5,5,5,5,4,5,5,5,4,4,5,5,5,4,5,4,4,4,1,4,4,4,4,5,4,5,4,3,4,1,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,4,5,5
呼ぶ,よぶ,ヨブ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,5,5,5,5,5,4,5,5,5
機,き,キ,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,4,4,4,5,5,5,4,4,5,4,4,4,4,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,1,5,4,5,5,4,4,5,4,5,5,5,4,5,5,5,5,5,4
系,けい,ケイ,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,3,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,5,4,5,4,4,4,5,3,3,5,5,5,4,5,5,5,5,5,5,5,4,4,4,5,4,5,5
う,う,ウ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,3,4,2,3,5,5,5,1,5,3,2,2,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,2,3,2,2,2,2,2,2,2,1,1,5,5,5,5,1,5,5
内,ない,ナイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,4,4,5,5,5,5,5,3,5,5,4,4,4,4,4,4,5,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
情報,じょうほう,ジョウホウ,5,5,5,4,5,4,4,5,5,5,4,4,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5
さ,さ,サ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
多い,おおい,オオイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
について,について,ニツイテ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,2,5,1,1,5,1,1,1,1,1,1,5,1,1,5,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,5,1
次,つぎ,ツギ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
鉄道,てつどう,テツドウ,5,3,4,3,3,4,3,4,3,3,4,3,2,4,3,5,3,4,4,4,4,3,3,3,3,4,2,2,3,2,2,2,2,3,3,4,1,5,3,2,2,1,2,2,2,3,3,2,3,2,1,2,1,4,3,4,4,3,3,3,3,3,4,2,3,1,3,4,2,4,4
脚注,きゃくちゅう,キャクチュウ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
等,とう,トウ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,5,1,3,3,5,4,5,5,4,3,3,3,3,5,5,5,4,5,1,5,3,3,3,4,5,3,5,4,3,3,4,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5
において,において,ニオイテ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,1,4,4,1,1,5,1,1,1,1,1,1,4,1,1,5,3,5,5,2,3,1,3,3,3,3,5,3,3,3,4,4,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,5,1
時間,じかん,ジカン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
主,ぬし,ヌシ,5,3,3,3,4,4,4,3,3,4,3,2,3,3,3,5,4,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,5,4,4,5,5,3,5,4,4,4,3,4,4,4,5,4,4,4,4,4,3,4,5,3,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4
チーム,チーム,チーム,5,5,5,3,5,4,4,5,5,4,5,4,5,5,4,5,5,1,4,4,5,4,5,5,1,4,1,1,3,5,5,5,4,5,5,5,1,5,4,4,4,5,4,4,4,4,4,4,4,3,3,5,5,4,3,5,4,4,4,4,4,5,5,4,5,4,4,5,4,5,5
それ,それ,ソレ,5,3,3,2,3,4,4,3,3,2,3,3,2,2,3,5,5,5,2,2,5,2,5,5,3,5,3,3,5,5,5,5,5,5,5,5,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,2,2,4,2,2,2,2,5,5,5,5,5,5,5,5
初,はつ,ハツ,5,4,4,3,4,4,4,3,3,4,4,4,3,4,4,5,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,3,3,4,5,3,3,4,3,4,5,4,4,4,4,5,4,4,4
のみ,のみ,ノミ,5,4,3,4,4,4,3,4,3,4,4,3,4,4,4,5,4,3,5,5,5,4,4,4,4,5,4,4,5,4,4,4,4,4,4,5,1,4,5,4,5,3,4,4,5,4,5,5,5,4,5,4,5,5,5,4,4,5,4,4,4,4,5,2,4,5,5,5,2,4,4
万,まん,マン,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,2,5,4,5,5,2,2,5,2,2,5,2,2,2,4,5,5,5,4,1,5,4,4,1,5,4,4,5,5,4,4,3,4,5,3,5,5,5,5,5,5,4,5,5,5,5,5,3,5,5,4,5,4
シリーズ,シリーズ,シリーズ,5,4,4,4,5,4,3,4,3,4,4,3,5,4,4,5,3,1,3,4,4,4,4,4,1,3,1,1,3,3,3,3,2,3,3,4,3,5,3,3,3,3,3,3,4,3,4,3,3,2,2,3,4,4,3,4,4,3,3,3,3,3,5,3,4,1,4,5,2,5,4
その後,そのあと,ソノアト,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,4,4,1,1,5,1,1,1,1,1,1,4,1,1,5,4,5,5,4,4,4,4,4,4,4,5,5,4,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,4,3,1,5,1,5,5
所属,しょぞく,ショゾク,5,4,4,2,4,4,3,4,3,4,4,3,4,4,3,5,3,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,4,3,4,4,3,3,4,3,1,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,3,4
役,やく,ヤク,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,5,4,4
受ける,うける,ウケル,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5
科,か,カ,5,4,4,4,4,4,4,3,3,4,3,4,5,5,4,5,3,4,2,4,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,2,2,3,3,3,5,3,3,4,3,3,2,2,2,5,2,5,4,5,4,4,5,4,4,4,4,4,3,3,3,4,4,3,4,3
作曲,さっきょく,サッキョク,5,3,3,2,3,4,3,3,3,3,3,3,2,3,2,5,2,2,3,4,3,2,3,3,3,3,2,3,3,2,2,3,2,3,3,4,1,5,2,2,2,1,2,2,2,2,3,1,2,1,1,2,1,3,3,4,3,3,3,3,5,3,3,2,2,1,2,3,2,2,2
出身,しゅっしん,シュッシン,5,4,4,4,4,4,3,3,5,4,4,4,4,4,4,5,3,3,3,4,4,4,4,4,4,4,3,3,4,3,3,3,3,4,4,4,2,5,4,3,4,3,4,4,4,4,4,4,4,3,3,4,1,4,4,4,4,4,4,4,4,5,4,4,4,1,4,4,3,4,4
高等,こうとう,コウトウ,5,2,2,2,4,4,3,3,3,2,3,3,3,3,2,5,2,4,1,4,4,2,1,2,2,3,3,3,3,3,3,3,1,2,2,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,4,4,3,4,3,4,3,3,3,3,3,1,3,3,3,2,3,3
開始,かいし,カイシ,5,3,3,4,4,4,3,4,3,3,3,2,4,3,3,5,4,4,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,4,4,4,3,4,4,4,4,5,4,5,4,4,4,1,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4
場,ば,バ,5,5,4,5,5,5,3,5,4,5,4,4,5,5,5,5,4,5,5,5,5,4,4,5,5,5,4,4,5,4,4,4,5,5,5,5,4,2,4,4,4,4,4,4,4,4,5,5,4,5,5,4,1,5,5,5,4,4,5,5,4,5,5,5,4,4,5,5,5,4,5
公式,こうしき,コウシキ,5,3,3,2,4,4,3,4,3,2,3,3,4,3,3,5,2,3,3,4,5,2,3,3,3,3,3,3,3,3,3,3,2,4,4,4,2,3,3,3,3,3,3,3,4,2,4,3,3,3,2,3,1,3,3,3,3,3,2,3,3,4,5,3,3,1,3,5,3,4,4
学,がく,ガク,5,4,4,4,5,4,3,4,3,4,3,4,5,4,4,5,3,4,1,5,4,4,4,5,5,4,4,4,4,4,4,4,3,5,5,5,2,3,3,3,3,3,3,3,4,3,4,3,2,2,2,2,3,5,5,5,4,5,5,5,5,4,4,4,4,1,5,4,4,4,4
