word,hiragana,katakana,NETFLIX_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
空く,あく,アク,4,5,5,5,5,4,4,5,5,5,4,4,5,5,5,1,4,1,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,2,1,2,4,1,4,4,4,4,2,4,4,4,4,3,4,3,5,4,4,2,4,3,4,2,4,2,4,4
資金,しきん,シキン,4,4,3,4,4,4,4,3,3,3,3,3,4,4,3,4,3,3,4,4,4,4,4,1,4,3,3,3,4,3,3,3,3,4,4,4,2,2,3,3,3,1,4,4,3,4,4,3,4,3,3,3,4,4,4,4,4,4,3,4,3,4
うなり声,うなりごえ,ウナリゴエ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,4,2,1,1,1,1,1,3,1,1,4,1,2,2,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2
返せる,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,3,1,1,2,1,1,1,3,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,2
九,きゅう,キュウ,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,3,3,4,3,3,2,5,1,1,5,2,2,2,4,3,3,5,4,2,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,5,4,3
休暇,きゅうか,キュウカ,4,3,2,3,4,4,4,3,3,2,2,3,4,3,3,3,3,3,3,4,3,4,4,1,4,3,3,2,3,3,3,2,2,4,4,3,2,1,3,3,2,1,2,3,2,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,2,3
無,む,ム,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,5,4,5,4,4,4,4,5,5,5,4,5,5,5,5,5,5,4,5,5,4,4,2,4,4,4,1,5,4,5,4,4,5,4,4,4,4,5,5,5,4,5,5,5,4,4,4
回収,かいしゅう,カイシュウ,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,2,3,4,4,4,4,1,4,3,4,3,3,4,4,3,3,4,4,4,4,1,3,4,4,1,2,4,4,4,4,4,3,4,4,4,4,3,4,5,3,4,4,3,3,4
汗,あせ,アセ,4,4,4,4,3,4,3,3,3,4,4,4,3,4,4,2,4,5,4,4,3,4,4,1,4,4,4,4,5,4,4,4,5,3,3,4,5,1,4,4,4,2,4,4,2,4,4,3,4,3,4,3,4,4,4,1,4,4,5,3,3,4
用件,ようけん,ヨウケン,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,4,4,4,1,4,3,3,3,4,3,3,3,3,4,4,2,3,1,3,3,3,1,2,2,3,2,2,2,2,2,2,2,2,2,4,3,3,1,4,1,1,2
移る,うつる,ウツル,4,4,4,4,4,4,3,4,5,4,4,5,4,4,4,3,4,1,4,4,2,4,4,5,4,4,3,3,4,3,4,3,4,1,1,3,4,1,3,3,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,1,4,2,4,4,4,4
美雪,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
トラ,トラ,トラ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,1,4,4,1,1,2,1,1,1,4,4,3,2,3,3,3,1,3,1,3,4,3,3,2,1,2,2,2,2,2,2,2,1,2,1,1,3,3,1,3,2,2
引っ張る,ひっぱる,ヒッパル,4,4,4,4,4,4,5,5,3,4,4,4,4,4,4,1,4,1,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,2,5,1,4,4,4,4,3,4,4,4,4,3,4,4,5,4,4,3,4,4,4,2,5,2,4,4
谷,たに,タニ,4,3,3,2,3,4,3,3,3,3,2,3,2,2,3,4,4,5,3,3,4,4,3,3,3,4,4,4,4,4,4,4,3,4,4,4,2,3,4,3,5,2,4,4,4,3,3,3,3,3,4,3,3,4,3,4,4,4,2,4,4,3
普段,ふだん,フダン,4,5,5,4,5,5,4,4,4,5,5,5,5,4,5,3,3,3,4,5,4,4,4,1,4,4,4,4,4,3,3,4,5,4,4,4,5,1,4,4,4,4,2,4,4,5,4,4,4,5,4,5,4,2,5,4,4,4,5,4,4,5
イベント,イベント,イベント,4,5,4,5,5,4,4,5,4,5,4,4,5,5,4,5,4,1,4,5,4,4,4,1,1,3,1,1,3,3,3,4,4,4,3,5,4,5,3,4,4,5,1,4,4,4,5,4,4,4,4,4,5,3,4,3,4,5,4,5,5,5
艦隊,かんたい,カンタイ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,3,3,3,4,4,1,4,4,3,3,3,3,3,3,2,4,4,2,2,1,4,3,5,1,2,2,2,2,2,2,2,2,2,2,3,3,3,1,4,4,1,4,3,3
バカげる,バカげる,バカゲル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
専門家,せんもんか,センモンカ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,4,3,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,4
放送,ほうそう,ホウソウ,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,5,4,3,4,5,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,5,3,4,3,3,4,1,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,5,4,5,5,5
既に,すでに,スデニ,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,1,5,5,4,4,4,5,4,4,5,4,5,4,4,4,4,4,4,4,4,2,5,4,4,5,3,4,5,4,4,5,4,4,4,4,5,3,5,5,4,4,5,4,4,4
表情,ひょうじょう,ヒョウジョウ,4,3,3,4,3,4,3,4,3,3,3,3,4,3,4,3,3,5,4,4,3,4,4,1,4,5,3,4,5,3,4,4,5,3,3,4,5,1,5,4,4,1,4,4,4,4,5,4,3,4,4,4,4,4,5,3,5,4,5,3,4,4
ツアー,ツアー,ツアー,4,4,4,4,4,4,4,5,4,4,4,5,3,4,4,4,3,1,3,4,3,4,4,1,1,2,1,1,2,2,2,3,2,3,3,4,1,5,2,2,3,4,1,4,2,5,4,4,3,4,4,4,4,2,2,4,3,4,2,4,3,4
冒険,ぼうけん,ボウケン,4,3,2,2,4,4,4,4,3,2,2,3,2,3,2,4,4,4,2,3,3,4,4,1,4,4,4,3,4,4,4,3,3,4,4,3,4,2,3,3,3,2,2,3,2,3,3,3,2,3,3,3,4,2,5,3,4,4,3,4,4,3
接近,せっきん,セッキン,4,2,1,2,4,4,3,3,3,2,2,2,3,2,2,4,4,4,2,3,3,4,4,1,4,4,4,3,4,4,4,3,3,4,4,3,5,1,4,4,4,1,3,3,4,2,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,3
不幸,ふこう,フコウ,4,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,4,5,3,3,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,1,3,3,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,2,4,4
亀,かめ,カメ,4,3,3,3,3,4,3,3,3,3,4,2,2,3,3,3,4,4,2,3,3,4,3,1,3,3,4,4,3,4,4,4,2,2,2,3,5,1,3,2,4,2,3,3,2,3,3,4,2,3,3,3,4,3,3,1,3,4,3,3,3,3
逃す,のがす,ノガス,4,3,3,3,3,4,3,3,3,3,4,2,2,2,3,2,3,1,2,3,3,4,4,4,4,3,4,3,3,4,4,3,4,1,1,2,4,1,3,4,4,2,2,2,2,3,2,2,2,2,2,2,3,2,4,4,3,2,4,3,3,3
半年,はんとし,ハントシ,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,4,1,4,4,4,4,4,4,4,4,3,4,4,4,3,1,4,4,4,1,2,4,3,4,4,4,3,4,4,5,4,2,4,1,4,4,3,3,4,4
同意,どうい,ドウイ,4,2,2,2,3,4,3,3,3,2,3,2,2,2,2,4,3,4,3,4,4,4,4,1,4,4,3,3,4,3,3,3,4,4,4,4,3,1,4,3,3,1,3,3,4,2,3,3,3,3,3,3,4,3,4,4,4,4,4,3,3,3
狼,おおかみ,オオカミ,4,3,2,4,3,4,3,3,3,2,4,3,2,2,3,3,4,4,2,3,2,4,3,1,4,4,4,4,4,4,4,2,4,4,4,3,3,2,4,3,5,3,3,3,4,3,3,3,3,3,4,3,4,3,4,3,4,4,4,4,3,3
及ぶ,およぶ,オヨブ,4,2,1,3,3,4,3,3,3,2,3,2,2,2,2,4,4,1,4,4,4,4,4,5,4,4,4,3,4,4,4,3,4,1,1,3,4,1,5,4,4,3,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,3,4,4,3,3
機能,きのう,キノウ,4,4,4,3,4,5,4,4,3,4,3,3,4,4,4,5,4,3,5,5,3,4,4,1,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,5,4,4,5,5,4,4,4,5,5,4,5,4,5,4,5,5,5
確保,かくほ,カクホ,4,3,3,4,4,4,3,4,4,3,3,2,4,4,3,4,4,3,4,4,4,4,4,1,4,3,4,3,4,4,4,3,3,4,4,4,3,1,3,4,4,1,3,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5
証人,しょうにん,ショウニン,4,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,3,3,3,2,3,4,4,1,4,3,2,2,4,2,2,2,2,4,4,3,1,1,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,3,2,2,1,2
麻,あさ,アサ,4,2,2,3,3,4,4,3,3,2,3,2,2,2,3,3,3,4,2,2,4,4,2,1,2,4,3,2,3,3,3,2,3,2,2,3,2,2,3,2,5,4,4,2,2,2,2,2,2,2,2,2,3,4,2,1,3,3,2,4,3,2
魔王,まおう,マオウ,4,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,4,2,1,2,3,4,4,1,4,3,4,3,2,4,4,4,4,2,2,2,4,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,3,1,5,1,4,3,3,3,3,3
チャック,チャック,チャック,4,2,3,2,3,4,3,3,3,3,2,3,2,2,3,2,2,1,1,2,3,4,3,1,1,2,1,1,2,2,2,2,2,3,3,2,4,4,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
個人,こじん,コジン,4,5,4,5,5,5,5,5,4,5,4,4,5,5,5,5,3,4,5,5,4,4,4,1,4,4,4,4,4,4,4,4,4,5,5,5,3,4,4,4,4,1,4,5,5,5,5,5,4,4,5,4,5,4,4,3,4,5,4,5,4,5
友情,ゆうじょう,ユウジョウ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,2,3,3,4,4,1,4,3,4,3,4,4,4,3,3,4,4,3,2,2,3,4,4,1,2,3,2,3,3,3,2,3,3,4,3,2,3,3,3,3,4,3,3,3
豚,ぶた,ブタ,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,3,3,4,4,4,1,4,3,4,4,4,4,4,4,3,4,4,3,5,2,4,3,4,3,3,3,2,4,3,4,4,3,3,3,4,3,4,3,3,4,3,3,4,4
出番,でばん,デバン,4,3,3,3,4,4,3,4,3,2,4,3,4,3,3,2,4,1,2,3,3,4,4,1,4,2,4,4,3,4,4,4,3,4,4,3,3,1,2,4,4,1,1,2,2,2,2,4,2,2,4,2,3,1,4,1,3,3,4,3,3,3
単純,たんじゅん,タンジュン,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,3,5,5,4,4,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4
審査員,しんさいん,シンサイン,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
巨人,きょじん,キョジン,4,4,4,2,3,4,3,3,4,4,4,3,4,4,4,4,3,3,3,3,4,4,4,1,4,4,5,2,4,5,5,2,3,4,4,3,1,4,4,3,4,1,2,4,3,4,3,3,3,3,3,3,3,2,4,4,3,4,3,4,4,3
バイバイ,バイバイ,バイバイ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,5,4
フランキー,フランキー,フランキー,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,2,4,1,1,1,1,1,1,1,4,4,1,1,4,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
チョン,チョン,チョン,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,4,3,1,1,1,1,2,2,1,1,2,1,2,2,2,1,4,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2
助言,じょげん,ジョゲン,4,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,2,3,2,3,3,4,4,1,4,2,2,3,3,2,3,3,3,4,4,3,2,1,2,3,3,1,2,2,3,2,2,2,2,2,2,2,3,2,3,1,3,3,3,3,3,3
流れ,ながれ,ナガレ,4,5,4,5,5,4,5,4,4,5,4,4,5,5,4,4,4,1,4,5,1,4,4,1,4,4,4,4,1,4,4,4,4,4,4,5,4,2,1,4,4,2,4,5,5,4,4,4,5,5,4,4,4,4,4,3,4,5,4,4,5,5
国家,こっか,コッカ,4,3,3,3,3,4,3,3,3,3,2,3,3,3,2,5,3,4,4,4,3,4,4,1,4,4,4,2,4,4,4,2,3,4,4,5,2,4,4,3,4,1,5,4,4,4,5,4,4,4,4,4,4,5,4,3,4,4,3,5,4,4
吉田,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,2,2,4,4,1,1,1,4,1,1,3,3,3,4,3,2,2,4,2,4,3,2,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,3,4,1,4,3,4
カリフォルニア,カリフォルニア,カリフォルニア,4,2,3,2,3,4,3,3,4,2,3,3,2,3,2,4,1,1,2,3,2,4,1,1,1,2,1,1,2,1,1,1,1,4,4,3,1,4,2,1,2,2,2,3,3,3,3,3,3,3,4,3,3,3,1,1,2,3,1,4,3,2
パイ,パイ,パイ,4,4,3,4,4,4,4,3,3,3,4,4,4,3,4,3,3,2,2,3,4,4,4,2,2,3,1,3,3,3,3,3,4,4,4,3,2,3,4,3,3,4,3,2,2,2,2,2,2,2,2,2,3,3,3,1,3,3,4,3,3,3
フフ,フフ,フフ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,4,1,1,1,1,1,1,5,5,4,3,2,2,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,2
閉じ込める,とじこめる,トジコメル,4,3,2,3,3,4,3,3,4,2,3,2,3,3,2,1,4,1,2,3,3,4,4,4,4,3,4,4,1,4,4,4,3,1,1,1,4,1,3,4,4,2,2,2,2,3,2,2,2,2,2,2,2,2,4,3,3,1,4,2,3,3
いたい,いたい,イタイ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,4,5,4,3,5,5,3,5,5,5,3,3,3,4,5,4,4,5,1,5,3,4,4,4,4,3,5,4,4,4,5,4,5,4,3,5,4,3,2,5,2,2,3
実現,じつげん,ジツゲン,4,3,2,3,4,4,3,3,3,3,3,2,3,3,3,4,4,4,4,5,4,4,4,1,4,4,3,3,4,3,3,3,3,4,4,5,3,1,4,4,4,1,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5
念,ねん,ネン,4,3,3,2,4,4,3,3,3,2,3,4,3,3,2,3,4,5,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,3,4,4,4,3,3,3,3,3,3,3,4,3,4,4,4,4,4,3,4,3,3,3
悔しい,くやしい,クヤシイ,4,3,4,3,3,4,3,4,3,4,3,2,3,3,3,1,4,1,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,1,1,3,4,1,3,4,4,3,2,4,2,4,4,3,3,3,4,3,3,2,4,4,4,3,4,2,4,4
毛,け,ケ,4,4,4,4,3,4,3,3,3,3,4,3,3,4,4,4,3,5,3,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,2,4,4,3,1,5,3,3,4,3,4,3,3,3,3,3,5,4,4,4,4,4,4,4,4
囚人,しゅうじん,シュウジン,4,3,3,2,3,4,3,3,5,3,2,2,2,2,3,3,3,3,2,2,3,4,4,1,4,3,4,1,3,4,4,1,2,4,4,2,2,1,3,2,2,1,3,2,2,3,2,2,2,2,2,2,2,3,2,1,3,2,2,2,2,2
中心,ちゅうしん,チュウシン,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,5,4,5,5,5,4,4,4,1,4,4,4,4,5,4,4,4,4,4,4,5,4,1,4,4,4,1,5,5,5,5,5,5,5,4,4,4,5,5,5,4,4,5,4,5,5,5
生き残る,いきのこる,イキノコル,4,3,3,3,3,4,3,3,3,2,3,3,3,3,2,2,4,1,3,3,4,4,4,4,4,3,4,2,4,4,4,2,3,1,1,2,2,1,3,4,4,1,2,3,3,4,3,3,4,3,3,3,3,2,4,4,3,2,4,3,4,3
すっごい,すっごい,スッゴイ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,4,4,1,1,2,1,1,1,4,4,5,4,1,1,2,5,1,1,4,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,3,4
ひとり,ひとり,ヒトリ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,5,3,5,4,4,1,5,5,5,5,5,4,4,4,5,4,4,4,5,2,5,3,4,5,4,5,5,5,4,5,4,5,5,5,5,4,5,4,5,4,5,4,3,4
痛む,いたむ,イタム,4,4,4,4,3,4,3,3,3,4,4,3,4,3,4,1,3,1,3,3,4,4,4,4,4,4,3,3,4,3,3,3,4,1,1,2,3,1,4,3,3,4,3,3,2,3,5,3,2,3,3,4,3,3,4,3,4,2,4,1,3,3
資格,しかく,シカク,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,2,4,4,3,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,3,4
出血,しゅっけつ,シュッケツ,4,2,2,3,3,4,3,3,3,2,2,2,3,2,2,3,3,3,3,3,4,4,4,1,4,3,3,2,3,3,3,2,3,4,4,2,3,1,3,3,3,1,3,3,2,4,3,3,2,3,3,3,3,3,3,1,3,3,3,2,1,2
板,いた,イタ,4,4,3,4,3,4,3,4,3,3,4,4,3,3,4,4,3,5,3,3,5,3,3,4,3,4,2,3,4,2,3,3,3,3,3,4,3,2,5,4,3,1,5,4,3,4,4,4,4,3,4,5,4,5,4,3,4,4,3,4,4,4
出来事,できごと,デキゴト,4,2,2,3,3,4,3,3,3,2,3,2,3,2,3,4,3,4,4,4,3,4,4,1,4,4,3,3,4,3,3,3,4,4,4,4,4,2,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4
リック,リック,リック,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,3,4,1,1,1,2,1,1,1,2,2,1,1,4,4,3,1,4,3,1,2,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,3,1,3,2,2
一気に,いっきに,イッキニ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1,1,4,1,1,1,1,1,1,5,1,1,4,5,1,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,3,4,1
まく,まく,マク,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,4,4,3,5,4,3,3,4,4,3,3,3,4,4,4,2,4,1,4,2,4,5,5,4,2,4,4,3,3,3,3,3,4,4,4,3,3,2,4,3,3,3
ものすごい,ものすごい,モノスゴイ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,4,1,4,4,4,5,1,5,4,5,4,4,5,5,4,4,4,1,4,3,4,3,4,1,5,5
少,しょう,ショウ,4,3,3,3,3,4,4,3,3,3,2,3,3,3,3,3,2,5,2,2,3,3,3,4,3,3,2,2,3,2,2,2,2,2,2,3,3,4,3,3,2,4,4,3,3,2,3,3,3,3,3,3,3,4,3,3,2,3,2,3,2,2
至,し,シ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,5,5,2,4,5,5,5,3,5,5,2,5,5,2,2,4,4,2,2,5,2,2,5,5,3,5,5,5,5,5,5,5,5,5,5,4,1,5,2,2,1,3,5,5
演じる,えんじる,エンジル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,2,2,3,4,3,1,1,4,1,1,4,2,2,2,3,1,1,3,3,1,4,3,3,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,2,3,1,4,4,2
獲得,かくとく,カクトク,4,3,3,3,3,4,3,3,3,3,3,3,3,2,3,5,3,3,3,4,3,4,4,1,4,3,3,3,3,3,3,3,3,3,3,4,3,1,3,3,3,1,3,4,5,3,4,4,4,5,4,4,4,4,4,3,3,4,3,5,4,4
かる,かる,カル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,3,4,4,2,4,2,3,2,2,3,2,2,2,4,1,1,2,2,1,5,3,4,4,4,2,3,3,2,2,3,2,2,4,3,4,3,3,3,2,4,2,3,3
住民,じゅうみん,ジュウミン,4,3,2,4,3,4,3,4,3,3,3,2,4,3,2,5,3,3,4,4,3,4,4,1,4,3,3,3,4,3,3,3,3,4,4,4,2,4,3,3,3,1,4,4,4,4,4,3,3,4,4,4,4,4,4,1,4,4,3,4,4,4
条,じょう,ジョウ,4,3,2,4,3,4,3,3,3,2,3,2,3,3,2,5,4,4,5,5,3,4,3,1,3,4,3,4,4,3,3,4,4,3,3,5,2,2,3,3,2,3,4,3,2,3,3,3,4,3,3,3,5,5,2,1,4,4,3,5,4,4
もんか,もんか,モンカ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,1,1,4,4,1,1,1,2,2,2,2,2,2,2,3,1,1,1,2,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,2,1
外れる,はずれる,ハズレル,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,1,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,2,4,1,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,3,4,2,4,3,4,4
ゆ,ゆ,ユ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,3,3,4,4,4,1,5,4,2,4,4,3,4,4,4,4,4,5,4,1,4,4,4,4,4,4
笑,わら,ワラ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,3,3,3,2,1,1,4,1,1,3,3,3,2,2,5,5,5,4,4,4,3,3,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,3,5,1,3,5,5
刃,は,ハ,4,2,1,3,3,4,3,3,3,2,2,2,3,2,2,3,4,4,2,2,3,4,3,3,3,4,4,2,4,4,4,2,4,3,3,3,3,5,4,3,4,5,4,3,2,3,3,2,3,2,2,2,3,4,4,4,4,3,4,3,4,3
堂,どう,ドウ,4,4,4,4,3,5,4,4,5,4,4,5,4,4,4,5,4,4,3,3,4,4,4,5,4,4,4,5,4,4,4,5,4,3,3,4,3,1,4,3,2,5,4,4,3,4,4,3,4,3,5,3,4,4,3,5,4,4,4,5,3,3
驚き,おどろき,オドロキ,4,2,3,2,3,4,3,3,3,3,3,2,3,2,3,2,3,1,3,4,1,4,4,1,4,4,3,3,4,3,3,3,4,4,4,4,3,1,1,3,3,2,3,4,3,4,5,4,3,4,4,4,4,3,4,3,4,4,4,2,3,3
ハグ,ハグ,ハグ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,4,4,1,1,1,1,1,1,2,2,3,2,3,3,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3,3,1,2,2
下ろす,おろす,オロス,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,1,3,1,4,3,3,4,4,5,4,4,3,3,4,3,3,3,4,1,1,2,5,1,4,3,3,4,3,4,2,4,4,3,4,3,3,4,3,3,4,3,4,2,5,3,3,3
皿,さら,サラ,4,5,5,4,3,4,3,3,3,5,5,5,3,4,5,2,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,4,1,4,3,4,3,4,4,3,4,4,3,3,3,3,4,4,4,4,3,4,3,4,3,3,4
病,やまい,ヤマイ,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,4,4,4,3,1,4,3,3,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4
岡部,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,4,4,1,1,1,2,1,1,2,1,1,2,2,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2
