word,hiragana,katakana,BCCWJ_SUW_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
減る,へる,ヘル,4,5,5,4,5,4,4,5,4,5,4,4,4,5,4,2,4,1,4,4,4,4,4,4,4,4,4,4,4,5,4,4,1,1,3,4,1,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,3,5,5
ガラス,ガラス,ガラス,4,4,3,5,3,4,3,4,4,3,4,3,4,4,4,4,3,4,4,4,1,4,4,1,4,2,1,5,3,3,3,3,4,4,4,2,3,3,3,1,3,4,3,3,4,4,4,3,4,4,5,4,4,4,5,3,4,5,4,3,4,4,4,4,4,4,4,4,4,4
ホッカイドウ,ホッカイドウ,ホッカイドウ,4,5,5,4,3,4,4,3,5,4,5,5,4,5,4,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,5,4,4,4,4,1,1,1,1,1,1,1,1,1
各種,かくしゅ,カクシュ,4,2,1,3,4,4,3,3,3,2,2,2,4,3,2,4,2,3,4,4,1,2,2,2,3,2,2,3,2,2,2,2,1,2,4,3,1,2,2,1,2,2,3,1,4,3,3,2,3,2,1,3,4,3,3,3,3,3,3,3,4,3,2,3,3,4,2,4,3,3
旦那,だんな,ダンナ,4,5,5,4,4,4,4,3,5,5,4,5,4,4,5,2,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,4,3,4,4,4,3,5,3,3,3,3,3,4,3,4,2,4,3,3,3,5,3,5,4,4,4,1,4,4,4,2,3,3
受け入れる,うけいれる,ウケイレル,4,3,3,3,4,4,3,3,3,4,3,3,4,3,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,5,1,4,4,5,4,4,4,4,5,4,4,5,4,4,2,4,4,4,4,4,4,5,4,4,3,4,4,4,4,3,5,4,4,4
セット,セット,セット,4,5,4,5,5,4,4,4,5,4,5,5,5,5,5,4,4,1,4,5,4,4,4,1,3,1,1,4,4,4,4,4,4,4,4,1,4,3,4,3,4,4,4,4,4,4,4,4,3,4,5,5,5,4,4,5,4,5,4,4,5,4,4,5,4,5,4,4,5,5
穴,あな,アナ,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,5,5,5,4,5,4,4,4,5,2,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,5,4
普及,ふきゅう,フキュウ,4,3,3,2,4,4,3,3,4,2,4,2,4,2,4,4,2,3,4,4,1,2,2,2,2,1,2,3,1,1,2,1,2,1,4,2,2,2,2,1,2,2,2,2,4,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,3,3,2,1,3,4,2,4,4,4
会話,かいわ,カイワ,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,1,4,4,5,4,4,4,4,5,5,4,5,5,4,1,5,5,5,4,4,4,5,4,4,4,5,4,4,5,4,5,4,4,4
見付かる,みつかる,ミツカル,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,1,1,1,4,4,4,2,2,5,2,5,4,1,1,1,2,2,1,1,1,2,1,3,1,1,1,2,2,1,2,1,3,2,1,2,3,4,4,4,4,4,5,4,4,4,4,4,2,1,2,1,5,1,3,2
熱,ねつ,ネツ,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,4,4,1,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,2,1,4,5,4,4,4,4,4,4,4,5,5,4,2,4,3,4,5,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4
圏,けん,ケン,4,3,3,3,3,4,3,3,3,3,4,4,2,3,3,5,3,2,2,3,1,2,3,3,3,3,2,4,3,3,2,2,3,3,4,2,4,2,3,1,3,2,3,1,3,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,4,3,5,3,3
観,かん,カン,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,3,4,3,3,3,3,3,3,4,3,3,4,3,3,3,2,4,4,5,2,3,3,2,1,4,2,3,2,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,1,4,5,3,4,3,3
低,てい,テイ,4,4,4,3,4,4,4,4,3,4,3,3,4,3,4,4,2,5,1,4,1,3,4,4,3,3,3,3,3,3,3,2,4,4,4,3,2,1,2,4,2,2,3,2,3,2,3,2,3,3,1,4,4,4,5,4,4,5,4,4,4,3,3,3,3,4,3,4,3,4
指示,しじ,シジ,4,4,4,4,4,4,3,5,5,3,3,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,5,4,1,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4
心理,しんり,シンリ,4,4,3,3,5,4,3,4,3,3,2,3,4,4,4,4,3,4,3,4,3,3,4,4,4,3,3,4,3,3,3,2,4,4,4,2,1,3,2,1,3,3,3,2,4,3,2,2,2,3,1,5,5,4,4,5,3,5,4,4,4,3,3,4,4,4,3,4,3,4
説,せつ,セツ,4,4,4,3,4,4,4,3,3,3,4,3,4,4,3,5,3,5,4,4,3,3,3,3,4,2,3,4,2,2,3,3,3,3,4,3,2,4,3,1,3,3,4,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,1,4,4,3,5,4,4
有り,あり,アリ,4,5,4,5,5,4,5,5,4,5,5,4,5,5,5,2,4,1,4,4,5,3,4,4,4,4,4,1,4,4,4,2,3,3,4,1,4,2,2,3,1,2,2,1,2,2,1,2,2,4,5,3,4,2,3,3,3,3,3,3,5,4,3,4,2,4,4,4,2,2
黒い,くろい,クロイ,4,4,4,4,4,4,5,4,5,4,5,4,4,4,5,3,4,1,4,4,5,4,4,4,5,4,4,5,4,4,4,4,1,1,3,4,1,5,4,3,4,4,4,4,4,5,4,4,5,4,2,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,4,4,4
ロシア,ロシア,ロシア,4,4,4,4,3,4,3,3,3,4,5,3,3,4,4,5,3,3,4,4,3,4,1,1,4,1,1,3,1,2,3,2,4,4,4,1,5,4,2,3,3,2,2,3,4,2,2,2,1,3,4,4,3,4,4,3,4,3,3,3,4,1,4,3,4,4,1,5,4,4
ヤフー,ヤフー,ヤフー,4,2,1,2,3,5,3,3,3,3,2,2,2,2,3,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,2,2,2,3,2,2,2,3,1,1,1,1,2,1,1,2,3
防衛,ぼうえい,ボウエイ,4,3,3,2,3,4,3,3,3,2,4,2,2,2,3,4,4,2,3,3,2,3,4,4,3,3,3,4,3,3,3,2,4,4,4,2,2,3,3,1,2,3,3,3,3,3,4,2,3,3,1,3,3,3,3,3,2,3,3,3,3,4,3,5,4,4,3,4,4,4
小学,しょうがく,ショウガク,4,4,4,4,5,5,4,4,4,5,4,4,4,4,5,4,2,3,3,3,2,2,3,3,2,3,4,4,3,3,4,1,2,2,3,1,1,2,2,1,3,2,3,2,3,2,1,1,1,2,1,4,4,4,4,4,4,4,4,4,4,3,2,1,4,3,3,4,3,3
我,われ,ワレ,4,4,4,3,3,4,4,3,3,3,4,4,2,4,4,3,4,5,4,3,4,4,4,4,4,5,4,5,5,5,4,4,5,5,4,4,2,4,4,4,3,4,4,3,3,3,4,3,3,5,4,3,3,3,3,3,3,3,3,3,4,5,5,5,5,4,5,3,3,3
編,へん,ヘン,4,3,3,3,4,4,3,3,3,3,3,4,4,4,3,4,3,4,2,4,2,3,3,3,3,3,2,4,3,3,2,2,2,2,4,4,4,3,2,3,2,3,4,2,4,3,2,2,4,2,4,4,4,3,4,3,4,3,3,3,5,3,3,3,4,4,3,5,4,4
未,み,ミ,4,3,3,4,4,4,3,3,3,3,3,3,4,4,3,5,4,5,1,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,2,4,4,2,3,4,2,3,2,3,2,2,5,1,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,5,4,3
やや,やや,ヤヤ,4,3,3,3,4,4,3,3,3,4,3,3,4,3,4,4,3,4,4,4,3,3,2,2,4,3,3,4,3,3,3,4,2,2,4,2,1,4,4,4,3,4,4,3,4,4,4,4,4,4,1,4,4,4,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,3
生かす,いかす,イカス,4,4,3,4,4,4,3,3,4,3,4,3,4,4,4,2,4,1,4,4,4,4,4,4,3,4,3,4,4,4,3,3,1,1,3,3,1,3,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,5,4,4,4,4,4,4,4,4,3,3,2,4,3,4,4
危機,きき,キキ,4,3,3,2,4,4,3,3,3,3,3,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,3,3,4,4,4,3,1,3,4,3,4,4,4,3,4,4,4,4,3,4,2,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4
如何,いかが,イカガ,4,4,4,4,5,4,3,3,4,4,3,4,5,4,4,1,4,5,4,4,4,4,4,4,3,4,4,4,4,4,2,3,3,3,3,4,1,3,5,4,5,2,2,5,4,2,2,2,2,2,5,3,3,3,4,4,4,4,3,3,4,4,3,4,3,3,4,2,2,2
負ける,まける,マケル,4,4,5,4,3,5,4,3,4,4,5,5,4,5,4,2,5,1,4,4,5,5,5,5,4,5,5,5,5,5,5,5,1,1,3,5,1,4,5,4,5,5,5,5,4,5,5,5,5,5,1,4,3,5,5,4,4,4,4,4,4,5,5,4,4,3,5,3,4,5
どんどん,どんどん,ドンドン,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,1,4,4,5,5,5,5,5,4,4,5,5,4,4,5,5,5,5,4,4,5,5,4,4,4,4,4,5,4,4,5,2,5,5
政権,せいけん,セイケン,4,2,2,2,3,4,3,3,3,2,2,2,3,2,2,5,2,3,3,4,2,3,3,3,3,2,1,3,2,2,1,2,3,3,4,1,1,3,2,1,2,2,2,3,4,1,2,1,2,3,1,3,3,3,3,3,3,3,3,3,4,2,3,1,3,4,2,4,4,4
借りる,かりる,カリル,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,1,4,5,5,5,4,4,4,4,4,5,4,4,4,4,1,1,3,4,1,4,4,4,5,5,5,5,5,5,4,4,4,4,4,5,4,5,5,4,4,5,4,5,4,4,4,3,4,3,4,3,4,4
両親,りょうしん,リョウシン,4,4,4,3,3,4,4,3,3,4,3,4,4,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,5,5,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,3,5,4,4,3,4,4,5,4,4,5,3,4,4,4,4,3,4
検索,けんさく,ケンサク,4,4,4,4,5,5,4,4,5,4,4,4,5,4,4,3,3,1,3,5,3,3,3,3,2,2,2,2,2,2,2,3,4,4,5,3,2,2,3,3,3,3,4,3,4,3,3,3,3,3,1,5,5,3,4,4,3,5,4,4,5,3,3,4,3,5,3,3,4,4
一生,いっしょう,イッショウ,4,5,5,4,4,5,4,4,4,5,5,5,4,4,5,3,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,1,4,4,5,5,5,4,5,4,4,4,4,4,4,2,5,4,5,5,5,5,5,4,4,4,4,4,3,4,4,4,3,4,4
諸国,しょこく,ショコク,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,3,3,2,1,2,2,3,2,2,3,2,2,2,1,2,2,4,1,1,3,2,1,2,2,2,2,4,2,2,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,4,2,3
街,まち,マチ,4,4,4,4,4,4,3,3,5,4,3,4,4,4,4,5,5,4,4,4,5,5,5,5,5,4,4,4,4,5,4,5,5,5,5,4,3,5,4,4,4,4,4,4,4,4,5,4,4,5,3,4,3,5,4,4,3,4,4,4,4,5,5,5,5,5,5,5,5,4
総理,そうり,ソウリ,4,3,3,3,3,4,3,3,3,3,2,4,3,3,3,4,4,1,4,3,4,3,3,3,3,2,2,3,2,2,2,1,1,3,4,1,1,2,2,1,3,2,2,3,2,1,1,1,1,2,1,3,2,4,3,3,4,3,3,3,3,2,3,1,3,4,2,4,4,5
当たり,あたり,アタリ,4,3,3,3,3,4,3,3,3,4,3,3,2,3,3,4,3,1,3,4,4,3,3,3,3,3,4,5,3,3,4,3,3,3,4,3,1,5,4,4,4,4,4,4,3,3,3,3,3,4,5,4,4,3,4,4,3,4,4,4,4,3,3,3,3,4,3,4,3,4
経過,けいか,ケイカ,4,3,2,4,3,4,4,3,3,2,3,3,4,3,2,4,3,4,4,4,3,3,3,3,4,3,2,4,3,3,3,3,3,3,4,3,4,4,3,1,3,4,3,3,4,4,3,4,4,3,1,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,4
スタート,スタート,スタート,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,5,4,4,4,1,3,1,1,3,4,4,4,3,4,4,4,4,3,3,4,1,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,3,4,3,4,4,5
遠い,とおい,トオイ,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,3,4,1,4,4,4,4,4,4,5,4,4,5,4,4,4,4,1,1,4,4,1,4,4,5,4,5,5,5,5,5,5,4,5,5,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4
一時,いちじ,イチジ,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,5,4,4,3,3,4,4,4,4,3,5,4,4,3,4,4,4,4,3,4,4,3,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,3,4,4,5,4,4,3,4,4,4,4,4,3,4
授業,じゅぎょう,ジュギョウ,4,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,5,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,1,5,5,5,5,4,5,5,4,5,4,4,4,3,4,4,5,4,5,4
達成,たっせい,タッセイ,4,3,3,2,4,4,3,3,3,3,3,2,4,4,2,4,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,3,1,3,3,4,3,4,3,3,4,4,4,3,4,3,1,4,4,4,5,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4
栄養,えいよう,エイヨウ,4,4,4,3,4,4,4,3,3,4,4,3,4,4,4,4,3,3,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,2,2,3,4,3,3,3,3,3,3,3,3,3,3,1,4,3,4,4,4,3,4,5,4,4,4,3,1,3,3,4,3,3,4
緑,みどり,ミドリ,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,3,4,4,3,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4
形式,けいしき,ケイシキ,4,4,3,3,5,4,3,3,3,4,3,2,4,4,3,5,2,4,4,4,2,2,3,3,3,3,2,4,3,3,3,2,3,3,4,3,4,3,2,1,2,3,3,2,4,3,3,3,3,3,1,5,5,3,5,4,5,4,4,4,4,3,2,1,3,4,3,5,4,4
ニュース,ニュース,ニュース,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,1,4,5,4,4,4,1,4,1,1,4,4,4,3,3,5,5,5,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,5,5,5,4,4,4,4,5,4,5,3,4,4,4,5,4,5,5,5
キー,きー,キー,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,1,4,4,4,4,4,1,3,2,1,4,4,4,4,4,4,4,4,1,3,4,4,1,3,4,4,3,3,3,4,3,3,3,1,5,5,4,4,4,4,4,4,4,5,3,4,5,4,4,4,4,4,4
叩く,たたく,タタク,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,2,4,1,4,4,4,4,4,4,5,4,4,4,3,3,3,5,1,1,2,5,1,5,4,4,3,4,4,3,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3,5,3,5,4
甘い,あまい,アマイ,4,5,5,5,4,5,5,4,5,5,5,5,4,5,5,2,5,1,4,4,4,4,4,4,4,5,4,4,5,5,5,5,1,1,4,5,1,4,4,5,5,5,5,4,4,5,4,5,5,5,3,4,3,4,4,4,3,5,4,5,4,5,4,1,5,4,5,3,4,5
出身,しゅっしん,シュッシン,4,4,4,4,4,4,3,3,5,4,4,4,4,4,4,5,3,3,3,4,4,4,4,4,4,3,3,4,3,3,3,3,4,4,4,2,5,4,3,3,4,4,4,4,4,4,4,3,3,4,1,4,4,4,4,4,4,4,4,5,4,4,4,1,4,4,3,5,4,4
マン,マン,マン,4,5,5,4,4,5,5,4,4,5,4,5,4,5,5,5,5,1,2,4,1,5,5,1,4,1,1,4,4,4,4,3,4,4,4,1,5,1,3,4,3,3,4,4,3,3,4,3,3,4,3,4,4,4,4,4,3,4,4,4,5,4,5,1,4,5,4,5,4,4
自転,じてん,ジテン,4,4,5,4,4,4,3,3,5,4,4,5,4,4,5,4,1,1,1,2,1,2,4,4,1,3,4,4,3,3,4,1,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,4,4,4,4,4,4,4,1,2,1,4,1,1,2,2,2
最,さい,サイ,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,5,3,5,2,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,4,3,3,4,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
振興,しんこう,シンコウ,4,2,2,2,3,4,3,4,3,2,2,2,2,2,2,4,2,2,3,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,2,3,4,2,3,4,3,3,1,1,1,1,3,1,4,3,3
継続,けいぞく,ケイゾク,4,3,3,4,4,4,3,4,4,3,3,2,4,4,3,4,3,3,3,4,3,3,3,3,2,2,2,3,2,2,2,3,3,3,4,4,1,2,3,1,3,3,3,3,4,3,3,3,3,3,1,4,5,3,4,4,4,4,4,4,4,3,3,4,3,4,3,4,4,4
渡す,わたす,ワタス,4,5,5,5,5,5,4,5,4,5,5,4,5,5,5,2,5,1,4,4,5,5,5,5,4,5,4,5,5,5,4,4,1,1,3,4,1,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,3,5,3,4,4
話題,わだい,ワダイ,4,4,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,5,3,4,4,4,4,3,4,4,3,3,4,4,4,4,4,3,1,4,3,4,4,4,4,3,4,4,4,4,4,4,1,5,5,4,4,5,4,4,4,4,5,4,4,3,4,5,4,4,5,4
確実,かくじつ,カクジツ,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4
特殊,とくしゅ,トクシュ,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,1,4,4,1,4,4,4,3,4,4,4,4,4,4,1,4,4,4,4,4,5,4,5,5,4,4,3,5,4,4,4,4,4,4
同士,どうし,ドウシ,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,5,4,4,4
若者,わかもの,ワカモノ,4,4,4,3,3,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,3,2,4,3,1,4,4,4,4,4,4,4,3,4,4,1,4,4,4,4,4,3,5,5,4,3,4,4,1,4,4,4,3,4,4
解釈,かいしゃく,カイシャク,4,3,3,3,3,4,3,4,3,3,3,2,4,3,2,4,2,4,4,4,3,3,3,3,4,2,3,4,2,2,3,3,3,3,4,3,3,4,3,1,3,3,3,3,5,4,3,4,4,3,1,5,5,3,4,4,4,4,4,4,4,3,3,1,4,4,4,4,4,4
伺う,うかがう,ウカガウ,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,1,4,1,4,4,5,4,4,4,3,3,3,4,3,3,3,4,1,1,2,3,1,4,4,3,5,4,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,5,4,3,4,3,3,3,1,4,2,4,5
運用,うんよう,ウンヨウ,4,3,2,2,4,4,3,3,3,2,2,3,4,3,3,5,2,2,4,4,2,2,2,2,2,2,1,2,2,2,1,2,3,3,4,2,5,2,2,1,2,2,2,2,4,2,3,2,4,3,1,3,4,1,3,3,3,3,3,3,4,3,2,4,3,4,3,5,4,4
空港,くうこう,クウコウ,4,4,4,4,4,4,3,3,5,5,4,5,4,4,4,5,3,1,4,4,3,4,4,4,4,2,2,3,2,3,3,2,4,4,4,2,4,3,3,1,3,3,3,3,3,2,2,2,2,3,1,4,2,4,4,5,3,4,4,5,4,2,4,1,3,4,2,5,4,4
実態,じったい,ジッタイ,4,3,2,3,4,4,3,4,3,3,2,2,3,3,3,3,2,1,4,4,2,2,2,2,2,2,2,3,2,2,2,2,2,2,4,2,1,2,2,1,3,2,2,2,4,2,2,2,3,2,1,4,4,3,4,4,4,4,4,4,3,3,2,1,3,3,2,3,4,4
流石,さすが,サスガ,4,5,5,5,4,4,5,5,5,5,5,4,4,5,5,2,5,4,4,4,5,5,5,5,3,5,5,5,2,2,2,3,2,2,3,4,1,4,5,5,5,2,3,5,4,2,2,3,2,2,5,4,3,4,5,4,4,4,4,5,5,5,5,4,3,4,5,2,2,3
しも,しも,シモ,4,3,3,4,4,4,4,3,3,3,3,2,4,3,3,4,4,4,4,4,4,3,3,3,4,3,3,4,3,3,3,3,3,3,2,1,1,4,2,1,1,1,2,2,2,2,2,1,2,4,3,4,4,4,4,4,4,4,4,4,3,2,3,1,4,3,2,3,3,4
左右,さゆう,サユウ,4,3,3,3,3,5,3,4,3,4,3,3,2,3,3,4,3,5,4,4,3,3,3,3,4,3,3,4,3,3,3,4,3,3,4,5,1,4,3,1,4,4,3,3,4,4,4,4,4,3,1,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4
慣れる,なれる,ナレル,4,5,5,4,4,5,4,5,5,5,4,5,4,4,5,2,4,1,4,4,4,4,4,4,4,4,4,5,4,4,4,5,1,1,2,5,1,4,4,5,5,5,5,4,4,5,4,5,4,4,1,5,4,5,5,4,4,5,4,5,4,5,4,4,5,3,5,2,4,4
国会,こっかい,コッカイ,4,3,2,3,3,5,3,3,3,3,3,3,3,3,3,4,2,2,4,4,2,2,3,3,2,1,1,3,1,1,1,1,2,2,4,1,3,2,1,1,2,1,2,3,3,1,1,1,1,1,1,3,4,3,3,3,4,3,4,3,3,1,2,1,2,4,2,4,4,4
葉,は,ハ,4,3,3,3,3,4,3,3,3,3,4,3,3,3,4,4,4,5,4,4,3,4,4,4,4,5,4,4,5,5,4,4,3,3,4,4,3,4,3,3,3,3,4,3,4,4,3,3,3,4,5,3,3,4,3,3,3,3,3,3,3,4,4,5,4,4,4,5,4,4
石,いし,イシ,4,4,5,4,4,4,5,5,5,4,4,5,4,4,4,5,4,5,4,4,4,4,4,4,5,5,4,5,5,5,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,5,4,4,4,3,4,3,4,4,4,4,4,4,4,4,5,4,1,5,4,4,5,4,4
加入,かにゅう,カニュウ,4,2,2,2,3,4,3,3,3,2,2,2,3,2,2,4,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,3,2,3,3,3,2,3,3,4,4,3,3,1,2,3,2,4,3,3
正確,せいかく,セイカク,4,3,3,3,4,4,3,3,3,2,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,4,4,4,4,5,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
エンジン,エンジン,エンジン,4,3,3,2,4,4,3,3,4,2,3,3,4,4,3,5,4,1,4,4,1,4,4,1,4,1,1,4,3,3,3,3,4,4,4,2,4,1,4,1,3,3,3,4,3,3,3,3,2,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,5,4,4
温泉,おんせん,オンセン,4,5,5,4,3,4,4,4,5,4,4,5,5,5,5,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,2,2,4,4,3,3,3,3,4,3,4,4,3,3,3,3,3,4,2,4,3,5,4,5,3,4,4,4,5,4,3,1,4,4,4,4,4,4
生む,うむ,ウム,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,2,3,1,4,4,5,3,4,4,4,4,3,4,4,4,3,4,3,3,3,3,1,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,3,3,4,2,4,3,3,4
成果,せいか,セイカ,4,4,3,3,4,5,3,3,3,4,3,2,4,4,4,4,4,3,4,4,3,4,4,4,3,4,3,3,4,4,3,3,4,4,4,3,1,3,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4
