word,hiragana,katakana,BCCWJ_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
品種,ひんしゅ,ヒンシュ,3,2,4,1,1,3,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,3,2,2,1,1,1,1,4,3,2,3,5,3,3,3,3,3,3,4,3,2,1,2,3,2,3,2,3
同項,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
到底,とうてい,トウテイ,3,1,2,3,4,3,3,2,2,4,2,3,3,2,4,3,3,2,3,2,2,3,3,1,4,3,3,3,1,3,3,3,3,3,3,3,3,3,2,2,4,3,1,3,2,4,1,2,2
曲げる,まげる,マゲル,3,2,1,3,1,3,3,3,3,4,3,3,3,3,4,3,3,3,3,1,1,2,4,1,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,4,3,3,1,3,2,4,2,3,4
睡眠,すいみん,スイミン,3,3,3,2,3,4,2,3,4,1,4,3,3,3,4,3,3,3,3,4,4,3,4,1,3,2,3,1,3,3,3,4,3,3,3,4,3,3,4,3,4,3,2,3,4,4,2,3,3
ミルク,ミルク,ミルク,3,4,3,3,1,3,3,4,4,1,1,3,1,1,3,3,3,4,4,4,4,3,1,2,3,3,3,4,2,3,3,4,3,3,4,3,3,3,4,2,3,4,1,3,3,4,3,3,4
書店,しょてん,ショテン,3,3,4,2,3,4,3,2,2,1,2,3,1,2,3,1,1,2,1,2,1,4,2,2,3,1,2,1,2,3,2,4,3,3,3,3,3,3,3,2,2,2,1,3,3,2,4,3,3
二項,にこう,ニコウ,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
英,えい,エイ,3,3,4,3,4,3,2,3,3,1,3,4,4,3,3,4,4,3,2,2,2,4,1,5,3,2,5,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,3,4,2,5,3,3
帰国する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カーテン,カーテン,カーテン,3,3,2,3,1,3,2,3,3,1,1,4,1,1,4,2,2,3,3,3,3,3,4,1,4,3,3,4,2,3,3,3,3,3,2,3,3,3,3,2,3,3,1,4,3,4,2,3,3
キョウコ,キョウコ,キョウコ,3,3,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,5,2,1,1,1,1,1,1,1,1,1,1,1
広大,こうだい,コウダイ,3,2,3,2,3,3,2,2,3,4,3,3,3,2,4,3,3,2,3,3,3,3,2,1,3,2,2,1,3,3,2,3,3,3,3,3,3,3,2,3,4,2,1,3,3,3,3,3,3
国道,こくどう,コクドウ,3,2,4,2,2,3,2,2,2,1,2,3,1,1,3,1,1,1,2,2,2,3,1,3,3,1,1,1,2,3,2,3,3,3,2,3,3,3,3,2,1,2,1,3,3,2,5,3,3
二十人,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
スイッチ,スイッチ,スイッチ,3,4,3,4,1,4,3,3,3,1,1,4,1,1,4,3,3,4,4,4,4,3,4,2,4,3,4,4,2,3,3,3,3,3,3,3,3,3,4,2,3,3,1,4,4,4,3,5,4
記号,きごう,キゴウ,3,3,4,2,2,3,2,2,2,1,2,3,2,2,4,2,2,2,2,2,2,3,2,4,3,2,2,1,4,4,5,3,4,5,5,5,4,4,3,4,2,2,4,3,3,2,4,3,3
奥様,おくさま,オクサマ,3,1,1,4,4,3,4,4,1,1,1,3,1,1,1,1,1,1,2,1,1,3,4,1,3,3,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,3,1,2,1,3
免疫,めんえき,メンエキ,3,4,3,2,1,3,2,2,3,1,3,2,2,2,2,2,2,2,2,3,3,3,3,1,1,2,2,1,3,3,2,3,3,3,2,3,3,3,3,3,2,2,1,2,3,2,3,2,3
行方,ゆくえ,ユクエ,3,2,3,4,4,3,4,3,4,1,4,4,4,3,4,4,4,4,3,5,4,3,2,1,4,3,4,2,2,3,3,3,3,3,3,3,3,3,3,2,4,3,5,4,3,4,4,3,3
三年間,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
どうにも,どうにも,ドウニモ,3,1,1,3,1,1,3,3,1,1,1,4,1,1,1,1,1,1,4,1,1,3,3,1,4,1,3,5,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,3,1,1,2,1
シズオカ,シズオカ,シズオカ,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,4,4,4,3,3,4,1,1,1,1,1,1,1,1,1,1
さっ,さっ,サッ,3,3,1,1,1,1,1,1,3,5,3,1,4,4,4,4,4,4,1,2,3,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,4,1,1,4,2,4,1,1,3
上位,じょうい,ジョウイ,3,3,4,2,2,4,2,3,3,1,3,2,4,3,3,4,4,3,3,2,2,4,3,1,2,3,3,1,4,4,5,3,4,4,4,4,4,4,4,4,4,3,1,3,4,3,4,3,4
流行る,はやる,ハヤル,3,4,1,2,1,3,4,2,2,4,3,3,3,4,3,2,2,2,3,1,1,1,3,1,4,4,2,4,2,4,3,4,4,4,4,4,4,4,4,3,3,2,3,3,2,4,2,4,4
民法,みんぽう,ミンポウ,3,2,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,3,2,1,2,2,2,2,2,2,2,3,3,1,1,1,1,2,1,3,2,2
