word,JPDB_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
ふしぎ,4467,874,19278,14090,171,1873,1329,1721,15121,12621,-1,1350,2914,1036,1081,351,1036,961,1043,20961,1400,1589,612,-1,597,22518,4082,18844,577,15638,555,6763,447,7750,8474,19857
ようす,4471,2422,2184,942,399,1003,685,1010,883,19003,-1,886,399,955,1466,301,955,887,1415,338,1185,1301,981,-1,363,1073,1314,338,173,935,554,5806,231,2226,1271,40892
なにもの,4481,6059,10923,1487,1675,9185,7846,2145,1565,1224,-1,1262,2240,725,2569,1659,20332,19056,24066,3014,1030,1175,5450,-1,2814,1454,24317,24950,1866,1642,9633,17109,1829,11666,13645,62412
くも,4506,1240,3505,14745,514,3517,3891,8101,11383,11119,-1,2696,14548,1283,2559,638,20905,19590,12868,19719,4429,23772,3180,10719,3719,21694,2099,3694,2673,11799,-1,21574,1194,2027,3111,30612
かわ,4511,944,7548,1426,266,1336,3068,2369,1323,15102,15845,1457,766,1984,1274,722,23637,22156,5512,3197,6692,6855,4326,3122,1277,10190,310,271,1510,1372,1252,781,1957,345,1786,10627
まち,4537,1382,4532,5017,148,1024,10790,867,5228,5763,656,595,12200,584,1049,669,584,541,6906,14952,702,20025,2170,11917,510,10800,1239,2349,556,5446,582,21628,1423,2863,3128,3593
どうどう,4544,11455,14586,18183,8136,8193,4967,3862,4406,3651,11282,3747,4327,5109,4012,2401,5109,4766,3870,15850,6343,23020,6074,-1,3601,3333,20230,11021,2526,4611,7008,2672,2147,14801,6440,133366
しるし,4549,6059,5223,14300,1982,7357,8765,6143,12622,10764,-1,3751,5875,2938,6269,2798,14922,13990,11259,20073,11241,12453,3662,7725,4541,12930,2470,1825,5032,13083,-1,12051,3953,3252,24270,11440
たんに,4554,2581,2764,7832,-1,2500,2359,7629,7012,6082,1059,6237,10794,7032,4656,1843,7032,6585,14543,2316,2733,2912,3934,1102,2461,5595,6160,2618,2733,7304,-1,17203,1946,3711,1212,45501
くちびる,4581,11455,15207,7511,807,2839,7219,7046,4329,3943,-1,4044,6732,7376,4234,492,23736,22252,4081,12888,5374,5507,5416,-1,674,7654,14467,12501,1418,4386,3647,11180,227,9542,9306,19922
みかん,4612,8967,22746,5752,5270,11869,10144,13148,5628,9303,-1,9544,14660,9315,7562,9877,9315,8729,7691,19917,20526,23882,13861,19933,11598,15103,13120,13883,13101,5875,-1,14801,9633,14140,16240,6437
しま,4692,995,8412,1958,512,2751,13108,870,1003,6432,843,917,10054,498,2012,2204,10275,9633,3082,3143,247,282,5755,15079,795,2965,1093,2035,1977,1060,4704,15429,2362,4094,2637,3110
だん,4705,20704,6170,983,2517,2292,5762,3866,2519,10724,1824,11000,1816,22693,9950,1566,22693,21272,9574,8347,21593,1669,16685,-1,3832,13706,2162,2376,16649,2646,1632,21707,17311,459,3957,10032
ばい,4728,1063,21952,1787,2161,22336,1069,1794,7424,9768,3481,10021,9784,18587,13582,1254,17227,16141,11046,5208,1720,1857,1049,-1,5208,11286,587,1949,967,7837,330,13925,1696,12976,7682,2076
いっぺん,4734,1967,14503,5608,3469,19165,10923,18905,12348,8351,-1,9855,9451,18220,7331,4171,6023,5630,7056,13800,21341,20244,6581,-1,8315,8584,18180,24353,6042,12780,-1,10001,8204,16672,12476,7977
こい,4749,3966,11449,1119,823,3567,1924,681,1440,1007,938,1040,3269,1130,724,1041,1130,1048,9104,1269,1114,1176,2291,7018,1237,17896,165,428,2509,1508,2147,8325,811,3271,4579,6112
かご,4764,3704,22891,20064,752,10522,8629,9749,13588,14093,-1,9962,11562,13844,9286,1933,13844,12983,20651,15020,16679,17652,5424,-1,3565,21351,2338,3062,3583,14056,8973,19117,4383,11348,14624,15194
かたまり,4790,3837,11401,6906,2715,6690,17045,9318,5352,22961,5052,4968,2815,24024,3890,2209,18951,17759,3749,2589,21916,24941,1857,-1,3582,5014,4121,5901,16071,5289,1256,13684,17981,9522,4155,21511
あね,4803,576,2870,995,1070,3481,5412,1399,1063,466,-1,484,948,476,219,1072,8283,7748,22543,373,944,915,182,5946,1243,20610,4279,4873,335,1117,1766,442,126,1877,9986,31779
ぞい,4806,7460,2239,11097,-1,8865,9255,22505,5091,10030,1773,10287,11503,17970,11479,3707,17970,16844,11036,17824,21077,9780,14260,-1,11251,11057,10693,15588,6271,5308,5853,5976,8672,2647,9445,28771
そうとう,4834,1226,1315,1617,612,3443,1651,1720,2378,3852,918,3953,12514,2827,4001,11633,2827,2635,3859,16254,2645,2769,16491,22637,1727,1707,18235,1440,2272,2375,4629,18444,2251,1608,19233,23416
ちく,4847,20704,354,7979,12537,2013,2143,3750,11385,3095,8019,23622,14932,4342,4813,3591,4342,4055,4638,6176,2389,2622,11866,3141,4283,8236,1150,3165,6425,11802,1740,5808,16581,6714,2443,20956
さかい,4854,20704,17207,3085,1319,21059,9068,2431,9418,8847,1981,9074,5722,16590,15770,8981,16590,15538,15150,14021,19881,18323,12153,3803,5603,9912,5884,7211,7677,9797,7407,11513,6330,17159,11117,38696
ぜいたく,4873,3599,18143,6364,2479,9017,3806,4153,6290,5503,-1,5637,12674,9063,7568,2539,9063,8487,7462,5466,17000,17576,16550,-1,4322,7848,9142,6843,3320,6579,-1,23782,3925,19096,7039,34839
むかし,4892,254,3709,12046,150,996,627,457,11106,12154,-1,384,2759,538,473,300,18924,17737,452,12525,19538,20193,930,3475,642,20434,4553,4469,690,11519,422,6694,427,22869,262,21489
くし,4894,20704,7555,7891,9773,15240,4656,16764,7395,8504,-1,10899,8893,9087,18039,2140,15433,14469,4136,6679,18520,17494,10835,-1,12953,10762,1214,1614,5356,7705,8342,21809,9108,12475,14636,16224
しずか,4901,1782,8416,1045,-1,1938,2362,1558,2838,6899,344,817,5624,1357,1300,401,1357,1258,19998,1818,22514,21288,1160,16033,624,16639,16635,16227,760,2988,1902,9618,512,17990,14665,19999
もよう,4902,3492,2604,4693,1321,4991,2539,3539,4760,8924,-1,3733,2407,4679,5897,1580,4679,4376,15438,5153,4010,4047,6443,-1,2691,7759,703,787,2987,4965,818,2772,3391,2174,3702,45833
かっこう,4947,563,9922,1458,5359,2966,2719,1882,1746,1596,9526,1102,9550,1312,1006,5243,1623,1507,22419,24702,2280,2393,11301,-1,2290,1338,9560,9498,709,1836,3288,13497,434,8279,2134,35331
つぼ,4952,4114,12600,8251,2610,7957,7372,12752,16559,8195,14219,8087,3520,3025,3553,3467,7222,6763,6525,6257,18328,20887,2952,-1,5083,17463,1095,1685,3688,16585,5445,5913,3420,8673,8587,24777
じき,4957,653,481,4285,1688,994,508,2325,2336,2063,5294,1932,4421,3442,2048,1555,2656,2471,5371,7477,3325,3144,3268,11459,1876,8171,1290,2436,1718,2452,8742,6024,1416,23245,976,19138
はし,4990,4252,13464,15660,559,4631,5360,9653,16621,8389,7489,3736,5898,6491,2961,1382,24848,23285,4551,13546,3796,4070,2834,6148,1862,19881,2109,1647,1544,17154,8989,15352,1300,14038,24457,16425
がい,5000,13446,14679,5720,2002,13770,7299,6566,6658,16496,-1,7413,5754,8781,6633,6105,8215,7683,11649,6282,6312,6079,6920,-1,8024,4129,832,1844,5100,6924,2216,8505,6747,16896,9596,13537
くつ,5003,1382,7359,16115,1286,3558,2656,1557,9075,10333,-1,1203,10195,4492,2321,962,4492,4198,18102,23594,1234,24636,2177,12920,1576,15676,2124,3535,2910,9444,3743,1962,2159,3811,22107,20534
ともだち,5008,344,7264,13788,843,1166,501,389,5870,5146,-1,233,1405,591,221,1259,591,548,16473,11482,18267,20173,901,16249,1542,24549,22666,7521,1370,6110,662,951,384,12607,688,26882
おか,5029,8967,6118,2629,1642,5964,6104,1393,5036,4638,4179,4757,2023,6317,4806,1841,6317,5907,21441,3562,17531,18564,12691,14493,1534,13798,4196,3566,4001,4934,-1,2792,3388,2140,7996,15595
ほこり,5055,2883,8007,12802,2062,7081,4874,9662,16460,16596,-1,1898,10016,1638,5820,2417,17684,16577,10377,23377,14739,14395,4495,-1,3692,16191,6543,7481,2857,16992,2520,21150,3413,9773,19382,19909
あに,5077,563,1175,11903,753,2453,3888,884,16919,22685,3459,479,18387,340,217,8758,19082,17881,7113,10687,575,659,135,1371,699,14225,10825,13166,382,17449,490,366,138,18614,10787,45129
おだやか,5099,7460,9503,5176,-1,4920,3377,5169,4792,4404,836,4515,4554,5127,5333,1834,5127,4782,5141,24137,4772,4866,10233,-1,2043,4537,7978,6900,1719,5005,2717,9758,1351,9149,9670,39977
とつぜん,5129,1782,3386,21392,502,1651,1697,1006,989,967,354,1000,4267,1543,1172,405,1543,1431,1129,19103,1165,1270,1876,5699,644,1127,24188,3635,772,955,1620,9394,659,3949,3988,79358
たいがい,5141,8120,20245,18014,2203,23400,10586,10750,15873,13403,-1,13750,11346,7677,5887,6008,12106,11357,22563,15926,19276,16313,7370,-1,8852,8478,19122,16080,5855,8746,-1,17460,4561,19420,7908,40487
ゆめ,5153,1800,9099,6186,223,998,717,16940,7983,7290,8403,327,21775,303,181,287,303,280,5195,318,435,460,503,16061,747,13866,4455,6878,850,8292,1616,24657,256,6642,871,3491
やく,5158,1703,12511,2052,543,1338,1011,1413,3169,8119,754,559,3580,707,829,293,10288,9645,18149,5454,563,610,2121,2226,1159,20177,235,704,642,3325,830,13613,754,7369,7567,11628
きょうだい,5165,1319,22798,1611,1381,4276,3109,2331,994,7492,-1,963,1987,1197,3920,1176,7584,7098,4411,5604,625,683,10293,8146,2124,9516,2731,2365,2163,936,2191,17294,1625,1194,4317,41582
いじ,5175,6059,24650,6661,4266,2235,1121,7483,3972,12101,-1,2928,4217,4887,6735,3146,21740,20387,14363,3601,7896,8650,3530,15136,4892,9024,2950,2286,1747,4110,5886,18351,2617,1835,1885,27018
ちから,5199,806,254,147,104,576,408,295,222,231,414,241,216,105,312,126,105,96,297,185,246,285,63,23153,268,15493,307,250,94,217,8004,170,140,237,263,21789
きも,5284,6881,8997,6417,4516,13786,8082,6851,7848,12137,5817,7353,6416,5893,5167,3174,5893,5505,8574,7338,8672,8352,10031,-1,14272,23718,5789,5912,4668,7680,-1,6950,3195,10752,12205,30870
ぬし,5315,5687,790,2593,448,2688,2706,1511,1435,13066,5960,2346,808,2357,3417,900,6644,6216,9971,970,1110,1066,448,7899,647,10533,255,181,786,1304,510,14020,1242,145,1359,35897
うま,5352,3103,21362,8146,546,1992,3544,2068,13305,802,1686,833,14353,1538,2742,2275,9707,9100,4539,14017,422,448,4711,3257,518,6827,2329,3448,668,13792,-1,743,2606,12293,7401,7271
せんせい,5364,152,4147,20940,421,618,354,71,12313,11130,-1,205,228,225,103,538,225,208,14271,3611,459,426,6579,5775,193,16779,10006,15021,599,12743,8419,260,208,1560,380,38766
やろう,5367,2246,15106,520,1705,9646,10247,407,466,15802,-1,394,1975,234,1198,1442,8572,8019,11017,2187,442,495,815,-1,799,4273,9124,8553,1900,488,2675,2280,1542,9968,6822,13017
つくり,5381,1528,11649,3287,-1,2069,1465,9987,2653,2801,1891,2886,14821,4685,2970,2846,4685,24371,22356,3274,22305,4126,1101,-1,8152,2993,15360,10557,1715,2801,4864,20176,2168,4711,19250,18910
よこ,5400,548,16967,2576,181,1547,1763,3637,1741,16697,8118,1711,508,3521,2471,328,12262,11498,9106,862,4136,4670,487,9076,1459,7265,752,644,427,1811,2326,479,688,2132,829,12315
けっきょく,5407,265,1838,797,619,1503,987,766,1091,1080,-1,1115,889,948,633,577,948,880,607,680,1141,1246,1281,227,920,811,8651,6835,778,1163,1475,14885,476,2449,608,32967
えき,5437,447,2843,1984,1542,1138,250,2492,2461,14855,-1,2233,852,4371,1790,1104,4371,4084,1729,1847,1953,1980,2410,2819,1416,17844,2311,2130,6848,2589,9097,1032,1685,33,1047,37697
こども,5438,252,8299,11349,155,265,158,264,11147,11150,-1,185,9208,429,416,275,429,397,16590,13944,178,203,570,5485,274,906,9670,10268,207,11562,3151,11693,272,5579,6281,6869
ばら,5450,7460,13208,7935,3643,6163,5174,10181,8299,14840,6127,3457,9348,5366,7096,3014,22081,20702,8753,10479,14053,14436,10609,-1,2825,5820,1741,3609,3667,8627,3055,23116,4779,7059,11377,24556
たから,5470,8120,5461,2556,2582,13781,6877,621,2775,15434,1917,2397,3095,1612,4633,2985,1612,1498,4465,4437,3538,3816,9753,22781,992,21358,2176,1878,3499,2022,4857,4488,5239,1954,7380,32253
せいせい,5500,16266,1944,18427,14067,9013,3074,15066,20169,15867,4152,15077,16661,18515,24664,11978,14297,13406,11304,17417,10196,20933,23217,11803,17927,17102,8276,15844,4498,20741,1487,10156,13154,2910,11908,5071
かって,5512,818,6915,10320,590,2625,2138,524,17588,592,-1,618,12439,469,481,747,469,433,20097,8275,1124,1192,337,-1,1148,1117,5259,18132,755,18310,5058,821,451,5977,3296,8908
まゆ,5525,10047,23817,6714,1014,6581,11290,18350,9012,11834,-1,11031,15876,9956,9261,656,18539,17378,8909,14869,14308,16203,4415,13691,2241,19709,3832,4245,1559,9499,9270,20037,1989,11379,14767,10594
しのぶ,5539,16266,19934,6021,600,22454,20314,3201,7837,16113,2426,15666,5788,13220,18252,12833,20111,18851,2169,7494,13796,16542,8318,10699,2189,22137,2765,4148,10465,8156,4858,9329,8267,8729,1282,30162
かげ,5559,5116,22153,12965,322,3130,4479,3815,8523,11603,14623,2187,4989,428,1483,1024,2778,2586,8084,962,2360,2430,4165,10516,782,17616,1678,3084,769,8854,8292,8940,821,17717,1843,28295
りょう,5584,825,6337,5062,1827,934,708,1978,3305,1661,1263,1708,2091,2295,2624,3442,13312,12479,5818,16679,1814,1996,680,2844,2565,10606,202,900,655,3479,589,1590,1201,5705,16260,2703
ふもと,5585,11455,6894,19596,2395,13852,12505,17832,20403,17129,7197,17588,14897,11358,15198,4497,11358,10654,14602,19375,24371,20768,18743,-1,5110,21055,12717,8822,6355,20974,-1,20539,13450,7848,11302,27845
むりやり,5633,2636,24355,3802,9160,8486,14306,3658,5890,5144,1472,5274,12026,3551,3841,4419,3551,3314,3701,16478,7878,8664,5249,-1,8519,3051,22707,19319,1675,6139,9733,22480,1146,19490,24625,43141
せき,5678,958,7743,4820,920,2132,1429,1943,2448,5608,10941,1049,13842,1439,1091,1232,15101,14160,4549,990,19062,22808,2587,6759,1005,10476,277,901,686,2579,6465,20732,637,10091,3459,17610
おわり,5715,631,2205,634,-1,2711,1948,11735,492,23600,-1,513,4175,465,788,778,465,429,15332,891,22273,491,17745,14135,9252,538,1679,1777,1037,514,947,16044,725,24215,950,16118
おおい,5729,3966,265,17231,-1,23057,75,229,6965,15724,223,3114,10404,1435,1440,5415,7434,6954,10140,14241,20110,20345,656,-1,173,13881,1465,2299,187,7258,366,18247,347,8446,11652,9382
あらそう,5740,8120,8197,3569,-1,7178,7489,2774,3547,3369,1542,3461,21208,3340,7076,3274,3340,3117,6809,20236,12583,15075,7162,-1,2654,16380,11962,13134,3408,3715,1950,4496,4080,4554,8910,81912
いきさつ,5765,8967,1823,18823,9457,6162,3726,7718,21969,18253,-1,7905,7489,12604,14553,2966,17511,16409,24629,5608,22353,23767,21695,685,4272,22345,21897,22525,3436,22570,3333,14437,3868,2543,21989,37297
しし,5767,5687,24491,20601,3747,14392,17357,10480,19360,16546,11788,8196,6708,3672,5038,4258,16903,15838,9872,14023,24743,22962,9131,22649,7377,9596,7508,4281,3309,19920,4020,4585,5224,24248,6323,25576
なぞ,5783,2319,3494,8263,1988,5113,3046,15752,9011,9769,-1,1581,3379,1235,1949,1022,8066,7544,13412,6795,8516,9186,4748,24049,3691,17605,5562,5870,1612,9375,1535,5208,1378,18407,24404,29080
みごと,5819,7460,7400,7229,1266,2999,3191,2138,22347,18432,674,1223,3636,1668,2486,1091,8332,7796,2402,1968,16539,17249,3203,-1,1566,20799,15385,12901,1522,22967,2697,9196,1688,7316,2992,42862
かさ,5826,3966,24316,8192,2353,8551,5577,1780,13182,24786,9767,5532,10439,5905,2136,7375,6658,6229,2065,10662,21777,16415,3978,-1,2870,19733,3166,3823,7848,13725,-1,3341,2839,16060,15310,25037
ながい,5849,354,1442,839,11000,556,363,628,17863,7853,159,473,5749,726,801,158,21684,20335,2948,585,7883,8175,571,8210,241,16524,2637,3606,317,18414,1313,12883,360,10049,17029,17171
かんじ,5866,95,1630,487,6628,531,24353,7223,443,24836,8319,383,525,540,336,7913,540,497,320,288,364,363,84,21449,5750,558,1553,991,257,485,1333,19427,190,9124,102,5854
ちょう,5976,458,2725,6181,2435,2872,1506,1059,2626,3999,773,787,16162,396,379,1389,396,24695,4598,12580,1268,1141,278,2183,3694,1071,142,627,1247,2764,7073,1498,1034,3507,10386,10297
ひろい,5987,635,3257,2513,-1,1139,989,852,10362,23828,455,1694,7167,1761,1900,503,1761,1635,1836,21373,17397,15263,1891,-1,873,1606,3578,3570,823,10768,1337,14412,1410,7737,14746,40874
しょうゆ,6018,938,9610,6846,5039,5205,4875,4431,8087,6988,-1,7159,9085,9091,7741,7286,10219,9581,7447,7545,17219,18872,12361,11339,9127,12352,21944,9076,4232,8402,-1,16178,4608,9660,20585,14750
みみ,6027,1367,4084,1586,159,1277,1370,2130,1117,6864,7708,1127,355,1469,1951,233,12955,12145,10171,576,964,1067,57,13360,575,10788,976,902,458,1143,2920,422,413,2995,1458,16674
くび,6032,1192,2537,997,281,1160,2029,857,945,24585,-1,982,265,814,1792,154,814,752,1731,460,9137,9595,577,9845,425,1810,511,510,199,908,1177,249,321,1968,1805,46384
せんぞ,6039,8967,7090,6376,3111,10994,6528,9880,6210,4953,-1,5078,5145,5863,6973,3805,5863,5475,6710,8374,5451,5506,11107,-1,5340,7387,7294,6661,5418,6417,-1,5315,5779,8162,8384,6374
かなた,6050,407,17838,9878,1553,9759,9111,11945,12641,11522,897,1085,5728,996,1087,1486,10874,10199,4228,4005,11731,13548,11145,-1,2592,9825,15035,15662,1565,13097,9424,15741,1282,23577,9794,39057
ほし,6053,2041,16630,362,865,3306,2121,1432,470,12950,2071,809,918,449,1132,818,4956,4623,4319,728,595,590,1957,18086,1215,15335,740,975,1592,474,2283,932,711,424,1215,18463
かよう,6070,1355,3012,10815,21958,2319,875,2619,23060,23119,758,2438,7925,3181,1814,7015,20619,19327,1753,6515,4402,4367,2505,7362,2982,2358,10533,18912,1876,23683,-1,10661,1338,2432,17927,31058
めい,6092,10047,6545,8537,75,13679,18077,2734,3082,4439,6778,4550,1872,19788,14838,6390,22259,20871,12252,23157,10229,12180,19545,14830,3746,13658,359,1761,10363,3241,6209,2894,23721,9455,14163,16961
どろ,6093,16266,9902,4960,1282,10886,9840,4535,4524,8905,8969,4172,2480,4340,12310,1438,4340,24256,22995,4171,4264,4163,7532,-1,2099,15033,2220,2675,20768,4537,9220,3742,13140,7992,6920,41950
さく,6098,16266,10827,7157,3225,4497,11331,4290,4487,7450,8113,24014,9028,20346,10695,1965,23522,22048,7085,7107,2188,2391,8699,1833,4375,19778,404,1059,7593,4699,9621,8784,7367,6659,12990,8296
うで,6110,2125,3484,921,410,1677,2450,1329,775,13573,-1,801,382,554,1334,235,13186,12360,1288,351,785,868,383,14898,459,13846,1483,1504,253,803,743,349,279,2221,2049,31856
みつ,6118,13446,10983,3305,8000,10955,7295,8254,4801,13447,3227,18622,6524,19355,20484,3128,19355,18140,3910,3378,19167,23604,13060,-1,8105,22214,1052,2175,5801,5015,9242,20177,7489,5260,10163,3263
らく,6121,524,14684,8180,292,3106,1345,1176,8277,5315,3105,1059,10546,1111,1566,750,24544,23002,20079,16577,1622,1646,566,17720,1307,14090,865,2275,1191,8606,810,24282,1151,11766,22506,17690
めん,6122,1726,19959,2461,270,1075,830,1164,4548,11225,4288,1534,6714,1147,1517,2783,19107,17904,7898,8679,1606,1870,2213,11891,820,6357,430,1181,1287,4755,2355,987,1428,8530,1524,13830
わな,6143,13446,11222,5122,7790,11849,8711,2350,7058,6849,-1,3395,11688,2592,5884,2314,4935,4602,12763,10589,19344,22105,3819,-1,3082,2420,7991,8494,1383,7346,1845,3274,2979,6305,17153,12940
かんたん,6164,696,3281,606,895,818,17797,723,527,8632,442,536,878,537,854,554,537,494,823,689,498,537,380,-1,912,597,2236,1997,391,550,1020,18901,537,3802,320,13660
ぶじ,6174,6059,5806,745,1055,6355,1398,964,711,12957,1032,834,1630,697,2000,6917,697,644,1931,1392,714,817,1510,-1,1731,750,6130,5703,1008,741,486,1265,1148,6665,4448,48150
おとな,6222,720,4038,19832,1240,1614,680,894,886,856,-1,887,8716,1102,640,938,1102,1024,613,23332,1543,1521,628,10385,1536,1236,12502,11165,1180,892,9584,14360,832,16744,781,20312
こし,6230,1551,23206,2574,250,1611,2352,2972,2585,14633,-1,2522,443,3053,2731,259,3053,2846,6456,230,4323,4377,68,-1,816,3868,756,943,644,2648,2802,382,167,6072,3071,29456
さら,6241,6881,11833,12465,1522,5328,10517,3407,10875,22447,4987,9457,12139,13818,8412,1205,2296,2131,2779,11211,1453,1583,2917,-1,1976,7418,2764,4087,6105,11286,6680,2443,4998,11426,6551,12916
まめ,6249,3599,7128,11588,1609,18158,9966,2867,16372,17110,3531,17569,17037,22682,15109,8888,22682,21261,14517,24200,3419,3660,3427,15911,3291,8143,2126,5025,15381,16900,7633,4919,9946,17650,24606,17394
いす,6268,770,13762,13280,1101,2814,18139,2948,8653,7381,-1,2441,13156,8284,4886,565,20225,18954,14307,21116,20209,18178,1369,-1,706,7035,4644,5117,807,9004,7659,21684,995,16996,15284,10031
もり,6272,13446,6323,1040,622,2200,14771,1582,1021,7766,5703,21748,729,932,10281,1226,19496,18274,3854,1172,19143,21558,1745,2762,883,12067,2685,1521,292,985,119,755,23700,623,1279,18926
すがた,6284,3322,805,507,83,599,632,835,493,12178,-1,494,192,407,626,119,407,377,22578,222,737,757,213,-1,163,581,534,470,116,508,368,10725,154,613,806,20862
めんどう,6325,461,11803,19126,1107,4089,1499,1488,1194,21331,-1,1012,12017,1037,872,1008,22603,21186,22525,1254,1092,1209,15166,-1,2249,1502,17836,11736,539,1261,1356,20809,646,8324,4097,61547
みそ,6354,777,23922,5972,4071,4622,4936,5430,7089,3821,-1,3922,15043,4798,3243,3181,4798,4483,3129,8295,6512,6048,8169,19133,9356,13781,2039,2455,3306,7381,-1,8836,2215,16236,19405,13750
はち,6367,206,9887,1301,268,127,5556,7815,1873,9814,-1,5321,181,6570,9811,141,7535,7050,22598,958,6965,7264,3317,10010,589,6250,167,87,332,1683,3837,23123,726,540,2062,9521
へいき,6395,792,1931,1381,989,6844,5109,1258,592,10905,-1,581,2199,1295,867,1610,1295,1206,836,839,883,1030,596,11324,2238,1090,20422,15806,2247,622,131,2139,570,19748,6445,45931
ちか,6413,1447,14878,5735,3166,3196,3453,3825,15801,9746,6033,1315,20225,1460,3328,923,23496,22026,12215,16563,856,930,5230,17088,2370,16914,6146,5438,969,16317,530,1360,24369,12819,3379,17489
むだ,6421,1800,11423,6763,1544,4790,1511,1091,22061,19597,-1,1025,6229,789,1690,1057,3993,3729,14284,1038,19193,18990,572,-1,1745,17551,3777,3476,913,22656,564,14535,809,11851,1499,28418
