word,JPDB_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
やとう,13431,3250,5702,3150,24300,7555,5844,2173,1568,1585,1460,1631,15386,4132,6817,4223,4132,3861,6557,8399,-1,-1,6857,24054,3607,4315,14778,12566,2060,1645,5611,3965,6152,6333,3260,70314
くろい,13434,1117,4283,7854,-1,2225,3689,939,5608,12689,300,2203,14719,2098,2891,356,15282,14325,6011,12479,-1,-1,2231,-1,343,2473,749,1816,569,5915,1429,649,1213,6856,17946,24822
まがる,13450,1094,-1,4529,-1,5585,5756,4858,4641,3801,993,3901,11927,4040,4567,2400,4040,3774,4403,4311,-1,-1,2918,-1,3005,5605,5099,8320,3394,4847,-1,3440,2934,11099,3821,61806
ふまえる,13456,6881,-1,16229,-1,2900,2602,14425,19347,16220,4456,16648,22418,15695,13452,13322,15695,14707,12927,10428,-1,-1,23269,-1,18560,13309,-1,21906,6286,20005,-1,10975,7534,10058,18143,22111
なかま,13499,1567,1894,357,643,2315,1190,697,381,8044,-1,369,774,208,906,445,208,191,873,953,334,372,1330,12624,837,600,1815,1294,415,402,179,757,782,1440,1977,30776
こうげき,13532,4442,378,361,2617,2536,1557,2168,652,7769,-1,579,932,284,2189,929,284,263,2118,1055,434,483,16786,5683,1140,1037,1974,1404,143,684,74,529,1026,321,1007,62306
ぐうぜん,13554,3410,5011,1438,819,7359,3391,1364,1538,24968,1926,2056,1652,2670,1998,1185,2670,2483,1929,1802,1349,1506,3921,14783,1726,1511,5764,5515,2765,1614,-1,1722,1809,4804,3089,4562
るす,13577,7460,8465,4057,1254,8088,8720,3633,3818,23272,-1,1787,2680,3186,2832,1429,3186,2972,18187,7374,2591,2730,4688,-1,2187,12300,11920,9664,2960,3970,-1,2827,2711,12231,-1,55530
かくり,13603,16266,9933,14343,9630,17957,11508,14808,5712,4776,6484,4899,13433,9147,9894,23073,9147,8567,9520,11684,2946,3238,8835,-1,14084,11198,21860,16137,7394,5934,-1,12381,9245,13473,14237,118479
うったえる,13621,5383,8906,2664,-1,2951,2911,1711,1896,1853,973,1906,2206,7619,6211,1532,7619,7130,5983,2760,-1,-1,24011,-1,2194,5683,24096,20972,2893,1997,-1,2063,2385,4447,2858,2928
いためる,13715,4649,-1,8741,-1,13128,5775,10077,6719,5847,2833,5996,20126,9859,5256,10828,9859,9244,5066,8868,-1,-1,7767,-1,8434,9262,10828,8597,6258,6996,-1,9222,5460,12350,9770,111447
すいこむ,13722,20704,-1,5827,-1,8706,9743,13820,8186,7480,1258,7660,5164,4016,8427,4314,4016,3750,8113,3031,-1,-1,17721,-1,5004,6134,15765,13742,2719,8509,-1,3438,1851,16091,9467,58855
ひより,13741,20704,-1,9469,5046,-1,12497,6060,13596,14101,-1,14474,20731,3201,2210,9881,3201,2985,3069,4027,21362,20388,13802,-1,23181,10141,20819,18842,15584,14070,-1,14079,7368,13684,20180,23726
おかす,13750,13446,-1,18655,-1,3800,4241,3021,1731,1674,800,1721,8794,3316,7450,1780,3316,3094,7171,16029,-1,-1,161,-1,3313,5248,9442,7213,2399,1815,2586,22014,1442,6552,24083,22785
くろう,13794,1506,7715,1588,1221,4093,1959,1625,1452,17100,-1,822,1905,1033,1356,875,23477,22010,18128,2432,1586,1713,3388,-1,1987,16838,3322,2483,1087,1517,1914,1516,1126,9453,2570,48220
しるす,13800,-1,5299,7359,-1,2375,3360,6407,8397,7188,969,7364,11568,6404,10268,2591,6404,5987,9882,5227,-1,-1,10992,-1,1805,6924,6292,3901,3824,8739,1974,22948,3426,1645,5775,58549
とりかえる,13818,3704,-1,12702,-1,12820,8573,14754,14961,11682,2293,11981,19222,10804,12659,8572,10804,10137,12174,18540,-1,-1,7150,-1,10240,13468,14236,17523,13064,15464,9075,18083,9343,23026,13756,152493
ぶつり,13824,3599,1616,14417,8123,6325,5646,17084,12165,4283,8601,4393,4598,6733,5114,3464,6733,6297,4926,11039,3408,3666,10606,11686,15161,13612,6040,6014,2106,12162,602,3417,3447,1503,7247,156012
うれる,13845,777,22377,24243,-1,3712,1834,1453,23150,1902,1524,1956,4016,3986,3098,2904,3986,3722,2990,18195,-1,-1,5771,-1,3360,3625,4753,6822,2427,23869,9607,3508,4340,7857,1198,24250
あかちゃん,13856,1346,16075,1915,-1,3107,1262,1228,1630,1595,-1,1641,7302,4865,4016,5445,4865,4540,3874,2448,1003,1074,169,-1,6875,5075,-1,-1,6744,1711,-1,4807,1993,11452,4219,42910
そだつ,13860,2422,8397,2197,-1,2866,2442,1884,1688,1760,1192,1812,2546,2979,3279,2495,2979,2778,3162,3252,-1,-1,2252,-1,2391,2523,12520,18837,2171,1773,3907,2690,2589,3740,2653,111110
たに,13866,7460,21310,1493,740,7614,8217,1388,2804,19197,4771,4859,1657,1600,1657,2594,1600,1486,6073,7810,3682,3951,14276,15963,1320,6579,1744,1874,4975,2903,2379,2590,11497,1484,1137,40692
ゆみ,13873,11455,7035,19492,2825,15817,12759,3556,17870,6242,-1,6399,2539,5177,16929,12020,5177,4828,12603,1625,6473,6622,7862,9847,2576,2846,3009,6437,1502,18420,5762,2675,4544,9834,9049,14176
おおぜい,13877,3966,8812,2800,1136,4721,3064,2544,1209,1206,-1,1243,2283,3155,4121,1375,3155,2943,3973,4123,1785,1949,3795,-1,2232,2530,2898,3222,2393,1277,1679,2301,2850,10807,4443,106996
おんなのこ,13883,620,7076,795,-1,1948,1282,916,743,842,-1,873,830,1053,462,736,1053,977,441,329,736,774,80,-1,870,913,9602,10058,878,776,9323,642,230,3805,716,91447
すくい,13907,16266,13987,5938,-1,10642,7405,-1,4738,22633,-1,5053,4228,5369,10134,2697,5369,5011,2884,3756,4004,3872,2660,-1,-1,5606,11242,11370,3689,4944,9644,4314,3170,19785,8331,26758
ぶき,13909,4442,1852,1466,2521,5276,3210,2324,959,13564,7616,938,1735,987,3452,12917,987,914,3330,1978,552,584,3238,3287,1789,1537,3789,3349,338,976,104,1273,1947,1184,2725,76910
おの,13980,11455,15820,12426,5736,-1,24532,11898,8072,16574,-1,17012,8767,11162,21362,7899,11162,10469,20538,11293,6185,5614,11499,5839,3876,14876,2275,2088,2437,8401,2354,5794,10897,9486,13382,70987
ばしょ,13991,463,383,412,385,513,203,435,278,6065,-1,236,350,146,360,209,146,133,342,293,165,198,306,3580,352,391,418,295,138,289,98,265,185,477,357,21634
しつれい,14003,452,-1,651,1333,6237,3508,223,498,12478,-1,352,1373,812,621,981,812,750,595,1083,433,478,361,-1,1475,829,12575,10800,916,517,1696,1324,578,-1,3239,52087
じかん,14020,160,189,195,277,256,73,221,128,5486,-1,119,184,187,168,112,187,172,159,173,113,128,160,3364,232,278,573,391,93,134,164,171,102,144,172,34334
ちち,14041,298,400,679,307,852,1460,495,358,14187,3023,14563,313,11097,14493,8992,11097,10412,13917,1967,167,186,2031,288,311,1282,958,870,21612,360,3094,263,10904,403,2814,28370
じこ,14060,1587,23342,1094,7883,1595,679,996,847,17705,-1,751,1689,2533,2422,1222,2533,2353,2346,2006,636,750,3870,2314,2228,2163,4379,2164,3397,890,2048,1603,1251,917,1381,32860
こころよい,14116,16266,-1,16542,-1,13439,7885,10661,19335,15469,1767,15873,15852,15417,17407,4198,15417,14455,16724,10842,-1,-1,10217,-1,3906,13080,9295,24245,6083,8521,-1,6485,8085,14684,20960,73094
なっとく,14119,2422,9716,1695,2786,3821,1279,1529,1660,1597,-1,1643,1475,1909,2030,987,1909,1774,1961,863,1663,1791,2461,-1,1657,1691,6373,5885,588,1750,-1,1046,674,11798,1829,62477
さと,14122,16266,2493,23746,1104,8377,6204,6062,2161,5034,2486,1533,1454,348,919,3162,348,320,14601,677,8882,9374,4629,16182,2731,22270,1411,1365,2322,799,10005,1385,2988,1263,5692,21302
くわわる,14135,11455,6227,4506,-1,3429,3918,5173,4483,4005,1018,4106,2453,4945,9521,1756,4945,4612,9157,4386,-1,-1,5796,-1,2442,4482,3063,2688,2318,4685,-1,2778,2956,2305,4801,34199
かのじょ,14155,784,502,297,566,298,387,186,98,7556,75,103,101,712,426,295,712,658,406,116,63,77,267,7381,47,23989,7663,5708,72,101,214,101,69,539,1122,186974
ばけもの,14174,8967,-1,2425,5452,24815,17375,5044,3811,3537,-1,3632,5969,1126,4183,5406,1126,1044,4033,4436,4337,4139,6106,-1,5335,3000,15134,16079,1579,3997,7524,4290,2868,24928,16309,117988
みだれる,14183,10047,-1,6003,-1,10228,5708,6630,6840,5995,1356,6147,17999,5010,5796,2217,5010,4675,5587,2460,-1,-1,1829,-1,2774,5401,8370,8952,3801,7126,9740,2876,1936,15594,12453,9005
いちだん,14191,-1,16598,-1,1658,11256,9074,13251,22352,17825,-1,18300,10325,11548,15390,3834,11548,10831,14784,13493,10965,11893,6229,-1,4350,8615,7177,7887,6552,22972,6837,7010,4219,20614,9441,8003
とじこめる,14192,8967,-1,24453,-1,10384,8126,4570,2803,2601,1409,2680,16819,2325,3289,3496,2325,2157,3171,6750,-1,-1,3139,-1,8831,2740,21238,23207,3423,2945,4950,5298,3300,10748,5808,51154
そし,14198,13446,4258,3949,11611,12288,7371,6124,3394,3073,-1,3161,8773,3251,6879,6548,3251,3033,6618,8398,2642,2671,16018,-1,7912,3969,11149,11112,5030,3135,4206,6263,6750,4998,12778,8344
えんりょ,14209,3492,-1,2040,814,7594,2842,2260,2114,23064,-1,1749,2441,1988,1479,1310,1988,1845,1428,1364,2346,2501,545,-1,3137,1650,6864,5443,1436,2217,1274,1658,773,-1,13635,173754
あびせる,14315,-1,-1,15942,-1,17140,17218,24943,15956,13534,2038,13883,16951,12111,23452,4589,12111,11362,22555,6444,-1,-1,5228,-1,5992,15018,14918,18630,4957,16477,9212,5653,5025,13905,23894,49134
せなか,14316,2278,6711,2046,964,2797,2597,2365,2203,2072,-1,2132,773,1388,1874,497,1388,1287,1811,520,2066,2127,474,-1,827,1920,7022,5256,525,2318,-1,504,379,5420,3243,40211
ななめ,14320,3170,10242,11038,519,9819,9352,11349,13620,10664,-1,10938,14068,13528,8934,3201,13528,12683,8591,5917,18260,17687,7771,-1,3493,12218,18718,13699,5387,14206,-1,5398,4886,8314,4326,31637
にわとり,14344,2278,10532,8143,2176,7272,7768,5402,4445,4240,8648,4350,4930,10487,6209,3489,10487,9833,5981,11920,5478,5911,17095,19199,4732,7095,21381,15057,4427,4643,-1,5570,6698,9057,11128,29982
いどむ,14348,-1,8626,2447,-1,10216,5864,6218,3387,3049,2169,3137,21547,1330,4705,6594,1330,1235,4534,3880,-1,-1,5654,-1,5718,2925,21901,21995,1704,3548,1181,4264,3240,4118,5876,38162
うごき,14382,1684,1489,971,-1,1076,1162,-1,1137,1176,-1,1211,973,599,2484,462,599,555,2400,456,1215,1378,418,-1,-1,1072,1894,1417,356,1202,4062,628,339,2105,743,94293
しぜん,14385,1703,671,2311,227,1006,452,2779,1411,21711,697,1538,785,2291,2214,11637,20356,19079,2143,884,1295,1322,1032,1794,1393,17050,724,638,1174,1415,2733,555,960,879,174,37631
じゅんび,14389,839,1657,624,1408,1984,587,749,377,7724,-1,349,1371,758,708,978,758,701,681,650,282,317,219,15208,1622,595,2208,2400,363,394,981,873,423,2459,1080,48885
さつ,14406,1382,15800,5644,3387,5361,1910,5767,7052,12159,1012,6308,2574,8547,4438,1949,8547,7998,16830,4286,19950,6707,6994,-1,4951,13663,2923,2845,4564,7303,2826,2542,2825,3493,2582,33946
はっする,14412,11455,7411,12418,-1,3477,4387,12408,14134,7076,740,7249,3793,4892,9278,1132,4892,4564,8926,4917,-1,-1,4597,-1,1794,6515,1235,1234,1300,14624,2178,1334,2004,6400,8233,128675
もえる,14418,2636,18360,10551,-1,5231,6645,2445,24093,1962,817,2017,14333,1535,2741,1289,1535,1424,2649,2497,-1,-1,2792,-1,1345,2072,12182,14073,2383,24745,8448,2267,1974,5803,2897,54837
いかり,14428,6881,4325,19829,11296,3281,3452,19510,1401,22918,-1,1484,1106,1530,4046,784,17601,16496,3904,1527,24909,1586,3903,14663,12508,2298,9556,10343,933,1469,2432,983,1368,19335,3197,39922
こや,14452,4252,4673,7641,1325,5299,8695,6325,4054,2759,-1,2842,1524,7701,5192,1416,7701,7203,5003,7432,1738,2027,7406,-1,1936,22682,3473,4303,2461,4153,1751,2006,4186,6203,12736,20976
りし,14463,8120,15857,11417,10141,9413,11540,10650,12423,10857,-1,11135,9142,20790,21316,11285,20790,19489,20495,22483,16597,18834,4849,-1,8901,5237,7121,6865,16315,12869,-1,20883,18027,16947,21912,12061
しどう,14464,1147,535,3710,3130,1039,1056,2887,3656,1898,-1,1952,3025,5007,2852,2276,5007,4672,14921,4684,2143,2353,3558,11660,4718,4599,1811,1837,2371,3817,-1,2309,2610,738,349,81127
かわら,14494,8120,10110,8659,2951,17383,12484,7446,15703,23319,-1,23940,7019,6851,20408,6267,10232,9593,5836,22330,22025,16034,-1,-1,7504,14793,5372,8719,24713,16228,-1,24084,19766,9259,14224,68116
とおりすぎる,14498,6881,-1,14851,-1,8068,8471,17777,11052,9605,1163,9852,4076,12297,10710,2214,12297,11528,10300,4542,-1,-1,7917,-1,3969,12888,11442,11382,3048,11465,-1,3424,2855,-1,6610,139425
みやげ,14511,1226,19408,8865,2325,7712,24479,7697,10056,17382,-1,3616,19265,3347,1738,3361,3347,3123,8870,13048,18729,17634,17111,-1,7629,20231,15387,15372,2943,10457,-1,14823,3067,15716,17658,21380
したう,14514,20704,-1,11687,-1,18017,13194,677,15604,7536,2573,7721,17314,5892,9024,7779,5892,5504,8681,7668,-1,-1,4775,-1,1385,6862,19658,17390,3758,16162,9159,6064,3874,5795,16091,42943
じょうだん,14527,3026,13492,852,1230,5750,6142,1114,542,14167,-1,547,1309,841,849,876,18946,17755,818,697,590,613,814,-1,1620,1036,7927,7747,1206,565,2058,1309,510,12668,4611,58922
ふんいき,14547,981,4541,2867,2466,1965,661,2906,2136,2010,-1,2068,1802,2998,1906,1162,2998,2795,1842,1019,4685,4781,1402,-1,1838,2106,4780,3530,714,2247,2461,1051,756,4995,1708,47034
うけとめる,14549,6059,-1,3825,-1,4859,3890,4308,5102,4871,1427,4996,5827,3795,3138,3842,3795,3542,3028,1313,-1,-1,10332,-1,5560,3497,-1,19463,1444,5339,3145,2358,982,13241,5359,106984
にせもの,14551,11455,24198,4347,12894,14799,8330,3464,4115,3726,-1,3826,24536,5182,7697,8183,5182,4832,7406,6422,3804,3795,22359,-1,8004,5084,18720,19645,4195,4301,-1,8050,4215,23494,3557,70302
りょうかい,14553,1355,15829,747,3287,10666,6961,1204,15734,593,-1,619,3956,1463,2129,2678,1463,1355,2058,1659,473,522,3154,-1,4246,1248,14007,11196,1708,16253,111,3059,1312,19216,10959,4495
しゅ,14573,16266,5704,4934,2457,20753,-1,10213,5902,8424,3765,17740,3161,-1,10886,3962,21001,19678,10339,1154,20989,23651,14851,13534,4979,2771,1866,2379,9714,3948,-1,11589,4734,4073,19834,5752
はだか,14589,8967,9973,5495,1849,7060,8668,5049,2417,2197,-1,2262,2296,3953,3764,1601,3953,3691,3629,1849,3112,3283,704,-1,2796,4914,8181,7838,3644,2476,-1,2476,1391,6580,5187,69840
おなじく,14610,7460,894,3695,-1,3513,3106,5102,4843,4321,1104,4431,16723,3307,5413,1905,3307,3086,5217,2442,4631,4622,8469,2437,2584,3407,6305,3699,1464,5058,5550,2074,1943,1104,2444,86849
ひとめ,14636,11455,12758,10398,1778,14192,8484,3382,7871,6720,-1,6884,4753,11017,10007,3423,11017,10336,20327,4942,8104,8275,4256,-1,4070,11690,6204,5107,4456,8164,7833,4888,3293,8732,18661,45147
きけん,14658,2153,1608,749,1046,1729,1145,1038,387,8130,-1,378,779,641,1434,509,641,594,1383,968,302,334,1476,20736,918,24271,2441,1559,424,409,293,783,707,1784,1278,70709
がっこう,14698,234,1715,479,646,436,381,467,456,20550,-1,380,585,802,172,545,802,741,12068,621,522,566,728,1578,690,946,860,651,1193,457,-1,420,485,60,197,24709
しゅご,14722,20704,2748,7921,6369,10964,10531,14091,8091,5456,-1,5590,5965,2431,5743,4481,2431,2260,5536,7218,4445,4309,16197,23261,6851,9657,3606,3670,2128,7907,-1,3596,5588,3080,5603,7803
きよい,14739,16266,-1,11795,-1,-1,23109,3538,17044,14404,1656,14785,7474,12183,9768,6695,15411,14449,9399,14142,-1,-1,8804,-1,3027,16116,4476,3712,14140,17589,-1,16809,9942,17508,15778,15556
いのる,14746,8120,18717,11414,-1,5004,2251,2600,1259,1194,1045,1230,2099,2878,3730,2438,2878,2682,3597,6429,-1,-1,5871,-1,1787,3122,19625,20970,2086,1325,1298,2363,1928,10665,3765,54171
くばる,14748,1285,-1,17301,-1,6399,3669,3642,4507,3994,1402,4095,6874,5162,3229,3215,5162,4814,3116,22409,-1,-1,6400,-1,4981,5097,6869,8435,2994,4707,-1,4426,2674,13320,3338,66416
よごす,14749,5383,-1,4007,-1,13975,9156,6159,3879,3493,2193,3587,6410,4159,6380,5296,4159,3886,6143,2342,-1,-1,798,-1,6643,4193,19725,19580,4722,4071,6592,5105,1759,21975,4998,129475
いがい,14751,585,364,861,520,906,324,912,659,15201,670,686,678,776,865,441,776,716,834,566,629,689,507,-1,700,703,776,604,309,689,1019,552,432,409,470,24767
けむり,14766,6453,8911,4606,701,5572,6950,-1,3767,3578,6865,3673,1440,2832,5916,943,2832,2640,5701,3832,3372,3496,6344,-1,-1,4896,1813,2008,2294,3869,-1,1971,2645,7337,3324,48681
いきもの,14769,4252,16392,2928,-1,7124,4063,3914,3589,3230,-1,3320,4363,2312,3057,2515,2312,2146,2950,3042,3438,3126,1551,-1,4366,2541,20008,14295,2112,3753,765,2980,2143,14439,4654,39047
ほろぼす,14789,-1,21356,17680,-1,13210,12151,7367,5162,4615,2086,4733,7913,2002,8896,8570,2002,1858,8553,4028,-1,-1,9142,-1,7043,3492,20830,16193,2340,5380,1370,4927,3739,6513,4693,6827
はきだす,14818,13446,-1,11105,-1,9544,9949,10450,8459,7212,1229,7389,3474,6184,12317,2689,6184,5782,11846,1725,-1,-1,7978,-1,4083,8605,15440,14286,1882,8802,-1,2333,1295,20291,15125,102303
やしき,14845,6881,3774,2325,1576,5453,7776,2318,3006,2710,-1,2791,814,2092,2387,1625,8699,8142,17023,1892,4653,3480,2978,-1,1004,3846,3334,4170,547,3161,-1,1027,2142,3601,4355,56952
たんか,14898,20704,13659,14568,19978,15677,5436,4661,23586,15316,-1,15715,13968,17731,24132,11139,17203,16119,10968,13829,18672,19197,-1,14919,14679,24641,9885,22720,17539,24299,-1,23196,19889,18872,12367,44128
あずき,14911,6881,-1,20414,9785,22259,16379,13273,24750,24866,-1,15999,19594,9754,21940,14491,9754,9146,21095,8738,-1,-1,12707,-1,19167,23439,12494,11705,21946,14091,-1,19533,16428,18502,11514,17639
こよみ,14927,13446,3307,11567,5573,23602,11565,13665,23064,5927,4784,6077,21625,22334,17575,8157,22334,20943,16886,19486,14474,16564,19144,-1,5780,17380,17394,18252,13673,23686,-1,18176,15671,1758,21936,89453
やどる,14939,16266,-1,5884,-1,15343,10461,9982,8592,7379,2008,7559,6091,4394,6044,4397,4394,4107,5823,3521,-1,-1,5451,-1,5549,5023,6395,7868,2831,8938,3490,4080,2821,13971,9723,71372
しっぱい,14993,1333,1279,901,1215,2997,992,986,13235,11260,-1,611,1648,995,1095,1210,995,922,1057,1219,709,731,1596,13465,1801,970,1873,1513,902,13701,1092,1193,910,1554,1146,60046
おいかける,14996,2467,22750,2299,-1,6360,10409,2968,2480,2264,846,2332,2383,2161,1713,1386,2161,2005,1654,1684,-1,-1,22050,-1,2589,1799,16581,8474,1550,2615,4121,1803,1095,9537,3652,81610
およぼす,15006,20704,8318,15612,-1,4066,3090,-1,10219,8766,2395,8991,21380,10437,13071,6625,10437,9785,12567,8892,-1,-1,10938,-1,10718,20860,4276,3511,5957,10620,1898,7798,7123,6629,6484,82278
めいわく,15010,3026,12715,23605,1347,4903,1125,1087,1671,21599,-1,1355,1964,1491,775,1290,20240,18967,746,1239,2463,2421,23157,-1,3060,1392,7321,5628,1360,1747,1611,1569,761,11373,4027,80513
くぎ,15019,2751,16586,9587,2277,13391,12644,12739,19623,17607,-1,10948,4277,6355,11643,2494,21006,19683,16929,6691,6054,6924,11739,-1,6775,20519,3618,5435,4491,20182,5404,6147,4723,15561,16909,33803
きそう,15044,16266,11304,9839,20237,12348,9371,8379,7380,6393,3293,6552,11259,7144,12675,9271,7144,6690,12190,9896,-1,-1,10819,-1,5994,7592,8439,12475,7598,7687,-1,10734,6625,8206,7869,19516
ひめる,15064,20704,-1,2512,-1,10212,5804,12553,6706,20027,1823,6867,19562,3994,7516,4352,3994,3730,7235,2062,-1,-1,5307,-1,5356,4992,2117,4035,4266,6982,-1,4938,3066,8870,9795,50478
はま,15069,10047,3858,17167,1802,9427,10401,6321,5369,23609,-1,5418,18576,13415,11494,4735,13415,12576,11051,23144,7439,7508,22749,-1,3033,15041,7578,8345,15322,5595,-1,4994,11897,12714,15425,24382
ゆかい,15074,10047,21869,5194,1065,10947,12623,9506,7523,3756,-1,3856,3875,4152,2882,1670,4152,3879,2783,4507,3493,3588,5713,-1,3877,6342,18872,15867,3031,6330,3675,2951,2718,22165,23864,58371
なわ,15075,6881,14001,8964,2189,16207,12778,7517,7616,5987,-1,6139,3789,3835,5931,2319,3835,3580,6260,6931,7767,8308,3275,-1,3513,8712,1200,1597,3866,7931,-1,3597,4467,11840,16693,36691
だいだい,15079,8120,5964,7246,13695,17752,11559,8008,9900,7560,3654,7745,7832,4772,10061,5562,4772,4458,9682,9591,11577,10900,7303,16313,8772,6602,18705,16788,5606,10284,-1,7133,6433,7615,11940,37865
ちぢめる,15092,16266,-1,15404,-1,15580,9381,18569,13253,11350,2191,11646,16614,10653,9682,5031,10653,9993,9315,6855,-1,-1,8463,-1,7207,11778,18244,18721,6251,13741,-1,6621,4897,21499,6327,9621
とどけ,15094,8967,9748,11108,742,10892,17351,5997,9657,5649,-1,5794,11384,12848,6321,6186,12848,12045,6089,14128,1269,1449,8711,-1,13561,8768,16114,16874,13132,9482,-1,11680,6252,12070,3220,14800
おし,15100,5687,6601,4882,5814,19708,11770,-1,6399,9240,-1,9479,5803,10955,8910,9327,10955,10279,22614,8031,11274,18974,5261,16934,18031,14756,1142,2868,7917,6663,-1,11003,5887,18136,8085,10280
うたげ,15114,20704,11984,9042,5254,12473,15644,10346,8587,14523,-1,5443,6624,4313,4606,3725,20690,19393,8660,7370,11492,10975,13048,-1,6495,23717,2798,2861,4035,8395,-1,5505,6354,10769,16298,23262
らせん,15123,10047,18675,9215,10334,24853,20529,23519,23912,17124,-1,17583,11367,2204,20088,7147,2204,2045,21469,12116,24276,-1,6983,-1,14182,17477,17086,14281,6483,24556,4193,9653,7061,21598,-1,39015
いのり,15133,13446,7810,9362,-1,10008,5718,-1,4434,3285,-1,3375,5033,5265,9031,2953,5265,4913,8688,3929,3162,3050,9952,9135,-1,7320,10497,11585,2995,4636,7662,4232,3278,8277,16352,109893
たいくつ,15166,10047,18248,4540,1369,12303,7131,4231,1824,18193,-1,1792,2989,3536,2952,2123,3536,3301,2848,3750,1681,1802,3031,-1,3109,3070,20115,13693,4037,1927,3480,3714,2695,15707,6102,96838
ぬけだす,15194,20704,-1,4844,-1,10333,6772,4395,5139,4461,1500,4574,5878,4368,7434,2935,4368,4081,7155,5137,-1,-1,4324,-1,4947,3621,16814,14705,3062,5358,4699,4690,3062,13436,9565,6639
さとう,15295,922,12658,6392,3888,5136,4751,4998,13627,17999,-1,2854,5782,7177,3851,3371,7177,6721,9887,6341,3713,3791,6490,1018,5795,7215,2478,2282,2778,14122,3124,5483,3691,15874,4760,21167
ひきいる,15318,-1,1773,4019,-1,6235,9297,6632,5024,4474,1403,4587,7727,3567,14623,6394,3567,3329,14043,5233,-1,-1,-1,-1,3545,4742,24212,19257,1892,5240,2201,19488,5097,1480,7391,80825
ひきうける,15323,8120,16474,2732,-1,5709,6031,2577,4126,3671,1207,3767,18608,4081,3937,2136,4081,3813,3795,4616,-1,-1,9905,-1,4076,2807,11489,21066,3013,4314,1939,3726,2881,8883,6313,154205
しらが,15330,13446,-1,16485,3057,18741,7565,10679,11873,10377,-1,10641,5232,16264,24000,3817,16264,15238,23079,16317,11913,12890,17048,-1,5097,20310,22633,8033,6269,12302,-1,6375,19804,19890,17702,74945
つばき,15351,6881,12581,2104,4313,23794,15374,7839,5742,12263,-1,12576,7171,3539,876,12756,3539,3304,22338,-1,-1,-1,17907,19230,7908,20552,7475,9953,16314,5863,-1,5641,23975,6332,-1,12183
とおく,15361,1483,5751,2753,-1,3900,3461,2627,2296,1989,-1,2046,1388,1860,2147,579,1860,1728,2076,1882,1520,1569,2132,-1,1158,1765,3541,3139,1475,2419,3260,1531,1360,10430,2341,20686
つかい,15369,13446,24417,2489,-1,8292,3314,-1,4073,13217,4600,2774,1895,1024,2050,5010,1024,949,14346,3025,3445,3280,2067,-1,-1,17396,4653,4998,1385,4254,5286,2117,2472,4271,3238,32562
おうじ,15378,5687,3026,21043,5901,13405,8601,2821,22570,2112,-1,2173,1667,3893,2566,18566,3893,3636,2481,3950,1388,1514,1023,11037,1762,18086,10678,18718,1507,23196,1816,1447,9912,2011,1081,104763
あかるい,15379,1726,6275,2647,-1,1831,1423,2511,2239,2056,504,2116,13658,3375,2133,651,3375,3150,2062,1475,-1,-1,2012,-1,1031,2401,21276,20585,1442,2354,5388,24952,1033,3475,1326,62327
みえ,15393,20704,15978,20618,7197,-1,17667,12326,24051,19623,-1,20150,23958,18832,15816,9573,18832,17656,15194,9106,7480,7600,6781,17512,8173,7426,5499,19259,8761,24706,-1,14151,7392,24717,7601,41066
およぐ,15415,1873,20689,4171,-1,6207,4927,3928,2981,2539,1228,2616,3387,4269,605,2719,4269,3990,579,2711,-1,-1,2600,-1,2671,2769,15649,24459,2681,3138,9291,2880,1469,12109,7702,77655
もちこむ,15433,5116,17448,4618,-1,5466,3575,3495,5026,4349,1461,4459,21123,5835,5189,4478,5835,5449,5000,5588,-1,-1,6651,-1,5285,4163,16450,15076,2545,5250,-1,4747,3318,6149,4602,88127
こたえ,15434,1607,3005,1236,196,1985,1769,6049,944,929,6667,962,1658,1236,1339,3979,1236,1149,11033,803,19179,19057,1873,-1,4167,1337,7424,7698,871,997,2086,1025,629,9428,1459,45622
いらい,15438,2636,625,2354,565,2288,1609,2495,23800,24353,-1,1531,18605,2306,1763,742,2306,2141,1702,3098,1135,1269,3868,336,1361,2027,13080,1857,2615,24452,4890,1420,1966,997,4150,67666
ふとい,15439,2422,13327,1267,-1,5104,4596,513,4432,5318,850,5449,11168,5977,2169,1692,5977,5584,2098,3544,17873,21504,1045,-1,530,5666,6152,6445,2654,2352,-1,2102,2501,3825,2058,43099
にせ,15442,-1,6614,6567,2109,15070,9697,6976,4453,24974,-1,4260,6648,4427,7277,3666,4427,4138,7002,12137,2817,3150,7874,-1,7313,7620,7648,7798,4045,4633,7783,6735,8394,6706,5995,27275
