word,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
歪める,2,1,1,2,1,2,2,1,2,2,4,2,3,2,1,3,2,2,1,3,1,1,3,1,1,2,3,1,2,4,2,3,4,4,1,2
日の丸,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
指向,2,2,3,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,3,3,2,1,1,2,2,3,1
牛耳る,2,2,1,2,1,1,1,2,2,2,3,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2
プシュー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
なげる,2,4,2,2,1,3,3,4,2,4,5,4,3,4,4,4,4,4,4,2,1,1,4,1,4,4,1,4,3,4,2,4,4,4,4,2
投開票,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
シャルル,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,4,4,1,1,1,2,1,5,3,1,3,1,1,1,1,1,3,1,3,1
小室,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2
サイコー,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,2,1,3,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1
親権,2,1,2,2,1,1,2,2,2,3,1,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,2,1,1,1,2,1
武家,2,3,3,2,4,2,2,3,1,1,1,1,3,1,1,3,1,1,1,2,1,1,1,2,3,1,1,4,4,2,1,1,3,2,3,1
な！,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
大公,2,1,3,3,2,1,1,1,2,2,1,2,3,1,1,2,1,1,1,1,2,2,1,1,3,1,1,1,1,3,2,1,2,1,3,3
冥界,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,3,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,3
アンドロメダ,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,3
ウミガメ,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1
だほ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1
絵馬,2,1,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,3,2,1,2,1,1,1,1,2,1,1,2
歴史書,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2
仕返し,2,1,1,3,1,1,2,3,3,3,1,3,2,2,3,3,2,3,3,3,3,3,4,1,2,3,2,2,2,3,3,1,2,3,1,2
滅,2,1,1,2,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,3,2,2,2,1,1,1,1,3,2,1,2,3,1,1,2,3
小便,2,2,1,2,3,1,1,3,3,3,1,3,3,3,2,3,3,3,1,2,4,4,3,1,3,2,1,3,3,2,3,1,2,2,1,2
劇団,2,3,4,2,3,2,3,3,2,2,1,2,3,1,1,2,1,2,1,1,2,1,1,4,2,2,1,2,2,2,2,1,2,2,4,2
でける,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ドリアン,2,3,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,3,3,1,2,1,1,2,1,1,1,2,1,1,1,1,1
洋画,2,2,3,1,2,1,2,3,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,3,1,1,2,2,1,1,1,1,2,3,1
てめえ,2,1,1,5,1,2,1,4,5,5,1,1,3,1,1,3,5,5,5,4,3,3,1,1,3,4,5,1,1,1,5,1,3,1,1,2
ランチャー,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1
護る,2,1,1,3,1,1,1,1,2,2,1,1,3,1,1,1,4,4,2,4,1,1,2,2,3,2,3,2,2,1,2,1,3,1,2,2
うそつき,2,2,1,3,1,2,2,3,2,2,1,4,2,3,4,3,2,3,2,2,2,2,2,1,3,2,3,1,1,2,2,1,2,3,1,2
で〜,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
蛙,2,4,1,2,4,2,2,1,3,2,1,4,3,3,4,3,3,3,4,2,2,2,2,1,3,3,4,3,3,3,2,3,3,3,2,2
グルコース,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
上皮,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1
幾分,2,2,2,1,4,2,2,1,1,1,1,1,3,1,1,3,1,1,1,2,2,2,2,1,3,1,3,1,1,3,1,1,3,3,1,1
遊歩道,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1
前腕,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,3,1,1,1,1
チャプター,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1
ザメ,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
さける,2,3,3,4,1,4,4,4,4,4,5,4,3,4,4,5,2,2,2,2,1,1,4,1,4,4,3,3,3,5,4,4,2,5,4,4
ストレングス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
気流,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,3,2,3,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1
左脚,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
日向,2,1,3,4,4,2,2,4,4,3,1,3,2,4,4,3,4,4,3,4,1,2,3,3,2,2,2,2,3,2,4,1,3,2,3,2
エンゲージメント,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
あんかけ,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1
先着,2,2,2,1,2,3,3,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2
透視,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,3,3,2,1,2,1,2,1,1,2,2,1,2,2,2,1
トラジャ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
いやぁ〜,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ジェミニ,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3
インサイダー,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
国有地,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
チーム内,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1
うけ,2,3,3,2,1,2,2,1,2,2,3,2,2,2,3,3,2,2,2,2,2,3,3,1,1,3,2,2,2,2,2,1,2,3,2,2
升,2,3,2,2,3,3,2,2,3,4,1,1,3,1,1,3,4,5,5,4,4,4,2,4,2,3,4,3,3,2,3,4,2,3,2,3
クワガタ,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
本庄,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,3
フィレオ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
揉み合い,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
震源地,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
超党派,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
本論,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
エレミヤ書,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
種菌,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ヌメリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
調整中,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
科学科,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
マチ,2,1,2,2,1,1,1,1,2,1,1,1,1,1,4,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2
ピボット,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
そもそも論,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
流体,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,3,3,2,1,1,1,1,2,1
ねらい,2,3,3,4,1,3,3,1,4,2,2,4,3,4,4,4,3,3,4,4,4,4,4,1,1,2,3,1,1,4,4,3,4,4,2,3
離,2,3,2,2,5,5,5,2,3,3,5,5,3,5,5,1,2,2,2,5,4,4,4,4,2,3,1,4,4,2,3,4,2,1,3,2
クラピカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
今西,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2
整備士,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3
科す,2,1,1,4,1,1,1,1,2,2,1,1,4,1,1,4,2,2,2,3,2,2,1,1,1,3,4,2,2,1,2,1,2,1,2,2
送信機,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
下げ止まり,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
労務,2,2,2,1,1,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1
加盟店,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
衆院,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
従前,2,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
本隊,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,3,1,3,1,1,1,1,2,2,1,1,1,3,2,1,3,2,2,1
西部劇,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,2
阿南,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2
永井,2,1,3,3,1,1,1,3,2,3,1,1,3,1,1,2,2,2,4,2,1,2,1,3,2,2,3,2,3,1,2,1,2,1,3,3
同位体,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1
安彦,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
ヨーム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ペリノア,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
旭日,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
ローコード,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
愛紗,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
阪口,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
ハムスターズ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
バルムンク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
衰え,2,2,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1
ふぁー,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1
セラム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
但し,2,3,3,4,1,5,5,4,4,4,5,4,2,4,4,4,4,4,4,2,2,2,2,5,2,4,5,3,2,1,4,4,2,1,4,4
研磨,2,1,2,1,1,1,2,1,1,2,1,2,1,3,1,1,3,3,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2
随所,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1
ジャスティン,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,4,1,1,2,1,1,1,1,1,2,1,1,1
盗撮,2,2,1,2,1,1,2,3,2,2,1,2,1,2,3,1,2,2,3,2,2,2,3,1,1,2,1,1,1,1,2,1,2,2,1,1
イングリッシュ,2,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,2,1,1,2,1,1,1,2,1
編集部,2,1,1,3,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,2,1,1,1,1,3
パーッ,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
タヌキ,2,1,1,3,1,1,1,2,2,2,1,1,2,1,1,1,3,3,3,3,1,1,1,1,1,3,4,2,1,1,2,1,2,1,2,2
商社,2,1,2,2,1,2,2,3,1,2,1,2,2,1,1,3,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1
介在,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1
災難,2,1,1,3,4,1,2,2,3,3,1,3,3,2,3,3,2,2,3,2,3,3,2,1,3,3,1,3,3,2,3,1,2,3,2,2
経理,2,3,2,2,1,2,3,3,2,2,1,2,2,1,2,3,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2
眉頭,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
焚き火,2,2,1,1,1,2,2,1,1,1,1,2,2,2,3,1,1,1,2,2,2,2,2,1,2,1,1,1,1,3,1,1,2,3,1,2
赤子,2,1,1,2,3,1,1,2,2,2,1,2,2,3,2,3,3,3,2,3,2,2,3,1,2,2,1,2,2,3,2,3,3,3,1,2
慣れ親しむ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2
営業職,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ぼかし,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2
チクチク,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,2,3,1,1,1,2,1,1,1,1,2
聖人,2,2,3,1,3,2,2,2,3,3,1,3,2,2,2,3,2,2,2,2,3,3,2,2,2,2,1,3,3,3,3,1,3,3,3,2
まちまち,2,2,2,1,2,2,2,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,2,1,2
通える,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
お返事,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1
アドレナリン,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,3,3,2,1,1,1,3,1,1,2,2,1,1,2,1,1
ウィッグ,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,1,2,3,1,1,1,1
叱責,2,1,2,1,3,1,2,1,1,1,1,1,2,1,1,3,1,1,1,2,1,1,2,1,2,1,1,1,1,3,1,1,2,2,2,2
はたく,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,4,2,2,1,2,1,2,1,1,3
特異,2,2,3,1,3,2,2,2,2,2,1,2,2,3,3,3,3,3,3,2,2,2,2,1,2,2,2,3,3,3,2,3,3,3,3,1
マイホーム,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2
下唇,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1
別売り,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
どっぷり,2,2,1,1,1,1,2,1,1,2,3,2,1,1,2,2,1,1,2,1,2,2,3,1,1,1,3,1,1,2,1,1,2,2,1,1
変る,2,1,1,3,1,1,2,1,2,2,1,1,4,1,1,1,3,2,3,2,1,1,3,1,4,3,4,3,2,1,2,1,4,1,2,2
全霊,2,1,1,1,1,1,2,1,1,2,1,2,1,3,3,2,3,3,3,2,2,2,1,1,1,1,1,1,1,2,1,1,2,3,1,1
にい,2,1,2,1,2,3,1,3,1,4,3,1,1,1,1,1,4,4,4,1,1,1,1,1,2,3,4,1,1,1,1,4,3,1,1,1
瞑る,2,3,1,3,1,2,2,3,3,3,4,3,2,3,3,4,3,3,3,3,1,1,4,1,3,3,4,2,2,4,3,1,3,4,1,2
見合い,2,2,1,3,1,2,3,3,2,3,1,3,3,2,3,3,2,2,3,2,2,2,1,1,2,2,1,1,1,3,2,1,3,2,2,1
生殖,2,2,3,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,4,1,1,1,1,3,3,2,2,1,2,2,2,1
怒涛,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2
削ぐ,2,2,1,3,1,1,2,1,3,2,3,2,2,2,2,2,2,2,2,3,2,2,3,1,2,2,3,2,3,3,3,1,2,3,1,2
爽快,2,1,1,3,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,4,2,1,2,2,3,2,2,1,2
至福,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,1,1,2,2,1,2,3,1,1
半信,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,1
確固,2,2,2,4,2,2,2,1,3,2,4,2,2,2,1,2,2,2,4,2,2,2,1,1,2,3,1,2,2,2,3,3,2,3,1,3
霧吹き,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
既得,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
戸籍,2,2,3,3,3,2,3,3,2,2,1,2,3,1,1,3,1,1,1,2,1,1,2,1,2,2,1,3,3,2,2,1,2,2,2,2
赤信号,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2
命題,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,4,3,2,1,1,2,2,2,2
竜巻,2,2,2,3,2,1,2,2,3,3,1,3,2,3,2,2,3,3,2,2,3,3,1,1,2,2,1,1,1,3,3,1,2,2,2,2
パク,2,2,2,1,1,1,1,2,1,4,1,1,1,2,1,1,2,2,1,1,3,3,1,4,2,2,3,1,1,1,1,1,1,1,1,1
知覚,2,2,2,1,3,2,2,1,2,2,1,2,3,2,1,3,2,2,1,2,2,2,2,1,2,1,1,3,3,3,2,1,3,3,2,3
島根県,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1
スイスイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
毒性,2,2,3,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,2,2,3,1,1,1,3,3,2,2,1,1,2,2,1
小数点,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3
紛れ込む,2,1,1,2,1,1,2,2,2,2,4,2,2,3,2,2,3,3,2,2,1,1,2,1,2,3,2,1,1,3,2,1,2,3,1,2
圏外,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2
カルロス,2,1,3,2,1,1,2,2,3,1,1,1,2,1,1,1,1,1,1,1,4,3,1,5,2,1,2,1,1,1,3,1,2,1,3,2
絵面,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2
否決,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1
キャメロン,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,1,1,2,1,1,1,1,1,1,1,1,1
提訴,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
書き言葉,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
実機,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
神体,2,1,2,1,2,1,1,1,1,1,1,1,2,3,1,2,3,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1
織る,2,3,2,2,1,2,2,2,2,5,3,1,3,1,2,2,5,5,2,4,1,1,2,1,2,4,5,5,5,2,2,5,2,1,3,2
ボンネット,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,1,3,1,1,1,2,1,1,2,2,2
焼却,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,3,1,1,1,1,1,1,1,2,2,1,2,2,2,1
アフレコ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2
全貌,2,1,1,2,3,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,2
アニマル,2,3,2,3,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,3,1,2,2,1,1,1,2,1,1,2,2,1
混み合う,2,1,1,1,1,1,3,1,1,1,3,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1
しなり,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
