word,ANIME_JDRAMA_rank,CEJC_rank,ADNO,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
人間界,6101,-1,-1,9951,-1,-1,14547,8185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8681,-1,-1,4049,-1,21972,13699,-1,17108,17527,-1,8507,-1,-1,-1,-1,-1,12535
気の毒,6102,7460,-1,-1,11206,10591,5832,2587,1869,995,1922,2292,4754,6479,1708,4754,4444,6239,10169,1440,1658,10133,-1,2922,6474,-1,10486,12056,7714,2723,-1,3872,6882,-1,13663,21933
足す,6103,1251,-1,-1,9181,6695,1093,4480,4342,1334,4062,6085,7312,6025,4874,7312,6849,5804,7720,-1,-1,3889,-1,1635,7190,4406,9546,10267,5985,4681,-1,9077,5489,16155,2715,2292
サニー,6104,5116,15340,-1,-1,20868,14648,6513,5282,-1,-1,-1,-1,-1,-1,3419,3191,-1,-1,7217,8837,-1,8794,-1,-1,14933,-1,-1,-1,6773,-1,-1,-1,14944,17975,23556
すんません,6105,-1,-1,-1,-1,-1,6040,7942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11647,-1,-1,-1,-1,-1,6595,-1,-1,-1,-1,8263,-1,-1,-1,-1,-1,135800
それどころ,6106,-1,-1,-1,-1,-1,7136,10967,-1,-1,-1,11549,-1,-1,-1,-1,-1,-1,7670,-1,-1,5783,-1,14895,7889,2081,-1,-1,-1,11375,-1,-1,-1,-1,16122,-1
ワープ,6107,11455,15855,-1,-1,20835,16291,3246,2911,-1,-1,-1,-1,-1,-1,7692,7194,5932,-1,3971,4797,-1,-1,-1,12480,3986,-1,-1,6869,3412,-1,19600,17301,12370,14791,12022
出席,6108,3170,3152,3794,5275,2868,5383,4933,3965,-1,4066,3949,9395,4965,2956,9395,8807,4786,8548,4428,4292,7868,-1,4720,8169,-1,7718,6370,4316,4938,-1,4384,4332,4576,3723,4166
名物,6109,8120,9149,2921,13967,7987,8911,10738,8668,-1,8888,11298,8693,9812,8288,8693,8136,9440,11410,-1,-1,12515,15556,12550,7463,-1,5814,2543,9634,11172,-1,11742,8265,9004,10336,7363
引き取り,6110,-1,24588,-1,-1,12479,-1,8353,13836,-1,14201,-1,24218,-1,-1,24218,22707,-1,18013,9825,11172,-1,-1,-1,15444,-1,-1,-1,24361,8694,-1,-1,23562,-1,-1,84953
神経,6111,2523,1939,1356,2417,1712,5657,4057,1666,-1,1713,1812,3032,2739,965,3032,2828,2647,3592,1436,1574,1954,-1,2643,6084,-1,3175,3152,2913,4241,4296,1740,1869,2473,3507,3433
おっぱい,6112,8967,-1,-1,14411,7536,4167,5362,4707,-1,4829,18443,6826,2294,12127,6826,6384,2223,660,6072,6460,22,-1,14747,6841,858,-1,-1,5845,5683,-1,3589,541,19223,5251,11321
サンタ,6113,-1,7530,-1,-1,13005,7702,2673,2554,-1,-1,13116,20139,-1,-1,9210,8627,1614,2253,2684,3156,-1,1112,13159,9761,2939,-1,-1,-1,2814,-1,11853,-1,8480,-1,8585
ヒマ,6114,-1,-1,-1,-1,-1,-1,8105,7129,-1,-1,13366,-1,-1,-1,7408,6933,6327,6937,7250,6739,-1,-1,-1,9254,2121,21393,-1,-1,8424,2255,12742,-1,-1,-1,15937
偽装,6115,-1,10677,19886,-1,18738,4430,7516,6124,-1,-1,12662,-1,-1,8282,16642,15587,21006,11281,4270,4658,-1,-1,13947,9986,-1,-1,-1,-1,7829,1147,9249,-1,10407,10776,14578
再現,6116,5383,3332,5783,9885,3524,6688,3716,3342,-1,3434,7753,7123,9255,5619,7123,6672,8904,5445,5203,5557,4998,-1,7626,5055,-1,13582,8930,3292,3886,6727,5864,4098,3664,2658,3419
助け出す,6117,-1,-1,-1,-1,-1,13705,10023,8457,4653,8674,19272,5067,24190,14241,5067,4727,23262,14887,-1,-1,17526,-1,20220,6566,-1,-1,-1,8751,10422,-1,16614,10853,-1,-1,23741
化ける,6118,20704,-1,-1,22334,20225,8716,9668,8376,2121,8589,6324,3593,5834,4270,3593,3354,5624,11182,-1,-1,9831,-1,4926,6812,18825,19254,19943,7376,10055,-1,7785,8186,14990,9247,17087
執事,6120,-1,14468,12972,-1,17986,10900,6105,5834,-1,5983,7611,2898,7443,8452,2898,2700,7164,5329,7619,7956,5986,-1,7473,9798,-1,18375,21659,2619,6354,-1,4508,6286,7984,11873,20310
帰,6121,-1,-1,-1,-1,-1,2480,7222,-1,-1,-1,5123,-1,-1,-1,-1,-1,-1,10763,181,206,8724,-1,4052,4852,-1,3416,2470,-1,7521,3050,-1,-1,10668,24948,33544
悪夢,6122,-1,17554,5312,16353,12465,8104,3133,2876,-1,2961,5555,5011,8003,4043,5011,4676,7696,3380,2019,2191,9046,-1,5855,5678,-1,-1,-1,5017,3286,5105,5209,3624,11925,14190,11754
陽気,6123,-1,18976,2318,11112,8423,16721,9381,8989,1329,9221,3309,18196,18194,2250,18196,17057,17486,9112,8592,8823,7644,-1,3387,11403,-1,13932,10777,7954,9772,8653,5807,7738,13723,17810,16949
ジュニア,6125,5687,1887,-1,13334,5925,10611,2593,3633,-1,-1,21746,-1,-1,17729,5760,5380,10659,-1,2900,3253,22499,518,21118,13796,6215,-1,-1,23256,2730,-1,16037,18629,2176,12518,14107
バスターズ,6126,-1,-1,-1,-1,-1,-1,5877,5141,-1,-1,-1,-1,-1,-1,-1,-1,12282,-1,18990,21629,-1,23685,-1,-1,22192,-1,-1,-1,6116,-1,-1,-1,-1,19308,41183
プリーズ,6127,7460,-1,-1,-1,-1,14191,20176,16678,-1,-1,-1,-1,-1,-1,19208,18000,8901,-1,-1,-1,22391,8959,-1,15209,6494,-1,-1,23398,20750,-1,-1,17917,-1,-1,31758
岐,6128,-1,14749,3502,-1,-1,-1,-1,21018,-1,-1,-1,-1,-1,-1,22626,21209,12260,8553,-1,-1,-1,-1,23024,9606,12176,16423,8049,-1,-1,-1,24156,-1,15892,-1,96278
忠告,6129,-1,17515,3181,17725,13341,6059,3532,3197,-1,3287,4516,3876,6514,3418,3876,3620,6272,4483,2945,3390,7289,-1,4703,4456,-1,12792,10646,3518,3663,-1,5379,3226,18654,18775,19151
新宿,6130,-1,2307,-1,9233,5851,5122,13097,-1,-1,-1,3024,-1,-1,3429,8906,8341,12582,-1,15785,15512,-1,3759,3620,14896,-1,10610,8973,-1,13544,9996,4274,-1,1396,4817,4174
毎回,6131,1052,5309,22856,8562,2134,5408,3748,3375,-1,3467,14999,4926,4384,11072,4926,4594,4227,6484,5294,5118,3654,4135,15197,5344,-1,-1,-1,3947,3938,6118,7062,4568,4826,1332,1964
貴子,6132,-1,-1,-1,-1,-1,4028,11111,-1,-1,-1,11827,-1,-1,-1,-1,-1,21433,-1,-1,21866,-1,-1,13507,-1,-1,-1,-1,-1,11500,-1,11434,-1,10028,-1,43561
赤井,6133,-1,23891,-1,-1,-1,8006,19245,-1,-1,-1,20224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22477,-1,-1,-1,-1,-1,19805,-1,17265,-1,15954,6169,24873
イラ,6134,10047,22491,-1,-1,-1,-1,4699,6209,-1,6366,-1,10718,18193,18562,10718,10055,17485,11977,9457,14759,-1,-1,-1,-1,7501,-1,-1,-1,4922,-1,15941,-1,-1,6452,81936
お天気,6135,-1,-1,-1,-1,-1,9607,13012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16246,-1,-1,7081,-1,16201,8637,-1,-1,-1,-1,13476,-1,-1,-1,17530,16882,-1
ギャラクシー,6136,11455,13172,-1,-1,20150,-1,-1,22158,-1,-1,-1,-1,-1,-1,20762,19461,-1,-1,23448,22939,-1,6264,-1,24241,15464,-1,-1,-1,-1,-1,-1,-1,18053,12970,22595
しびれる,6137,13446,-1,-1,16874,16629,8208,11149,9510,2520,9756,11195,7302,10029,5915,7302,6839,9650,8054,-1,-1,1827,-1,5002,6532,2764,-1,23817,5747,11580,-1,16224,1850,-1,13001,22300
タバコ,6138,910,7740,-1,2479,2846,5409,2101,1958,-1,-1,3116,-1,-1,1861,9803,9193,5016,8124,1638,1906,-1,5148,3333,8950,2446,2419,3644,7686,2212,-1,4760,3288,8701,4742,5259
チョッパー,6139,-1,-1,-1,-1,-1,-1,2441,7217,-1,-1,-1,-1,-1,-1,1883,1749,-1,-1,17387,18626,-1,-1,-1,-1,12915,-1,-1,-1,2566,-1,-1,-1,-1,-1,43930
ボロボロ,6140,-1,-1,-1,-1,14677,-1,4994,4606,-1,-1,11905,-1,-1,-1,3808,3554,5630,6226,7235,7982,3355,-1,-1,3895,937,-1,-1,-1,5206,3009,7141,-1,-1,5041,4929
レーザー,6141,16266,5392,-1,8526,3265,14801,6636,5424,-1,-1,8891,-1,-1,11138,11086,10402,7404,16482,4715,5049,-1,15781,8592,9860,2985,16337,8297,7128,6901,986,9003,15751,4860,5338,5309
年上,6144,4649,9183,3425,12196,5816,4498,4682,4018,-1,4119,4778,7371,3604,3444,7371,6899,3476,4800,5948,5300,2318,-1,4736,5373,-1,16427,12764,3709,4939,-1,3841,3027,10119,11979,9156
意地悪,6145,-1,-1,3630,-1,15288,5965,4228,-1,-1,-1,6824,-1,-1,-1,-1,-1,-1,2816,-1,-1,765,-1,6258,5178,2900,-1,-1,-1,4421,-1,-1,-1,-1,8490,11044
新鮮,6146,3704,12927,2307,6170,2664,6653,3700,3284,1813,3374,5727,7702,4307,3922,7702,7204,4152,4250,3292,3430,1633,-1,5931,4820,-1,8399,7819,3624,3862,-1,4950,2738,15828,5787,5036
たまらない,6147,-1,-1,-1,-1,-1,-1,5131,-1,-1,-1,2740,-1,-1,-1,-1,-1,-1,1857,-1,-1,396,-1,-1,15893,-1,20221,15055,-1,5364,-1,-1,-1,-1,12102,-1
ハチ,6148,8967,15535,-1,-1,24562,-1,2894,5191,-1,-1,20683,-1,-1,-1,6570,6144,9439,21364,11313,10807,-1,-1,-1,13387,5822,6347,10761,-1,3045,6785,14226,-1,12962,22354,14992
オモチャ,6149,-1,-1,-1,-1,-1,11743,5494,4904,-1,-1,17058,-1,-1,-1,3619,3378,8572,8167,5524,6225,1366,-1,18841,10593,1541,-1,-1,-1,5731,3752,16868,-1,-1,2105,8847
三島,6150,-1,4807,9331,-1,23099,4199,15614,-1,-1,-1,5658,-1,-1,10501,-1,-1,-1,-1,15200,18719,-1,15391,6829,-1,-1,9799,7038,-1,16128,-1,9193,-1,3482,-1,15702
亜紀,6151,-1,20355,-1,-1,-1,3608,17917,-1,-1,-1,9167,-1,-1,-1,-1,-1,5816,-1,-1,-1,-1,-1,9902,-1,-1,-1,-1,-1,18468,-1,12412,-1,9391,-1,173799
仕切る,6152,6881,-1,-1,15597,11126,5884,5431,5173,2335,5303,9394,6970,8488,7206,6970,6525,8170,7742,-1,-1,16861,-1,10407,7472,2715,10573,10165,6781,5668,5662,8657,5409,17208,9286,12245
夜空,6153,20704,-1,6189,14807,11394,7006,6110,8859,-1,9087,5358,15866,471,4019,15866,14869,450,3641,13313,13681,9976,-1,5469,8632,-1,21542,22372,5603,6284,-1,4060,2663,20587,10947,14866
業界,6154,4442,5033,-1,7952,1873,3395,2874,3939,-1,4040,7013,21164,11063,7511,21164,19833,10639,12854,5050,4491,10084,-1,8094,13185,-1,17239,8044,14634,3022,8888,8108,11018,3039,1765,2970
パッ,6156,-1,24169,-1,-1,13576,6416,5942,6563,-1,-1,4824,24439,-1,-1,7223,6764,7242,3773,15216,11059,-1,-1,4852,6290,8934,-1,-1,-1,6249,-1,6053,-1,14644,2649,2663
やたら,6157,2125,-1,10770,8595,12496,-1,9288,8196,1497,8402,3838,5346,3745,2919,5346,4990,3611,3577,14853,14929,-1,-1,-1,4794,849,11504,8196,3034,9696,7559,3776,2717,-1,2559,6280
対処,6158,8120,4709,21382,4587,2083,5350,2880,2414,-1,2488,7981,4487,6863,5886,4487,4193,6602,4818,1521,1749,7608,-1,8490,4587,-1,9072,6942,1668,3031,1209,4018,3177,6441,5793,3197
捜し出す,6159,13446,-1,-1,14979,9434,7088,7877,6339,1828,6497,18835,5642,11080,-1,5642,5271,16787,-1,-1,-1,-1,-1,19281,7148,21668,-1,-1,7136,8186,-1,21821,6727,-1,-1,-1
荒木,6160,-1,9732,10821,-1,-1,3020,11967,-1,-1,-1,7941,-1,-1,16567,-1,-1,-1,-1,-1,-1,-1,12142,8894,-1,-1,13042,22888,-1,12401,-1,14447,-1,5953,13178,26403
退却,6161,-1,8642,6971,-1,-1,19221,9524,8206,-1,8412,9284,11016,-1,7049,11016,10335,-1,18326,4932,5135,-1,-1,9778,9654,-1,14184,19497,10361,9862,-1,11940,15767,12226,-1,10939
コンクール,6162,11455,4474,-1,18730,6788,6670,11840,9954,-1,-1,21930,-1,-1,16626,7069,6620,2163,6773,19824,14037,-1,13040,24459,14550,3432,-1,23099,-1,12264,-1,17480,11468,4155,9859,14343
フォロー,6163,2883,18889,-1,16519,2676,6282,8206,7063,-1,-1,15059,-1,-1,11178,6665,6236,4259,2821,12477,12307,6384,-1,15981,5062,861,-1,-1,2858,8568,7576,5986,2024,19263,3975,2429
夢見る,6164,-1,-1,-1,12240,9112,5031,4998,5502,2507,5636,9844,8968,5535,-1,8968,8396,5337,5048,-1,-1,4964,-1,8284,4003,23675,-1,-1,8299,5215,3304,10042,5021,10378,10623,10317
文化,6165,1251,264,1249,823,794,5826,2370,1624,-1,1670,1584,3832,839,1594,3832,3577,808,6247,4020,4463,10461,348,2201,6251,-1,962,788,2979,2399,1114,1448,2254,317,928,1012
真っ赤,6166,6059,-1,-1,6709,8023,6335,7576,6699,948,6863,3153,7028,4913,1849,7028,6581,4736,1032,11751,11959,650,-1,2865,5233,5623,20559,23879,1536,7916,-1,1610,747,-1,10010,8420
クリス,6167,16266,5316,-1,21874,13521,-1,2035,-1,-1,-1,9656,-1,8819,-1,-1,-1,8479,2937,1392,1600,-1,577,-1,-1,2505,-1,-1,-1,2137,-1,4370,-1,5676,20528,15363
だく,6168,-1,-1,7411,-1,-1,24379,6966,14850,-1,-1,8870,-1,-1,19762,12958,12148,9854,4013,-1,-1,-1,-1,5859,19647,1118,1848,2686,-1,7260,-1,-1,-1,16955,11709,15708
図鑑,6169,4442,11599,-1,-1,10862,-1,18386,15371,-1,15772,-1,2916,24869,19931,2916,2718,23906,19302,-1,-1,23811,-1,-1,15214,-1,-1,-1,10719,18940,4330,20844,15943,4639,16545,14017
役員,6170,1406,3434,12746,5983,3505,3572,6794,5422,-1,5555,6785,11259,4325,7134,11259,10563,4169,6303,5957,6246,14832,6196,7386,14398,-1,13830,12880,14034,7072,-1,7136,6315,4134,11623,7432
所轄,6171,-1,22081,21939,-1,16703,3375,-1,23885,-1,24521,15707,-1,-1,11816,-1,-1,-1,-1,21626,-1,-1,-1,16703,-1,-1,19903,-1,-1,-1,-1,18160,-1,19804,-1,36595
捜査本部,6172,-1,-1,-1,-1,-1,4467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
県警,6173,-1,-1,-1,-1,11123,4910,20882,22907,-1,23521,6770,-1,-1,14616,-1,-1,-1,-1,-1,-1,-1,-1,6968,-1,-1,-1,-1,-1,21468,-1,19434,-1,9361,22896,24453
設置,6174,4649,277,11827,1672,827,6103,3970,3561,-1,3656,7277,10221,7526,5313,10221,9583,7245,6791,4095,4488,7594,9070,7266,6222,-1,1375,739,1863,4141,1711,3570,4911,228,1672,1427
休める,6175,16266,-1,-1,13788,10167,5154,4753,5866,3005,6015,6771,8502,8428,-1,8334,7798,5775,4977,-1,-1,2944,-1,5755,4282,-1,16043,15761,7437,4956,3243,7171,6410,-1,10780,9721
児童,6176,2944,1644,5670,2366,2415,2177,7274,5325,-1,5456,10907,19177,7125,8027,19177,17972,6856,-1,6902,7397,-1,5318,15832,18838,-1,3602,2457,19262,7570,-1,7416,11135,1701,622,1998
整備,6178,5687,694,13077,832,1587,11393,6258,4568,-1,4686,5147,10030,12690,4072,10030,9406,12204,10136,7072,7498,18819,11778,5659,7216,-1,4587,3118,3552,6508,415,4211,6681,876,1425,1248
角田,6180,-1,14836,-1,-1,-1,3440,23787,-1,-1,-1,18820,-1,-1,-1,-1,-1,19830,-1,18046,22532,-1,22235,20967,-1,-1,-1,-1,-1,24439,-1,14907,-1,9384,-1,43427
慎,6182,-1,21652,3028,-1,-1,3048,5178,-1,-1,-1,6100,-1,-1,-1,-1,-1,24030,-1,15397,1357,-1,-1,19567,-1,-1,14085,11723,-1,5273,-1,13782,-1,8109,-1,27629
王宮,6183,-1,11883,13588,-1,19835,12434,6786,5908,-1,6058,6022,3184,18415,10202,3184,2970,17699,17768,21667,19982,14908,-1,6182,11475,-1,14629,10884,1641,7064,-1,3769,18237,12530,17204,15068
美紀,6184,-1,-1,-1,-1,-1,4047,7371,-1,-1,-1,18118,-1,-1,-1,-1,-1,6152,-1,-1,-1,-1,-1,20936,-1,-1,-1,-1,-1,7668,-1,10884,-1,10705,-1,28590
っぷり,6185,-1,-1,-1,-1,22776,8919,10121,9041,-1,-1,12656,-1,-1,-1,6045,5651,4703,4081,19826,20014,-1,-1,11652,5699,1170,-1,-1,-1,10541,-1,7595,-1,-1,14090,14629
人前,6187,4649,-1,4568,16628,7124,11150,5295,5672,-1,5817,4896,8035,5285,7752,8035,7514,5095,4981,8866,9154,4864,-1,16723,15246,-1,13779,8084,6358,5505,-1,8333,3390,16188,6901,11185
今晩,6188,20704,-1,1814,20071,15705,6620,5335,4941,-1,5066,4782,9698,7021,3695,9698,9091,6757,7629,2398,2443,4945,-1,7174,6626,15933,-1,-1,7351,5574,-1,8654,4940,-1,12689,15099
澤村,6189,-1,-1,-1,-1,-1,11363,23867,-1,-1,-1,-1,-1,-1,-1,11122,10435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24513,-1,20603,-1,18725,20376,56313
突撃,6190,-1,6105,10385,-1,15737,17177,7237,6182,-1,6339,6991,6788,7821,5361,6788,6349,7526,5708,6558,7021,10631,11773,7122,5496,24830,-1,-1,2090,7541,5273,4974,4570,5852,13348,10364
結衣,6191,-1,-1,-1,-1,-1,3158,3225,-1,-1,-1,-1,-1,-1,-1,19112,17909,275,2016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3392,-1,8464,-1,14553,-1,25939
脅威,6192,20704,5013,9432,8274,5481,10778,3920,3506,-1,3600,9004,4127,22997,6645,4127,3856,22121,4868,1411,1565,23260,-1,9166,4734,-1,-1,21880,2058,4104,3883,5190,4546,6902,3865,4061
診断,6193,7460,2913,7873,3732,1409,3764,4713,3296,-1,3387,7979,17649,16549,5946,17649,16544,15897,13863,3020,3340,7277,3944,11480,17924,-1,7963,5238,9694,4918,-1,6358,8100,3831,4238,3258
お互いに,6194,-1,-1,-1,-1,-1,5790,4388,-1,-1,-1,9605,-1,-1,-1,-1,-1,-1,2876,-1,-1,-1,-1,4482,7062,10491,-1,-1,-1,4589,-1,-1,-1,-1,2883,-1
善,6196,-1,5534,1080,11047,10488,8561,5762,6027,-1,6179,3131,4927,2783,2038,4927,4595,2688,4816,3902,4136,12011,7784,5284,11715,6976,2246,1985,7458,5262,5981,3674,5825,3637,6426,9660
壹岐,6197,-1,-1,-1,-1,-1,4344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94865
崖,6198,8967,8281,1992,11630,12172,3949,6716,5887,-1,6036,3171,6409,9066,2884,6409,5992,8722,8651,4504,5225,18484,-1,2448,7449,-1,5940,6892,3918,6878,5605,4687,7733,8201,3734,6537
律,6199,-1,8127,5240,24032,19323,3266,8947,13904,-1,14270,8722,8897,612,8235,8897,8333,586,3065,22528,22573,-1,24234,14663,21238,7785,2972,3185,16847,6715,-1,5257,13369,7917,-1,34350
トラック,6200,2523,1216,-1,6018,1911,6157,2059,1903,-1,-1,2746,-1,-1,2905,7824,7316,9179,7908,963,1042,1233,1566,3081,7628,1708,7335,9553,10655,2158,2760,3205,5994,1730,3275,4548
ふるさと,6201,13446,8419,22927,10816,6003,24800,13702,11686,-1,11985,16112,10826,9552,10113,10826,10157,9188,19268,13133,16469,20047,14363,-1,10114,5970,12924,12208,-1,14178,8459,20533,20053,5291,6138,4374
マッチ,6202,10047,2411,10435,11507,3700,10143,5495,4108,-1,-1,5317,-1,-1,3972,5403,5044,4008,14868,6277,5432,-1,6573,6099,8037,3792,9464,13172,9281,5736,-1,7698,8833,1662,6968,4971
小池,6203,-1,10316,18145,-1,-1,4339,9050,-1,-1,-1,12701,-1,-1,23288,-1,-1,-1,-1,19788,21098,-1,12083,13736,-1,-1,-1,-1,-1,9380,-1,19500,-1,6474,11177,2091
忍び込む,6204,-1,-1,-1,20576,22539,6750,7818,6917,1809,7086,8922,6787,9271,6841,6787,6348,8919,6442,-1,-1,6265,-1,8783,7151,15253,-1,-1,5962,8135,-1,8038,3800,-1,10309,26754
極めて,6205,20704,2613,-1,1433,3107,-1,7247,6411,797,6571,4413,6846,14526,2034,6846,6404,13949,5436,2802,3342,9886,-1,-1,6145,3985,11256,4829,3300,7554,3618,3683,4508,3272,4161,2827
男鹿,6206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1583,1471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18333,-1,40415
進んで,6207,-1,-1,-1,-1,-1,-1,6446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6784,-1,-1,6723,-1,-1,6916,-1,8662,6182,-1,6719,-1,-1,-1,-1,5869,-1
アンデッド,6208,-1,-1,-1,-1,-1,-1,20161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16116,-1,-1,22097,2806,-1,-1,-1,20731,-1,-1,-1,-1,-1,94043
エド,6209,1422,9622,-1,2314,-1,-1,2324,-1,-1,-1,17618,2135,10678,-1,2135,1981,-1,22400,2857,3110,-1,2645,-1,-1,-1,-1,-1,-1,2442,-1,11187,-1,11142,-1,18518
かいな,6210,-1,-1,-1,-1,-1,-1,13768,-1,-1,-1,11720,-1,-1,-1,-1,-1,-1,24700,-1,-1,-1,-1,-1,-1,16500,12315,21361,-1,14240,-1,-1,-1,23949,-1,31179
マネージャー,6212,4114,4384,-1,9593,3939,7408,3124,3022,-1,-1,7480,-1,-1,7625,9207,8624,5169,9746,6173,5646,3352,9917,7705,8000,2538,-1,-1,18818,3281,-1,6761,8626,4698,4548,4831
一也,6213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17813,-1,-1,-1,21904,-1,17359,-1,142699
三成,6214,-1,17643,23863,-1,-1,4299,-1,-1,-1,-1,13545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19620,-1,-1,-1,-1,-1,-1,-1,5052,-1,15096,10817,18968
態勢,6215,16266,12659,20101,12807,10937,8860,7179,5215,-1,5345,6948,4800,9073,5249,4800,4484,8729,8157,6780,6463,6952,-1,7783,7026,-1,17209,14749,2955,7460,2430,5187,5848,16046,8211,9805
狙撃,6216,-1,8375,17182,-1,24879,7162,7769,4839,-1,4964,8645,6539,-1,8318,6539,6114,-1,12932,3051,3180,-1,-1,9607,9530,-1,-1,-1,6292,8079,-1,7462,10527,6654,15801,21795
皆殺し,6217,-1,22335,-1,-1,-1,10038,5025,4454,-1,4567,15568,2856,20242,9784,2856,2662,19456,8533,4547,4581,11311,-1,16434,5840,-1,-1,-1,5333,5239,2291,12779,10803,20333,14233,21321
繰り返し,6218,4649,2404,-1,8310,5210,16124,5097,6835,-1,7002,11248,8608,4711,-1,8608,8054,4540,4284,7150,6952,3586,-1,18690,7297,20151,4571,3798,7633,5321,7159,8798,5814,18922,3534,2958
藤木,6219,-1,-1,-1,-1,-1,12596,-1,-1,-1,-1,9467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9654,-1,-1,-1,-1,-1,-1,-1,17700,-1,14834,-1,61465
高める,6220,11455,5698,-1,2501,1341,7528,6351,5529,2306,5664,7586,3996,7326,5039,3996,3732,7051,3821,-1,-1,1656,-1,6671,5518,-1,3805,3382,3061,6615,5039,4241,2958,4317,2211,2199
ゲン,6221,16266,10120,-1,-1,18767,-1,9593,18107,-1,-1,16225,9406,10495,-1,5194,4844,19591,18950,11263,13395,-1,-1,-1,20330,10647,4308,8178,-1,9977,-1,21290,-1,11585,22125,40546
デザイナー,6222,6881,3607,-1,12758,3321,5056,4314,3649,-1,-1,13416,-1,-1,9669,18071,16941,7006,10440,10794,10166,-1,4013,13811,16971,3695,19682,19254,19531,4515,-1,3625,13201,4246,6846,6813
ナンバーワン,6223,-1,-1,-1,-1,-1,9348,11024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22666,-1,-1,16082,-1,-1,9863,4008,-1,-1,-1,11451,-1,-1,-1,23012,10402,40773
マイナス,6224,2376,9900,-1,5755,2657,8034,4959,4120,-1,-1,8353,-1,-1,6141,5869,5481,5233,8678,7204,6655,7672,22491,9331,6467,1644,8130,8400,5926,5183,-1,5838,5301,9737,1509,1662
励ます,6226,16266,-1,-1,8743,6700,-1,7425,6031,2025,6183,5918,8985,6234,4916,8985,8413,6006,5472,-1,-1,8317,-1,-1,6195,10429,19248,14199,5854,7728,-1,5579,3459,12354,9168,7639
採取,6227,-1,6934,16838,11598,8391,4601,7428,6430,-1,6590,13285,13116,-1,9949,13116,12291,-1,21238,4845,5682,4207,-1,15563,11264,-1,6657,5116,2639,7644,1039,10791,14852,9727,11153,9412
母さま,6228,-1,-1,-1,-1,24902,-1,21064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8600,-1,-1,-1,-1,-1,-1,17394,-1,-1,-1,21657,-1,-1,-1,-1,-1,43750
神田,6230,-1,5431,2117,-1,18014,4215,12543,-1,-1,-1,5664,-1,-1,5591,19037,17839,1644,-1,-1,20995,14796,7166,7297,-1,-1,6572,6361,-1,12993,-1,5408,-1,3952,-1,17687
にらむ,6231,20704,-1,-1,7634,16913,5356,7976,7202,1003,7379,3802,8360,7073,3257,8360,7823,6806,7962,-1,-1,4689,-1,1568,6414,1817,7108,9342,1307,8299,-1,5773,1266,-1,24419,25778
まさかの,6232,-1,-1,-1,-1,-1,-1,10655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10062,-1,-1,9488,-1,-1,-1,-1,-1,-1,-1,11247,-1,-1,-1,-1,7178,-1
三浦,6233,-1,4548,-1,21791,16382,2895,8584,-1,-1,-1,4794,-1,-1,9688,-1,-1,8547,13608,-1,21132,18385,5227,5949,-1,-1,8134,9604,-1,8929,-1,7096,-1,3215,-1,11206
仕組む,6234,-1,-1,-1,-1,21891,6626,7927,6997,3319,7169,12272,7362,13110,8934,7362,6891,12606,12380,-1,-1,13189,-1,12694,7626,19336,19221,17992,10929,8233,-1,13069,8520,-1,23055,27436
