word,ANIME_JDRAMA_rank,CEJC_rank,ADNO,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
懲らしめる,2,1,1,1,1,1,2,2,3,3,3,1,2,2,2,2,2,2,1,1,1,2,1,2,2,3,2,2,2,2,3,1,2,1,2,1
手島,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
新人王,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
方式,2,4,5,3,4,4,2,2,2,1,2,3,2,2,3,2,2,2,2,2,2,2,3,3,2,1,4,4,3,3,3,3,2,5,4,4
日の本,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
日没,2,2,2,2,1,2,2,2,2,1,2,2,2,1,3,2,2,2,2,3,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2
時間帯,2,1,1,1,3,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,2,1,1,2,1,2,1,1,1,1,3,3
暴露,2,2,2,3,2,2,2,3,3,1,3,2,2,2,3,2,2,2,2,3,3,1,1,2,2,1,2,2,3,3,1,2,2,2,3,2
朕,2,4,2,2,1,2,2,2,2,3,2,2,3,3,2,4,4,4,2,1,1,1,3,2,3,4,5,2,2,3,1,3,4,3,2,1
朝飯前,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1
正に,2,4,3,1,4,4,4,2,2,5,4,2,4,4,5,2,2,2,2,2,2,1,2,4,4,5,2,3,4,2,3,2,4,2,2,3
洗える,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,2
満塁,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
無涯,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
物心,2,2,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,3,1,2,2
疫病神,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
真里,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1
石津,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1
納期,2,2,1,1,2,3,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2
経験者,2,1,1,1,2,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,2,2
翔ける,2,1,3,1,1,5,1,5,5,1,1,5,1,1,5,5,5,5,5,1,1,1,1,1,5,5,5,5,1,5,5,5,1,5,5,1
翻す,2,1,1,1,2,1,1,1,2,4,1,2,2,1,3,2,2,1,3,1,1,2,1,3,1,3,1,2,3,1,1,3,3,2,1,1
聞く耳,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1
腹ごしらえ,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1
舎弟,2,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1
観戦,2,3,3,1,2,3,2,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,2,3,2,1,2,2,3,2,2
観音寺,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1
誤算,2,1,1,2,1,1,2,2,2,1,2,2,3,2,2,3,3,2,2,2,2,2,1,2,2,1,1,1,3,2,1,2,2,1,1,1
貴志,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1
赤羽,2,1,2,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
追試,2,2,1,1,1,1,2,1,2,1,2,1,2,3,1,2,2,3,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1
過労,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,2
道案内,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,1
開演,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1
静電気,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2
項目,2,4,4,2,4,4,2,2,2,1,2,2,2,2,3,2,2,2,3,2,2,3,1,2,2,1,3,3,3,2,4,3,3,5,4,4
頭領,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,3,2
飛翔,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,1,2,2,1,2,2,3,1,1,2,2,2,2,1
龍之介,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,3,1,1,1,1,1,2,1,1,1,3,1,2,1,3,1,2,1,2
ありき,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,3,1
エキス,2,1,2,1,2,3,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,3,1,1,2,2,1,1,2,2,1,3
カルロス,2,1,3,1,1,2,2,3,1,1,1,2,1,1,1,1,1,1,1,4,3,1,5,2,1,2,1,1,1,3,1,2,1,3,2,2
ステ,2,2,2,1,1,1,1,3,2,1,1,2,1,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,3,1,1,1,2,2,3
とげ,2,3,3,2,2,1,3,3,2,3,3,2,3,2,3,3,3,1,3,2,2,2,1,3,3,3,4,4,3,3,3,3,3,3,2,1
とは別に,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,3,1
のし上がる,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1
パレード,2,3,3,1,2,3,2,3,3,1,1,2,1,1,2,2,2,1,2,3,3,2,3,2,2,4,1,1,3,3,5,2,2,3,3,2
ビッチ,2,2,2,1,1,3,2,3,3,1,3,1,3,3,1,3,3,3,2,3,3,1,1,1,2,4,1,1,2,3,1,2,2,1,1,1
ひょう,2,2,2,2,3,3,3,3,2,3,2,2,2,2,3,2,2,2,3,4,4,2,1,2,2,3,5,4,3,3,4,3,3,2,4,1
もやし,2,4,1,1,2,1,1,2,2,1,2,1,2,2,1,2,3,2,2,1,1,1,1,1,1,3,2,1,2,2,1,1,2,1,3,3
やおや,2,3,1,3,1,2,2,1,2,1,2,2,3,3,3,3,3,3,2,1,1,1,1,2,1,1,2,2,2,1,3,2,3,1,2,1
ヨウ,2,3,2,1,2,1,1,3,3,1,1,1,2,3,1,1,1,4,1,1,2,1,1,1,1,2,3,3,1,2,4,2,1,2,1,1
ロールケーキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1
丸腰,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1
仲人,2,2,1,3,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1
仲介,2,1,3,2,2,3,2,2,3,1,3,2,1,1,2,1,1,1,2,3,3,1,1,2,2,1,3,3,3,2,1,2,2,3,2,2
休み時間,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,2,1,1,1,1,2,1,1,1,1,2,1
何でもあり,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
借金取り,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1
偏る,2,3,1,1,2,3,2,2,2,3,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,3,2,3,2,3,2,3,2,3,3
出馬,2,2,4,2,2,2,2,3,3,1,3,2,2,1,2,2,2,1,1,3,2,1,1,2,1,1,1,1,1,3,1,1,1,3,2,3
切絵,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
前菜,2,1,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,3,1,1,1,1,1,1,2,2,1,1,2,1,2,2
取得,2,3,5,2,4,5,2,2,3,1,3,2,3,2,2,3,3,2,1,4,4,2,3,2,2,1,3,3,4,3,5,3,2,4,3,4
古藤,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
営む,2,1,3,1,3,3,2,2,2,4,2,3,2,2,3,2,2,2,2,1,1,2,1,3,2,1,4,4,2,2,4,3,2,3,3,3
噛みつく,2,1,1,1,1,1,2,2,2,1,1,3,1,1,2,2,2,2,3,1,1,3,1,2,2,3,2,2,1,2,1,2,1,1,2,1
大文字,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2
大海原,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
大雨,2,3,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,3
如し,2,3,1,1,4,2,2,4,2,5,4,4,4,4,4,2,2,3,4,1,1,3,1,3,2,3,4,4,1,4,2,4,1,2,3,2
定着,2,3,4,2,3,4,2,2,2,1,2,2,2,2,3,2,3,2,2,2,2,2,1,2,2,1,2,3,3,2,1,2,3,3,3,3
希望の星,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
思い浮かべる,2,2,1,1,3,3,2,2,2,4,2,3,2,3,4,2,2,3,3,1,1,4,1,3,2,1,2,2,4,2,1,3,4,1,3,3
性分,2,1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,1,1,2,2,1,2,3,1,1,1
抗争,2,2,3,2,2,2,2,3,3,1,3,2,3,2,2,3,3,2,2,3,2,1,1,2,2,1,2,2,2,3,1,2,2,3,1,2
振り込め詐欺,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
捜索願,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
掌握,2,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2,2,3,2,4,2,2,3,2,2
採掘,2,1,3,1,2,2,1,2,2,1,2,1,2,1,2,2,2,1,1,3,3,1,1,1,2,1,3,3,3,2,1,2,2,3,3,2
教科,2,4,3,1,3,3,2,1,3,1,3,1,3,4,3,3,3,4,2,3,3,2,2,1,2,1,3,3,3,1,1,3,4,3,5,4
暗記,2,3,1,3,1,3,2,2,2,1,2,2,2,3,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,1,2,3,1,3,3
村越,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
概念,2,3,4,4,4,4,2,3,3,1,3,3,2,3,4,2,2,3,4,3,3,3,3,3,3,1,4,4,3,3,4,4,3,4,4,4
槇,2,1,2,2,1,1,2,3,1,1,1,2,1,2,1,1,1,2,3,1,1,1,2,3,2,2,5,4,1,3,1,1,1,2,2,1
此,2,2,2,5,2,2,3,3,3,3,2,3,3,3,1,2,2,2,3,2,2,2,2,4,5,4,5,5,2,4,3,4,1,2,3,1
無難,2,3,1,3,2,3,2,2,2,4,2,2,2,3,2,2,2,3,3,1,2,2,1,2,2,1,1,1,3,2,3,2,3,1,3,3
瑠衣,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
皆の衆,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1
監督官,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
真鶴,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
石頭,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1
神経質,2,1,1,4,2,3,2,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,2,3,1,1,1,3,2
算段,2,2,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,3,1,1,2,2,1,2,1
総選挙,2,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,3
考えつく,2,1,1,1,1,1,2,2,2,1,1,3,1,1,3,2,2,2,2,1,1,2,1,2,2,1,1,1,1,2,1,2,1,1,2,1
薄っぺら,2,1,1,1,1,1,1,2,1,3,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1
蘭島,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
血栓,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1
衰弱,2,2,2,3,1,2,2,2,2,1,2,3,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,2,3,2,1,2,2,2,1,2
見せ掛ける,2,2,1,1,2,2,2,1,1,4,3,2,3,3,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,3,1,1,1
親子丼,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2
証拠隠滅,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1
読経,2,1,1,3,1,2,3,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1
貸し切り,2,3,1,1,1,3,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1
輸送車,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1
長部,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
難儀,2,3,1,4,1,2,2,1,2,1,2,2,3,1,3,3,3,1,3,1,1,2,1,2,2,1,2,2,3,1,1,2,3,1,2,1
順に,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,3,2,1,3,3,1,2,1,1,1,2,2,1
顔出し,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,3,2
うがつ,2,2,1,1,1,1,1,2,1,4,1,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,2,2,3,2,3,2,3,2,1,1
うんちく,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1
おとぎ話,2,1,1,1,1,1,2,3,3,1,1,2,1,1,2,2,2,2,3,3,3,2,1,1,2,2,1,1,1,3,1,2,1,1,2,2
お作り,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1
お香,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,4,1,1,1,1,1,2,1,1,1,1,1,1
がらみ,2,3,2,1,2,2,2,2,2,4,3,2,2,3,3,2,2,3,2,2,2,2,1,2,2,4,2,1,3,2,1,2,3,1,2,2
がら空き,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1
くせ者,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
ゴブリン,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,2,2,3,3,3,1,2,2,4,1,1,5,3,1,3,1,1,1,1
サラマンダー,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,1,1,2,2,1,1,1,1,3,1,1,3,2,1,1,1,1,1,1
シーツ,2,1,1,1,2,2,2,3,3,1,1,3,1,1,1,2,2,2,3,3,3,1,1,3,2,4,1,1,1,3,1,3,1,1,1,2
せつない,2,3,1,1,2,3,3,2,3,4,3,2,2,3,3,2,3,2,3,1,1,3,1,3,3,3,2,2,3,2,1,2,4,2,3,1
のうのう,2,2,1,1,1,1,2,1,2,3,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,4,1,1,2,1,1,1,2,1,1,1
ヒューマン,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,4,1,1,3,1,1,2,2,1,1,2,2,2,2
ふぶき,2,3,2,3,1,2,3,3,3,1,3,3,2,3,3,2,3,3,2,2,2,2,2,2,3,2,2,1,3,3,1,3,2,2,1,1
ふむふむ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,3,4,1,1,1,1,1,1,1,1,1,1
ブルブル,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,4,1,1,2,1,1,1,1,2,3,2,1,1,1,2
ホームルーム,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,3,3,1,1,2,1,2,2,4,1,1,2,1,1,2,3,1,2,1
ボブ,2,4,3,1,1,2,3,4,3,1,1,2,1,1,2,1,2,2,1,4,4,1,5,2,2,3,1,1,2,4,1,2,1,3,1,2
ミイ,2,4,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
めど,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,3,2,3,1,3,1,2,2,2,2
もらす,2,2,1,1,3,2,1,3,2,5,3,3,3,3,4,2,2,3,2,1,1,5,1,1,3,4,3,3,4,3,1,3,5,2,2,1
ろうそく,2,3,1,4,2,2,2,2,2,1,3,2,2,2,3,2,2,2,2,2,2,3,1,3,2,3,2,3,3,2,1,2,3,1,2,2
両思い,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1
住まう,2,2,1,1,2,3,3,2,2,4,2,2,2,2,3,2,2,2,3,1,1,2,1,3,2,3,2,2,3,2,1,3,3,2,1,2
何ごと,2,1,1,1,1,1,1,2,2,1,1,3,1,1,1,2,2,1,1,1,1,2,1,3,2,3,1,1,1,2,1,2,1,1,2,1
健二,2,1,2,1,1,1,3,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,3,1,1
優里,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
入賞,2,2,4,1,2,3,2,2,2,1,2,1,2,3,2,2,2,3,1,2,1,1,2,1,2,1,1,1,2,2,1,1,2,3,2,2
全体的,2,1,1,2,3,4,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,2,1,2,2,1,2,1,1,1,1,4,4
出題,2,2,2,1,1,3,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,3,2,3
別行動,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
加山,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
動員,2,2,4,3,2,3,2,2,3,1,3,3,2,2,3,2,2,2,2,3,2,1,1,3,2,1,2,2,3,2,1,3,3,3,3,2
口うるさい,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1
国外,2,1,4,2,2,3,2,3,3,1,3,2,2,2,2,2,2,2,1,3,3,1,1,2,2,1,2,3,3,3,3,2,2,3,2,2
国税局,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
国道,2,2,4,2,3,3,2,2,2,1,2,3,1,1,3,1,1,1,2,2,2,1,3,3,1,1,2,2,1,2,1,3,2,5,3,3
姓,2,2,4,4,2,2,2,2,3,1,3,3,2,2,3,2,2,2,2,3,3,2,4,3,2,5,4,4,2,3,4,3,2,4,4,1
後々,2,3,1,1,2,3,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,1,2,2,2,1,1,3,1,1,2,3,1,3,3
拭き取る,2,1,1,1,2,2,2,2,2,3,2,2,1,1,2,1,1,1,2,1,1,3,1,2,1,2,1,1,2,2,1,2,3,1,3,3
放送開始,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1
日時,2,2,2,2,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,3,2,2,3,2,2
時折,2,2,3,4,3,3,2,2,2,4,2,3,2,2,4,2,2,3,4,2,2,4,3,4,2,4,1,1,4,2,4,3,4,3,1,2
来客,2,2,1,3,2,2,2,2,3,1,3,3,2,2,3,2,2,2,2,3,3,2,1,2,2,1,2,2,3,2,1,3,3,1,2,1
樋熊,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
気味が悪い,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,2,2,1,1,1,1,2,1,1,1,1,1,1
熱海,2,1,2,3,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2
留美子,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
空想,2,1,2,4,2,2,2,3,3,1,3,3,2,3,4,2,2,3,2,3,3,3,1,3,2,1,2,2,2,3,1,3,3,2,2,2
組合員,2,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2
組員,2,1,2,1,1,1,1,4,2,1,2,2,1,3,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,2,1
美代,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1
菅野,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,3,2,2
藤島,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1
見せしめ,2,1,1,1,1,1,2,2,2,1,2,1,3,1,2,3,3,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1
見越す,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,3,2,1,2,2,1,1,2
質屋,2,1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1
辛,2,1,2,4,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,4,4,3,1,1,2,1,3,3,1,3,1,1,2,2,3,3
返却,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,1,2,1,1,1,2,2,1,2,3,2,1,2
鈴奈,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
開き,2,2,3,1,2,3,1,1,2,3,2,2,2,3,1,2,2,3,2,3,3,3,1,1,2,2,3,3,2,1,1,2,3,2,2,2
須美,2,1,2,1,1,1,1,2,2,1,1,3,1,1,1,1,1,3,4,2,2,1,1,1,3,3,3,3,1,2,1,2,1,2,1,1
高知,2,1,4,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,3,3,1,1,1,2,1,4,2,2
アンディ,2,1,3,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,1,2,1,1,1,4,1,2,1,2,1,2
ウオー,2,1,1,1,1,1,2,1,3,1,1,1,1,1,1,4,4,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
ウケ,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,3,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1
