word,hiragana,katakana,YOUTUBE_FREQ_V3_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
建設,けんせつ,ケンセツ,4,3,3,2,3,4,3,3,3,3,2,3,3,3,2,5,3,4,4,5,4,4,4,4,4,4,2,2,4,2,3,2,2,4,4,4,2,4,3,3,3,1,4,3,3,4,4,2,4,2,2,3,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,5,4
ダ,ダ,ダ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,4,1,1,1,1,1,4,4,3,1,3,3,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,4,1,5,3,2,3,1,1
ミス,ミス,ミス,4,3,3,3,4,4,3,4,3,3,3,3,3,3,3,4,4,1,4,4,4,2,4,4,1,3,1,1,4,4,4,4,3,5,5,4,1,5,1,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,5,4,4,4,4,3,4,4,4,4,4
出来上がる,できあがる,デキアガル,4,4,3,4,4,4,4,4,3,3,3,4,4,4,3,1,3,1,4,4,4,3,2,3,2,2,3,3,3,3,3,3,3,1,1,2,4,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,1,4,2,3
トマト,トマト,トマト,4,5,5,4,3,4,3,3,4,5,5,5,4,4,5,2,3,1,4,4,3,3,3,4,1,2,1,1,3,3,3,3,3,3,3,3,1,3,2,2,3,1,3,3,3,3,3,3,2,3,3,3,4,4,2,4,4,3,3,4,4,3,4,3,3,1,3,3,3,2,4
板,いた,イタ,4,4,3,4,3,4,3,4,3,3,4,4,3,3,4,4,3,5,4,4,3,5,3,3,3,4,2,3,4,2,3,3,3,3,3,4,3,2,5,4,3,3,3,3,3,3,4,4,3,3,3,3,1,4,3,4,4,4,4,3,4,5,4,4,4,3,4,4,3,4,4
ケア,ケア,ケア,4,4,4,3,4,4,3,3,4,4,4,3,4,4,4,3,2,1,3,4,4,3,3,3,1,1,1,1,2,2,2,2,2,3,3,3,1,2,3,2,2,1,3,2,3,2,3,2,3,2,2,2,3,3,3,3,3,4,3,4,3,4,4,2,3,4,2,3,2,3,3
総合,そうごう,ソウゴウ,4,4,4,4,4,5,5,3,3,4,3,2,4,4,4,5,3,2,2,5,4,3,2,3,3,3,3,3,3,3,3,3,2,3,3,4,2,2,2,2,3,1,3,3,3,2,4,3,3,2,4,2,1,4,4,4,4,4,5,4,4,4,4,3,2,4,3,4,3,5,4
設ける,もうける,モウケル,4,3,3,3,3,4,4,3,3,3,3,2,3,3,3,3,2,1,5,4,4,2,3,3,3,3,2,2,4,2,2,2,3,1,1,3,2,1,3,2,3,1,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,1,3,2,3,4,4
アカウント,アカウント,アカウント,4,4,3,3,5,4,3,3,4,3,2,3,5,4,4,3,1,1,2,3,4,2,2,2,1,1,1,1,1,1,1,2,1,3,3,3,2,1,1,2,2,1,3,2,2,2,3,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,4,2,2,3,2,4,1,2,4
農業,のうぎょう,ノウギョウ,4,4,4,2,3,4,3,4,3,3,4,2,4,4,3,4,2,3,4,5,4,2,3,3,3,3,1,2,3,1,1,2,2,2,3,4,1,4,2,2,2,1,3,2,2,2,3,2,3,1,1,2,1,4,4,4,4,3,4,3,4,3,3,3,3,1,3,3,2,4,4
てぇ,てぇ,テェ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,4,3,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1
経過,けいか,ケイカ,4,3,2,4,3,4,4,3,3,2,3,3,4,3,2,4,3,4,4,4,4,3,3,3,3,4,3,2,4,3,3,3,3,3,3,4,3,4,4,3,3,1,3,4,3,3,4,4,3,4,4,3,1,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3
政治家,せいじか,セイジカ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,1,4,4,3,1,1,1,1,1,1,1,1,1,2,1,1,3,2,5,3,2,3,1,4,3,2,4,4,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4
従来,じゅうらい,ジュウライ,4,2,2,3,4,4,3,4,3,2,3,2,3,3,2,4,2,4,4,4,4,2,2,2,2,3,1,1,3,1,1,1,1,2,2,4,2,4,3,2,2,1,2,2,2,2,4,2,2,2,1,2,1,5,5,4,4,5,4,4,4,4,4,2,2,3,3,4,2,4,4
ちょっ,ちょっ,チョッ,4,2,2,2,3,4,3,3,3,2,2,2,3,3,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,4,5,1,3,3,1,1,1,1,4,4,1,4,4,4,4,1,2,3,3,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1
唯一,ゆいいつ,ユイイツ,4,4,4,3,4,4,4,4,4,4,4,3,3,4,3,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4
高まる,たかまる,タカマル,4,2,1,3,3,4,3,3,3,2,2,2,3,2,2,2,3,1,4,4,4,3,3,3,3,3,3,2,4,3,3,2,4,1,1,3,4,1,3,3,3,1,3,4,3,3,4,4,4,4,4,3,2,4,4,4,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4
かな,かな,カナ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,3,2,5,3,2,2,3,4,3,4,4,2,3,4,4,4,4,1,3,5,2,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,2,4,5,3,4,4,4,3,3,3,3,2,2,2,3,3
ブルー,ブルー,ブルー,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,3,4,4,3,4,4,1,3,1,1,4,4,4,3,2,4,4,4,1,5,3,3,3,1,3,3,3,3,2,3,4,3,3,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,3,4,3,4,3
まるで,まるで,マルデ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,5,4,3,4,5,5,5,5,5,4,5,5,5,4,5,5,5,4,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,3,4,3,3,3,4,5,5,5,5,4,5,2,4
削る,けずる,ケズル,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,1,4,1,4,3,3,3,3,3,3,3,4,3,4,4,4,3,4,1,1,2,3,1,3,3,4,1,3,4,3,3,4,4,3,4,4,3,2,4,3,4,5,4,4,4,4,5,3,4,3,2,3,2,4,3,4
世紀,せいき,セイキ,4,3,4,3,3,4,3,3,3,2,3,4,4,3,4,5,3,4,3,5,4,3,4,4,4,4,3,3,4,3,3,3,2,4,4,4,2,1,4,3,3,1,3,3,3,3,4,2,3,2,2,3,1,5,4,5,5,4,5,4,4,4,4,3,4,1,4,4,3,5,4
ファンデーション,ファンデーション,ファンデーション,4,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1
飛ばす,とばす,トバス,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,1,4,3,3,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,4,1,1,4,4,4,4,4,4,4,3,4,4,4,5,4,3,4,4,4,4,5,4,4,4,4,4,4,4,3,4,3,4,3,4
キャラ,キャラ,キャラ,4,4,4,3,3,4,3,3,4,4,4,4,3,4,3,4,4,1,3,3,4,1,4,4,1,2,1,1,3,4,4,5,4,2,3,4,1,2,1,4,4,1,4,4,4,3,3,4,4,4,4,4,5,2,1,2,2,2,2,2,4,2,5,4,4,1,4,5,4,4,4
外れる,はずれる,ハズレル,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,2,4,3,4
事務所,じむしょ,ジムショ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,5,4,4,1,1,4,1,1,1,1,1,1,3,1,1,4,3,3,4,3,3,4,4,4,4,4,3,3,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,5,4
確定,かくてい,カクテイ,4,4,3,4,5,4,3,4,3,3,3,3,4,4,3,4,3,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,1,2,3,3,3,3,4,3,3,4,4,3,4,4,3,1,4,4,3,4,4,3,3,4,3,4,4,3,1,3,4,4,4,3
ロック,ロック,ロック,4,4,4,2,3,4,3,3,3,4,2,3,2,4,3,5,4,1,3,3,4,4,4,4,1,4,1,1,4,4,4,4,3,5,4,4,1,5,4,4,4,1,3,4,4,4,4,3,4,3,3,4,4,4,3,4,4,3,3,4,4,3,4,4,4,5,4,4,3,4,4
首相,しゅしょう,シュショウ,4,2,2,2,3,4,3,3,3,2,2,3,3,3,2,4,2,2,4,4,4,2,3,4,4,4,1,1,3,1,1,1,1,4,4,4,1,4,3,2,2,1,2,1,2,2,3,1,1,1,1,2,1,4,3,4,4,3,3,3,5,3,4,2,3,1,3,4,1,4,4
土,つち,ツチ,4,4,4,4,3,4,4,3,3,4,4,4,3,3,4,4,4,5,5,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,3,5,4,4,4,3,3,4,4,4,4,4,4,3,4,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
がた,がた,ガタ,4,2,2,3,3,4,3,3,3,2,2,2,3,2,2,3,3,1,1,2,2,1,2,2,1,4,2,2,1,2,2,2,2,3,3,3,1,1,1,2,2,3,2,3,3,2,3,2,3,3,1,2,3,3,3,3,3,3,2,3,3,3,2,2,2,3,4,3,2,2,2
なす,なす,ナス,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,5,5,3,4,3,3,3,5,4,3,4,4,4,3,4,2,2,3,3,1,5,4,4,3,3,4,4,4,4,3,4,3,3,4,5,4,5,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4
初め,はじめ,ハジメ,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,3,3,4,3,4,1,5,5,5,4,5,5,5,4,5,4,4,4,3,4,4,4,4,3
徐々,じょじょ,ジョジョ,4,3,4,3,4,4,4,3,3,3,3,4,3,3,4,4,1,1,4,4,4,3,1,3,3,1,3,3,4,3,3,3,1,3,3,1,1,1,3,2,2,3,2,3,2,2,3,3,3,4,2,1,1,4,4,4,4,4,3,4,4,4,3,4,1,4,4,1,4,1,2
武器,ぶき,ブキ,4,3,3,4,3,4,5,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,5,5,5,4,5,4,4,5,5,4,4,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,2,3,3,4,3,3,4,4,3,3,4,5,5,5,4,4,4,4,4
天,てん,テン,4,3,2,4,3,4,3,3,4,2,3,3,3,2,3,4,5,5,4,4,3,4,5,4,4,5,4,4,5,4,5,4,5,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,2,2,2,2,2,4,4,5,4,4,4,4,5,4
しー,しー,シー,4,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,3,1,1,1,1,2,3,4,3,3,4,3,1,2,3,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
きつい,きつい,キツイ,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,4,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,3,1,1,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,3,4,4,4,3,5,4,5,4,4,3,1,4,3,5,2,4
サッカー,サッカー,サッカー,4,4,4,2,3,4,5,5,4,4,4,4,4,4,4,5,4,1,4,4,4,3,4,4,1,3,1,1,3,3,3,4,2,3,3,5,2,4,2,3,3,4,3,3,3,3,3,2,2,2,1,3,4,4,3,5,4,4,3,4,5,4,4,2,4,1,3,4,3,5,4
政党,せいとう,セイトウ,4,2,1,3,3,4,3,3,3,2,3,2,2,2,2,4,1,3,3,4,3,1,2,2,2,2,1,1,2,1,1,1,1,2,2,4,1,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,3,2,3,3,2,3,3,3,3,1,2,1,2,3,1,4,3
ツイッター,ツイッター,ツイッター,4,4,4,3,5,4,3,4,4,4,3,4,5,4,4,2,1,1,1,1,4,2,3,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,2,1,2,4,1,2,4
九州,きゅうしゅう,キュウシュウ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,1,3,3,2,1,1,3,1,1,3,2,2,2,2,1,1,3,2,4,3,2,2,1,3,2,2,4,4,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,1,4,4
微妙,びみょう,ビミョウ,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,2,3,4,4,4,4,3,3,3,3,4,3,4,4,3,3,4,4,3,3,4,4,1,4,3,4,1,4,4,4,3,4,4,3,4,4,4,2,4,4,4,4,4,3,4,5,3,4,4,3,1,4,4,4,2,4
総務省,そうむしょう,ソウムショウ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
交通,こうつう,コウツウ,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,2,4,3,5,4,2,2,4,4,4,2,3,4,2,2,3,2,4,4,4,2,5,3,2,2,1,3,2,2,3,3,2,2,2,1,2,1,4,4,5,5,4,4,4,4,4,4,3,3,4,4,4,3,5,3
鳴る,なる,ナル,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,2,4,1,4,4,3,5,4,4,4,4,3,4,5,3,3,4,4,2,2,2,4,2,5,4,4,3,4,4,4,4,4,5,4,5,4,4,5,4,4,4,4,5,4,4,4,4,3,4,4,4,4,2,4,3,4
かしら,かしら,カシラ,4,5,5,5,4,4,5,3,4,5,5,5,5,4,5,2,5,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,5,1,1,1,1,1,1,3,1,1,5,1,1,5,5,4,3,4,4,4,4,5,5,5,4,1,5,5,5,4,1,1,3
ロシア,ロシア,ロシア,4,4,4,4,3,4,3,3,3,4,5,3,3,4,4,5,3,3,4,4,4,3,4,1,1,4,1,1,3,1,2,3,2,4,4,4,1,5,4,2,2,3,3,2,2,3,4,2,2,2,1,3,4,4,3,4,4,3,4,3,3,3,4,1,4,3,4,4,1,5,4
歩,ほ,ホ,4,4,3,3,4,4,3,4,3,3,3,3,4,4,3,4,4,5,2,4,4,4,4,4,4,5,4,4,5,4,4,4,5,5,5,4,4,2,4,4,3,1,3,3,3,3,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
思い出,おもいで,オモイデ,4,4,4,2,3,4,4,3,3,4,4,4,3,4,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,1,4,4,4,5,4,4,4,4,4,4,4,4,4,4,1,5,2,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4
室,しつ,シツ,4,5,4,4,5,5,3,4,5,5,4,3,5,5,5,5,4,5,1,5,4,4,5,5,5,5,4,5,5,4,4,5,4,5,5,5,4,1,4,4,4,3,4,4,4,4,3,4,4,4,4,1,2,4,4,4,5,4,4,5,4,4,4,5,5,4,5,5,5,5,4
まる,まる,マル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,4,4,4,1,3,3,4,3,5,4,4,2,2,4,3,2,2,3,4,3,1,4,3,3,2,2,4,2,2,2,2,2,3,3,4,5,5,4,4,4,5,4,5,4,4,4,3,3,3,3,4,3,2
実践,じっせん,ジッセン,4,4,3,3,5,4,3,3,3,2,3,3,4,4,3,4,2,3,4,4,4,2,3,3,3,2,2,2,3,2,2,2,3,2,2,4,4,2,2,3,3,1,3,3,3,2,4,3,3,3,3,3,1,4,5,3,4,4,5,4,4,4,4,3,3,1,4,3,3,3,4
グッド,グッド,グッド,4,3,3,2,3,4,3,4,3,3,3,3,2,3,3,3,3,1,2,3,3,3,3,3,1,1,1,1,2,3,3,3,2,3,3,2,1,4,1,2,2,1,3,2,2,3,1,1,3,2,2,2,3,3,3,2,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3
姫路,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,2,2,1,1,3,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,4,1
盛り上がる,もりあがる,モリアガル,4,4,4,4,4,4,4,5,3,4,3,4,4,4,4,1,4,1,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,1,1,3,4,1,3,4,4,3,4,4,4,4,3,4,4,4,4,4,2,4,3,4,5,3,4,4,4,4,4,4,4,3,4,3,4,2,4
復活,ふっかつ,フッカツ,4,3,3,4,3,4,4,4,3,3,3,2,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,3,3,4,4,3,4,4,4,4,4,3,3,4,4,1,4,4,4,4,4,4,5,4,4,4,2,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
天気,てんき,テンキ,4,4,4,3,3,5,5,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,2,3,3,4,4,4,4,4,4,3,3,4,3,3,4,1,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3
パッケージ,パッケージ,パッケージ,4,3,4,2,3,4,3,4,4,3,3,4,3,3,3,4,1,1,3,3,4,1,2,2,1,2,1,1,2,1,1,2,2,2,3,3,3,3,1,1,2,3,2,2,2,1,3,2,2,2,2,1,3,3,4,3,3,3,3,3,3,3,4,2,2,3,2,4,2,4,4
ツアー,ツアー,ツアー,4,4,4,4,4,4,4,5,4,4,4,5,3,4,4,4,3,1,3,4,4,3,4,4,1,2,1,1,2,2,2,3,2,3,3,4,1,5,2,2,3,1,3,2,2,3,3,2,3,2,2,3,4,4,2,5,4,4,3,4,4,4,4,2,4,4,3,4,2,4,3
撮れる,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,3,1,2,1,1,1,2,2,4,2,1,1,2,3,1,1,1,3,1,4,3,3,4,2,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,4
生える,はえる,ハエル,4,4,4,4,3,4,4,3,3,4,4,4,3,4,4,2,3,1,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,1,1,1,4,1,4,3,4,4,3,4,4,4,3,4,4,4,4,4,3,4,3,4,4,3,4,4,5,3,3,4,3,3,4,2,4,3,4
じい,じい,ジイ,4,2,2,2,3,4,3,3,3,2,3,2,3,2,2,2,4,2,2,2,3,3,4,5,4,3,2,3,4,5,5,5,3,4,4,2,4,1,3,4,2,1,2,2,3,3,1,1,2,3,1,4,4,1,2,1,1,1,1,1,1,1,2,2,4,1,4,2,3,2,1
冒頭,ぼうとう,ボウトウ,4,4,3,4,4,4,3,3,3,3,3,2,4,4,4,3,1,3,4,3,3,1,2,2,2,2,2,2,3,2,2,2,2,1,2,4,3,2,2,1,2,1,2,2,2,2,4,2,1,2,2,2,1,3,4,3,3,3,3,3,3,3,3,2,2,1,3,3,2,3,4
しっ,しっ,シッ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,3,1,1,1,1,1,4,4,4,1,2,2,2,1,1,3,4,4,3,4,4,4,4,3,3,4,4,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1
コンテンツ,コンテンツ,コンテンツ,4,3,2,2,4,4,3,4,3,2,2,2,4,3,3,4,1,1,2,3,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,1,1,1,2,2,3,1,3,2,2,1,1,1,3,3,4,2,3,3,3,3,3,3,4,2,1,1,3,4,1,3,4
じゃんけん,じゃんけん,ジャンケン,4,3,4,3,3,4,3,3,3,4,4,3,3,4,3,1,1,1,2,2,2,2,1,3,3,1,3,4,2,3,3,3,1,2,2,1,3,1,1,2,3,1,3,2,2,3,1,2,1,2,3,2,4,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,3,1,1
トーク,トーク,トーク,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,4,2,1,2,3,4,2,3,3,1,2,1,1,2,2,2,3,3,3,3,3,1,3,1,2,2,4,3,3,3,2,2,2,2,2,2,3,4,3,4,3,3,4,3,5,3,3,4,2,3,1,3,4,3,4,4
日足,ひあし,ヒアシ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
わりと,わりと,ワリト,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,1,3,3,1,3,3,3,3,3,3,2,1,2,1,3,1,2,3,3,4,3,3,3,3,3,3,3,3,4,1,4,5,4,5,4,5,4,5,5,5,3,4,1,1,3,1,4,1,2
修正,しゅうせい,シュウセイ,4,4,3,4,4,4,3,3,4,4,3,3,4,4,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,3,3,3,1,3,3,3,3,4,3,3,3,4,3,1,4,5,3,4,4,3,4,4,4,4,4,3,3,3,4,3,4,3
独立,どくりつ,ドクリツ,4,3,4,3,4,4,4,3,3,4,3,3,4,4,3,5,3,4,3,4,4,3,3,4,4,4,3,2,4,3,3,2,2,3,3,4,2,3,3,3,3,1,3,3,3,3,5,3,3,2,3,3,1,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,3,5,4
不動産,ふどうさん,フドウサン,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,5,3,3,1,1,3,1,1,1,1,1,1,1,1,1,4,2,3,2,1,2,3,3,2,2,3,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,2,4,3
公式,こうしき,コウシキ,4,3,3,2,4,4,3,4,3,2,3,3,4,3,3,5,2,3,3,4,5,2,3,3,3,3,3,3,3,3,3,3,2,4,4,4,2,3,3,3,3,3,3,3,4,2,4,3,3,3,2,3,1,3,3,3,3,3,2,3,3,4,5,3,3,1,3,5,3,5,4
最強,さいきょう,サイキョウ,4,3,3,2,3,4,3,4,4,3,3,3,3,3,2,3,4,1,3,3,3,4,4,4,4,3,5,4,3,5,5,4,4,3,3,3,3,1,3,4,4,3,4,4,4,4,3,4,4,3,4,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4
テーブル,テーブル,テーブル,4,4,4,5,3,4,4,3,4,4,4,4,4,4,4,3,3,1,4,4,4,3,4,4,1,5,1,1,5,3,3,3,4,4,4,4,4,2,5,3,3,3,4,4,3,4,4,5,4,4,5,3,5,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,3,4
生み出す,うみだす,ウミダス,4,2,2,2,3,4,3,3,3,2,2,2,3,2,2,3,4,1,4,4,4,3,3,3,3,3,4,3,3,4,4,3,4,1,1,3,3,1,3,4,4,3,3,4,4,3,4,4,4,4,4,4,2,4,4,3,3,4,3,3,3,3,3,4,3,4,4,3,4,4,4
のっ,のっ,ノッ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,3,3,1,1
妻,つま,ツマ,4,3,3,2,3,4,3,3,3,4,3,3,3,4,2,5,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,3,5,5,4,4,4,5,4,4,4,5,4,4,5,5,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,5,4,5,5,4,5,4
柱,はしら,ハシラ,4,2,3,3,3,4,3,3,3,2,3,3,2,2,3,4,4,4,4,4,3,3,3,3,3,4,4,3,4,4,4,3,4,3,3,4,3,2,4,3,3,3,3,3,3,3,4,4,4,3,4,3,2,4,4,4,4,3,4,3,3,3,3,4,3,3,4,3,4,4,4
細胞,さいぼう,サイボウ,4,3,3,4,3,4,3,3,3,2,4,4,2,4,3,5,3,3,4,4,4,3,4,4,4,3,4,2,3,4,4,2,3,4,4,4,3,2,3,3,3,1,3,3,3,3,3,2,2,2,2,4,1,4,3,4,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3
